scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_teacher_improvement,ego_ref_value,v49_obs_sign_risk,v49_siir_risk,v49_obs_sign_threshold,v49_siir_threshold,v49_obs_sign_selected_action,v49_siir_selected_action,v49_heldout_intervention_selected_action,v49_heldout_intervention_teacher_improvement,v49_heldout_intervention_prefix_size,obs_vs_siir_partition_on_rsmr_population,siir_minus_obs_risk
ec003315c7f8544e,1,2,13,1,7,1.625132601845264,1.36826619915594,-1.9659729346802908,-1.2069549707301452,1.3753623354723037,1.0630220441789249,7,7,7,1.625132601845264,10,both,0.7590179639501455
eeb054ac63575b33,1,2,2,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
eef9e53ca3eb51a8,1,2,8,0,2,-1.8450037153049488,-0.4371289088297966,2.5526864764082724,1.743363671440672,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,neither,-0.8093228049676005
f19973f839e35f20,1,2,4,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
f7050dbcd3c954f3,1,2,6,1,2,1.2324836412908278,-0.0077178657962421,0.8529959565804622,0.6253987144301744,1.3753623354723037,1.0630220441789249,2,2,2,1.2324836412908278,3,both,-0.22759724215028787
f757646a2d865977,1,2,1,0,5,-0.0002396740362047,-0.3076541119903209,1.719362942683138,1.4368947584279577,1.3753623354723037,1.0630220441789249,-1,-1,5,-0.0002396740362047,1,neither,-0.2824681842551804
f80967dcb45f5879,1,2,25,1,25,-8.79884749651616e-05,0.08958731985606,0.6038971383202765,0.5012711179443485,1.3753623354723037,1.0630220441789249,25,25,25,-8.79884749651616e-05,25,both,-0.10262602037592794
f8295ad66d0b502a,1,2,18,1,23,0.0001384854522026,-0.2300898855323784,1.6095822937371285,1.4586473137095075,1.3753623354723037,1.0630220441789249,-1,-1,23,0.0001384854522026,15,neither,-0.15093498002762096
f845609710815b95,1,2,16,1,22,-0.0001336572684111,0.1332707357335204,-1.65879081875801,-0.9974364438512368,1.3753623354723037,1.0630220441789249,22,22,22,-0.0001336572684111,10,both,0.6613543749067733
fc25adef73d35a71,1,2,6,1,9,-0.0005650871805846,-0.4481235631488203,0.971581435143718,1.285974333742192,1.3753623354723037,1.0630220441789249,9,-1,9,-0.0005650871805846,5,obs_only,0.3143928985984741
fefa06851c7f58a7,1,2,7,1,20,-1.232325807697454,-0.082671871445403,0.774867516820411,0.5489292399468255,1.3753623354723037,1.0630220441789249,20,20,20,-1.232325807697454,2,both,-0.22593827687358548
02bb7e4c3012543c,2,3,8,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
0612f5d26b32561d,2,3,15,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
06f8d2f6dca3537c,2,3,6,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
07003d3990e35817,2,3,2,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
091cae980d54535d,2,3,17,0,20,-0.0001110662376973,0.1494257415404123,-0.274999953827037,-0.2951686197435717,0.7234480540753565,0.8599772979450331,20,20,20,-0.0001110662376973,13,both,-0.02016866591653471
0938c742dd0159e8,2,3,4,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
097a309009705384,2,3,9,1,3,0.0004824268192052,0.05466988842616,1.0015613430805206,0.6259859631711985,0.7234480540753565,0.8599772979450331,-1,3,3,0.0004824268192052,7,siir_only,-0.3755753799093221
0aea8543e71b5712,2,3,15,1,22,0.0,-0.0435978229130641,0.805654315209762,0.5537770869631456,0.7234480540753565,0.8599772979450331,-1,22,-1,,-1,siir_only,-0.2518772282466164
0bb64f8f31ba5310,2,3,17,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
0e59b30dfd9d5121,2,3,19,1,21,0.000267652710434,0.2108194701896039,0.7906035826246641,0.1468309781900141,0.7234480540753565,0.8599772979450331,-1,21,21,0.000267652710434,9,siir_only,-0.64377260443465
0f9ba65f3e2e5c1d,2,3,2,0,25,-0.000127998102426,-0.0341082728890654,0.8381000725549499,0.5534038400505211,0.7234480540753565,0.8599772979450331,-1,25,26,-0.000127998102426,1,siir_only,-0.28469623250442877
0fd565e4e40058b8,2,3,15,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
105b657c237a5c20,2,3,11,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
11aaf0aadcfb5861,2,3,17,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
122436b1207258bf,2,3,19,1,2,1.2323318207158476,0.0427376479279812,0.8064974541687255,0.4617467066126937,0.7234480540753565,0.8599772979450331,-1,2,2,1.2323318207158476,9,siir_only,-0.34475074755603186
12db610090455243,2,3,15,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
1b2ded48330b5b03,2,3,17,1,5,0.0020229374388232,0.2388780370551723,1.075186458497833,0.3345281922454157,0.7234480540753565,0.8599772979450331,-1,5,-1,,-1,siir_only,-0.7406582662524173
1bd7b3ce5adf5826,2,3,17,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
1c3f933be722564d,2,3,2,0,7,-2.020616720138795,-0.0350719883799561,0.8712385151504638,0.5883330421468889,0.7234480540753565,0.8599772979450331,-1,7,7,-2.020616720138795,2,siir_only,-0.28290547300357494
22b187e4a9c25c9b,2,3,14,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
2322ed0c8d8e5d5f,2,3,12,1,25,0.0026175350087694,0.4095675119295672,-0.6616487142955597,-0.6888095152873547,0.7234480540753565,0.8599772979450331,25,25,25,0.0026175350087694,8,both,-0.027160800991794964
24e5d608f799503b,2,3,17,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
253b0edab17c5d6d,2,3,17,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
25708e54a75c59eb,2,3,17,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
2709051d421d536a,2,3,26,1,27,-1.0131592304229995e-05,-0.0514230117454756,0.8801192157257632,0.620832636130836,0.7234480540753565,0.8599772979450331,-1,27,27,-1.0131592304229995e-05,25,siir_only,-0.2592865795949273
27d3a84b2d335113,2,3,13,1,0,3.223411133512874e-06,-0.0231387479692501,0.7509132821103544,0.5203746423713141,0.7234480540753565,0.8599772979450331,-1,0,-1,,-1,siir_only,-0.2305386397390402
2bf633d593a957ad,2,3,11,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
2cfe30b626795e99,2,3,7,1,10,-0.1894030885848565,0.0409815587390075,0.6303957549320298,0.3306430812084469,0.7234480540753565,0.8599772979450331,10,10,23,0.0022997381277847,3,both,-0.29975267372358294
2d8cf993fd4159e2,2,3,12,1,2,-0.0050927070549839,-0.0134098481700563,-0.0755574790594793,0.0189703406659081,0.7234480540753565,0.8599772979450331,2,2,1,-0.0027953593664744,6,both,0.0945278197253874
2f2543566c675f13,2,3,11,1,1,4.081237241626568e-05,-0.0923533119945606,0.9395698395205728,0.7090498747324468,0.7234480540753565,0.8599772979450331,-1,1,-1,,-1,siir_only,-0.23051996478812598
2fdb08ec2f205723,2,3,17,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
321b3f53510c5059,2,3,7,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
326079b8c9395f39,2,3,1,0,23,-0.0004300676556301,0.0988328470414249,0.66633077805137,0.2424610278245308,0.7234480540753565,0.8599772979450331,23,23,23,-0.0004300676556301,1,both,-0.42386975022683915
359105de514f5258,2,3,12,1,9,-0.0003807342187269,0.0736800012917898,0.2089827645671897,0.0314528727550479,0.7234480540753565,0.8599772979450331,9,9,9,-0.0003807342187269,10,both,-0.1775298918121418
37c65539bccb5da7,2,3,18,1,19,3.19452974479645e-05,0.193072282153877,-0.4716544604917229,-0.2423848449400807,0.7234480540753565,0.8599772979450331,19,19,18,3.19452974479645e-05,6,both,0.2292696155516422
38eeabce6a485364,2,3,15,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
3dae82a193c9501b,2,3,17,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
3e07748ebae855b8,2,3,12,1,23,-2.1420662570744223e-05,-0.0577494203254493,0.7519974607954483,0.5570388523751915,0.7234480540753565,0.8599772979450331,-1,23,23,-2.1420662570744223e-05,9,siir_only,-0.1949586084202568
440a7c7dd1395be4,2,3,17,1,22,0.0054980933307104,-0.2279081478394529,-0.2711229383956054,0.501721855009545,0.7234480540753565,0.8599772979450331,22,22,21,0.0055266451776914,3,both,0.7728447934051504
460cfd36104e5450,2,3,16,1,6,-0.0017542777046561,-0.0042694175807937,0.888988665698355,0.494960697102603,0.7234480540753565,0.8599772979450331,-1,6,6,-0.0017542777046561,5,siir_only,-0.394027968595752
46f297276986585b,2,3,4,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
470e191769275e16,2,3,9,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
4a42412827f55dc1,2,3,16,1,24,0.0,-0.0513179274493684,0.8258794997094208,0.5680461679658881,0.7234480540753565,0.8599772979450331,-1,24,-1,,-1,siir_only,-0.2578333317435326
4d6fb0d27a0f51ce,2,3,7,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
549a8da7bb0b5e8a,2,3,2,0,2,-0.9131117959951052,-0.5370150138381814,2.5257228651197736,1.806096811519852,0.7234480540753565,0.8599772979450331,-1,-1,2,-0.9131117959951052,2,neither,-0.7196260535999217
5583fb05984f5685,2,3,17,0,2,-0.0004475013362128,-0.1022166947914539,0.0363430803484439,0.279322643887464,0.7234480540753565,0.8599772979450331,2,2,-1,,-1,both,0.24297956353902006
5740c711ed2d5d2f,2,3,17,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
581836f4f4365cc8,2,3,18,1,1,-0.0003538411187793,0.3444261124224858,-1.0364821724164257,-0.7609570188542236,0.7234480540753565,0.8599772979450331,1,1,-1,,-1,both,0.2755251535622021
5aa3112549445a00,2,3,4,0,20,-5.174224078752232e-06,-0.0517044713249428,0.751141745622299,0.5598182982152474,0.7234480540753565,0.8599772979450331,-1,20,20,-5.174224078752232e-06,2,siir_only,-0.19132344740705154
5b06ed05f63a5554,2,3,14,1,3,0.0001472774073248,-0.0235363948810089,1.1529204515926557,0.8191602383867012,0.7234480540753565,0.8599772979450331,-1,3,3,0.0001472774073248,4,siir_only,-0.3337602132059545
5c921b6094c95071,2,3,2,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
5da895ba0a415a80,2,3,16,1,6,-0.002026025418937,-0.0299917243444734,0.8911213069192299,0.5239551909809195,0.7234480540753565,0.8599772979450331,-1,6,-1,,-1,siir_only,-0.3671661159383104
5e16781ce6685597,2,3,12,1,9,0.9893989870341496,-0.0285532749102011,0.3203769745559999,0.2673653166790724,0.7234480540753565,0.8599772979450331,9,9,9,0.9893989870341496,12,both,-0.05301165787692752
5f01892cbea95932,2,3,14,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
5f9c0089a0a355fe,2,3,1,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
60183447caa4548b,2,3,17,1,3,-6.448373179882786e-05,-0.0344750110968554,0.7908591111154546,0.5462685364685619,0.7234480540753565,0.8599772979450331,-1,3,3,-6.448373179882786e-05,10,siir_only,-0.2445905746468927
618892326e0c530e,2,3,24,0,17,-1.1183486133825582e-05,-0.0501558797111304,0.8851868462428943,0.6209978470966899,0.7234480540753565,0.8599772979450331,-1,17,17,-1.1183486133825582e-05,20,siir_only,-0.2641889991462044
628e147a02bf5128,2,3,15,1,2,0.0001771564187642,-0.0967074903075681,0.3610295152758691,0.4052859823723854,0.7234480540753565,0.8599772979450331,2,2,2,0.0001771564187642,7,both,0.044256467096516316
630c3828efa0518a,2,3,17,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
63d0c4a8acfa5fc2,2,3,1,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
66a39f4cabc85bc4,2,3,14,1,6,-1.1789312648981811,-0.3463201215126725,1.535326355004696,1.2901206699856265,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,neither,-0.24520568501906959
683e8d239bf75a5d,2,3,17,1,22,-0.0001595440631732,-0.3793312476715978,1.2762848822364592,1.321672342968736,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,neither,0.04538746073227684
684af4044c445d01,2,3,4,1,9,-6.066455971449631e-05,-0.141102250516637,0.4227522558955949,0.5151405248627359,0.7234480540753565,0.8599772979450331,9,9,-1,,-1,both,0.09238826896714097
698c37f393b852d6,2,3,14,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
69a069b9a6985aaf,2,3,15,1,7,0.0001744541430845,0.0071697868584541,0.8311582729625594,0.4522980722817103,0.7234480540753565,0.8599772979450331,-1,7,1,0.0012525444069877,1,siir_only,-0.3788602006808491
69f12cf621135ce3,2,3,17,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
70b54ac4d8ae56de,2,3,1,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
713177596893526a,2,3,23,1,1,0.9896099772717104,0.0815579194153145,-0.1868168524897959,-0.0875328632730403,0.7234480540753565,0.8599772979450331,1,1,1,0.9896099772717104,11,both,0.0992839892167556
71589a780d925ed6,2,3,17,1,3,0.9912868022998796,-0.0981363680702759,0.1976260479285384,0.4124894044319445,0.7234480540753565,0.8599772979450331,3,3,-1,,-1,both,0.21486335650340607
71dfd904537f5299,2,3,6,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
72eb13d3a4255179,2,3,1,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
75fd8a14d25350e5,2,3,12,1,14,6.06032689663456,1.2047626250886028,-2.029987661415328,-2.633861489363742,0.7234480540753565,0.8599772979450331,14,14,14,6.06032689663456,6,both,-0.6038738279484139
767b810b38de5665,2,3,10,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
77e69dcde5805f89,2,3,17,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
78dae1caad5656a7,2,3,15,1,17,0.0001282766357064,0.0356693725951559,1.4391399403675436,0.7923568069988636,0.7234480540753565,0.8599772979450331,-1,17,-1,,-1,siir_only,-0.64678313336868
79a429b2a2b450e7,2,3,17,1,3,4.5840236171379445e-05,-0.0771219391589338,0.2615680258248528,0.3536977905956169,0.7234480540753565,0.8599772979450331,3,3,3,4.5840236171379445e-05,10,both,0.09212976477076412
79e0120026c25eed,2,3,2,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
7c39359aaa345e52,2,3,11,1,9,0.0004377499253883,-0.1263327363290451,0.6418052957663519,0.5827043893426108,0.7234480540753565,0.8599772979450331,9,9,10,0.0004527891241479,7,both,-0.059100906423741106
7d8759e340975895,2,3,12,1,14,0.0001328599065542,0.047082890552328,0.4627472402838598,0.3223063833448785,0.7234480540753565,0.8599772979450331,14,14,-1,,-1,both,-0.14044085693898128
7ef659e1786d5ef0,2,3,1,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
7fc2b30cb72a5d56,2,3,9,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
83aa0b7439d45dd8,2,3,5,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
8675d815740a5a0b,2,3,22,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
8724d825e1c15a99,2,3,18,1,3,0.0005389120473116,-0.1010249997791909,-0.1096749108055785,0.2125186072639131,0.7234480540753565,0.8599772979450331,3,3,-1,,-1,both,0.3221935180694916
884e1c90e87b5fab,2,3,16,1,7,-2.0925029926001974e-05,0.1171642364996372,0.2001770435464543,0.0553947646863951,0.7234480540753565,0.8599772979450331,7,7,7,-2.0925029926001974e-05,12,both,-0.1447822788600592
893f5457b66f5c0a,2,3,4,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
8aeb517756f55681,2,3,14,1,15,1.1431345063428466e-05,0.0220633338221364,0.6209831802447161,0.4167599568304112,0.7234480540753565,0.8599772979450331,15,15,15,1.1431345063428466e-05,14,both,-0.20422322341430488
8be5348ca3425c10,2,3,10,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
8c1a6d183a275d96,2,3,12,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
8f090017c0c45c30,2,3,13,1,2,0.980162891490938,-0.1032765106447792,0.116307423931207,0.2031116023928932,0.7234480540753565,0.8599772979450331,2,2,2,0.980162891490938,10,both,0.0868041784616862
90003a4fe9855d90,2,3,21,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
90244d4079fe5582,2,3,13,1,1,0.0010825669911689,0.0702088038138027,0.2330536409882646,0.1505229052872224,0.7234480540753565,0.8599772979450331,1,1,1,0.0010825669911689,11,both,-0.08253073570104219
9070daa02ad0542c,2,3,3,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
93ccd00db2005d2d,2,3,17,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
9771a60ee60a5d27,2,3,5,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
97b8db1dfd4f5fb3,2,3,18,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
9c2eb9c5b45f522b,2,3,29,1,25,3.822718737644948e-05,0.0616638445043535,0.5588051859100917,0.341816921864277,0.7234480540753565,0.8599772979450331,25,25,-1,,-1,both,-0.21698826404581467
9d6b57b25d0e5698,2,3,29,1,28,-4.430631548166253e-05,-0.0867368206795293,0.9430304568642064,0.6947969331882943,0.7234480540753565,0.8599772979450331,-1,28,28,-4.430631548166253e-05,17,siir_only,-0.24823352367591212
a1c64a274ecc54b0,2,3,1,1,20,9.327751190868484e-05,-0.0072140393477648,0.9123930917740334,0.5652039357936994,0.7234480540753565,0.8599772979450331,-1,20,20,9.327751190868484e-05,1,siir_only,-0.34718915598033395
a5a77a41a5d4527c,2,3,17,1,2,-0.0001227254013267,-0.0982095746621971,0.6581015512738891,0.5659995097426236,0.7234480540753565,0.8599772979450331,2,2,-1,,-1,both,-0.09210204153126555
a63aaf23916e5f10,2,3,8,1,0,-9.402019237750216e-05,-0.212698461450239,0.8111669499959043,0.821411611199002,0.7234480540753565,0.8599772979450331,-1,0,0,-9.402019237750216e-05,4,siir_only,0.010244661203097638
a71d387393a559d4,2,3,17,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
a99fbe3c63d15894,2,3,23,1,21,-3.527703285222117e-05,-0.012535082550414,0.7620098643654487,0.5223613439913851,0.7234480540753565,0.8599772979450331,-1,21,-1,,-1,siir_only,-0.2396485203740636
a9e5024892425a19,2,3,10,1,9,0.1097359060698885,0.1632211288118137,0.4018362701886945,0.1170380555474864,0.7234480540753565,0.8599772979450331,9,9,9,0.1097359060698885,10,both,-0.2847982146412081
aaddf9a720325142,2,3,11,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
aaf8a6e715785915,2,3,19,1,21,1.1295703612024257e-05,-0.0248381740987033,0.7698011511550702,0.5286882935544198,0.7234480540753565,0.8599772979450331,-1,21,21,1.1295703612024257e-05,15,siir_only,-0.24111285760065038
ab77602df4a154f7,2,3,11,1,10,-0.0001715479505914,-0.00522376113356,0.6870405600875946,0.4729099322011028,0.7234480540753565,0.8599772979450331,10,10,-1,,-1,both,-0.21413062788649184
ac29e7c780d75eee,2,3,3,0,17,-1.1126175523124004e-06,-0.0503218314946326,0.8117369390665876,0.5643153680398987,0.7234480540753565,0.8599772979450331,-1,17,17,-1.1126175523124004e-06,3,siir_only,-0.24742157102668894
acdcf9be0fc85495,2,3,23,1,13,1.6302977381565595e-05,-0.079968416130478,0.849995794507575,0.6352898703044036,0.7234480540753565,0.8599772979450331,-1,13,13,1.6302977381565595e-05,14,siir_only,-0.21470592420317136
adb358cddcdf5ad4,2,3,17,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
ae3f167434e35c78,2,3,4,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
ae62df1371af5474,2,3,9,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
b003a3bfbdb252e3,2,3,10,1,26,0.9897842141886242,-0.0461772732662533,0.7712429401457085,0.5708516205254759,0.7234480540753565,0.8599772979450331,-1,26,23,-9.41812655888552e-05,1,siir_only,-0.2003913196202326
b4a3828e9a685c84,2,3,1,0,16,0.0,-0.0372104772870941,0.788920701935378,0.5419713462894434,0.7234480540753565,0.8599772979450331,-1,16,16,0.0,1,siir_only,-0.24694935564593457
b86d04e1e9105474,2,3,3,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
b9b7f27d456b5e0b,2,3,1,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
bb1419c18f39553e,2,3,21,1,22,0.0,-0.0163203631149918,0.7341926329872387,0.5033601163667768,0.7234480540753565,0.8599772979450331,-1,22,22,0.0,9,siir_only,-0.2308325166204619
bd8986c6178e5d2a,2,3,1,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
be58ded948ea5c00,2,3,4,0,2,-0.0012929431468249,0.2483975156362294,0.3253349815769498,0.1013858091194859,0.7234480540753565,0.8599772979450331,2,2,2,-0.0012929431468249,3,both,-0.22394917245746387
c1dd6c577b0f573a,2,3,5,0,1,-0.2477531754664172,-0.1610632665448056,1.249487025794836,0.8146752686831609,0.7234480540753565,0.8599772979450331,-1,1,1,-0.2477531754664172,5,siir_only,-0.4348117571116752
c4a7fbc6d1e35668,2,3,6,1,21,1.9843287469431443,0.1460938730443385,0.4050023086787678,0.1791511743113238,0.7234480540753565,0.8599772979450331,21,21,21,1.9843287469431443,4,both,-0.225851134367444
c56712e13eb759f5,2,3,1,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
c65275d1d5af5014,2,3,17,0,3,-0.0002589660743251,0.0364179535785702,1.1447560844521767,0.6943914353980357,0.7234480540753565,0.8599772979450331,-1,3,-1,,-1,siir_only,-0.450364649054141
c6eebddd3a955416,2,3,16,0,3,-0.0003261594811454,0.0344462421365067,-0.1375933472390702,0.0083847643223201,0.7234480540753565,0.8599772979450331,3,3,3,-0.0003261594811454,4,both,0.14597811156139032
cd7aee35baa65cec,2,3,16,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
d1d6c7f48e6d5708,2,3,15,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
d32e31e6812d546f,2,3,9,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
d74df20dba705137,2,3,19,1,23,-8.57298430055383e-05,-0.063665995557898,0.696323311052541,0.510550815354035,0.7234480540753565,0.8599772979450331,23,23,-1,,-1,both,-0.18577249569850596
db167c9f01af53f1,2,3,17,0,9,-0.00040012851879,-0.0418389976153052,0.4797570077941792,0.3087810110755786,0.7234480540753565,0.8599772979450331,9,9,-1,,-1,both,-0.1709759967186006
dc6d75a4555c5fd6,2,3,10,1,21,3.0565711064264086e-05,-0.0860645104931839,1.0015678584900047,0.6783944208599688,0.7234480540753565,0.8599772979450331,-1,21,21,3.0565711064264086e-05,10,siir_only,-0.3231734376300359
dd63e7a132215419,2,3,9,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
e034837cf84e5081,2,3,8,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
e06039dcbccd55a0,2,3,17,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
e19f348970f556d2,2,3,5,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
e1c764e511515749,2,3,10,1,20,0.0004805833668912,0.5647650668057234,-1.212013132110683,-1.1658433517170517,0.7234480540753565,0.8599772979450331,20,20,20,0.0004805833668912,7,both,0.0461697803936314
e75b5a59035b5493,2,3,9,1,22,1.9060943658999463e-05,-0.1051842502083656,0.9867111956819772,0.7332185977484954,0.7234480540753565,0.8599772979450331,-1,22,22,1.9060943658999463e-05,9,siir_only,-0.2534925979334818
e865980d1e455826,2,3,16,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
e86d2d8665685c70,2,3,11,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
e9c39cd0c047561f,2,3,29,1,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
ec0f4f7c37615b20,2,3,5,0,2,-0.7737388310596343,-0.5157143662458731,2.1516175005517058,1.7038920981837642,0.7234480540753565,0.8599772979450331,-1,-1,2,-0.7737388310596343,2,neither,-0.44772540236794156
ec57eef8dffd515e,2,3,1,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
edf9d12992c9551c,2,3,16,1,13,0.0,-0.0381130042309453,0.7912851484100941,0.5436394882178863,0.7234480540753565,0.8599772979450331,-1,13,0,-8.672538399696287e-06,9,siir_only,-0.2476456601922078
ee1f7084ec1a54cf,2,3,11,0,-1,,,,,0.7234480540753565,0.8599772979450331,-1,-1,-1,,-1,no_rsmr_proposal,
