scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,affine_selected_action,affine_value,affine_selected_teacher_improvement,orthogonal_selected_action,orthogonal_value,orthogonal_selected_teacher_improvement,rsm_proposal,avr_accept,opvr_accept,rsm_proposal_positive,rsm_proposal_catastrophe,rsm_proposal_noop
c1dd6c577b0f573a,2,3,5,0,1,0.07761188714301769,-0.24775317546641729,-1,-0.00277131074065487,nan,-1,-0.08991203798686624,nan,1,0,0,0,0,1
d1d6c7f48e6d5708,2,3,15,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
0fd565e4e40058b8,2,3,15,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
25708e54a75c59eb,2,3,17,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
321b3f53510c5059,2,3,7,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
3e07748ebae855b8,2,3,12,1,23,0.18165448297102776,-2.1420662570744223e-05,23,0.13413905442656493,-2.1420662570744223e-05,23,0.03425680167480277,-2.1420662570744223e-05,1,1,1,0,0,0
46f297276986585b,2,3,4,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
4d6fb0d27a0f51ce,2,3,7,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
5583fb05984f5685,2,3,17,0,2,0.11665104118359453,-0.00044750133621285215,2,0.04860057971419467,-0.00044750133621285215,2,0.30613469204836824,-0.00044750133621285215,1,1,1,0,0,1
97b8db1dfd4f5fb3,2,3,18,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
edf9d12992c9551c,2,3,16,1,13,0.14594814839953402,0.0,13,0.08715284396092748,0.0,13,0.03787258032734522,0.0,1,1,1,0,0,0
f94f2bcde8345a9a,2,3,3,0,15,0.16216892695357737,0.0,15,0.10849787767002307,0.0,15,0.12480732637912027,0.0,1,1,1,0,0,1
0bb64f8f31ba5310,2,3,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
440a7c7dd1395be4,2,3,17,1,22,0.3464565185401473,0.005498093330710496,22,0.3510031829164744,0.005498093330710496,22,0.006890188888020621,0.005498093330710496,1,1,1,1,0,0
630c3828efa0518a,2,3,17,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
66a39f4cabc85bc4,2,3,14,1,6,0.36642617974260855,-1.1789312648981811,6,0.37728139700500235,-1.1789312648981811,6,0.03673915728690719,-1.1789312648981811,1,1,1,0,1,0
684af4044c445d01,2,3,4,1,9,0.0782435659244218,-6.066455971449631e-05,-1,-0.0019400803014087559,nan,9,0.2329148053086802,-6.066455971449631e-05,1,0,1,0,0,0
69f12cf621135ce3,2,3,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
71589a780d925ed6,2,3,17,1,3,0.1988127549864715,0.9912868022998795,3,0.15671774220898238,0.9912868022998795,3,0.2962524990140304,0.9912868022998795,1,1,1,1,0,0
7c39359aaa345e52,2,3,11,1,9,0.13756595973536678,0.00043774992538837994,9,0.07612266442937536,0.00043774992538837994,9,0.0894912146751996,0.00043774992538837994,1,1,1,1,0,0
93ccd00db2005d2d,2,3,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
a1c64a274ecc54b0,2,3,1,1,20,0.0672836229915809,9.327751190868483e-05,-1,-0.01636234434821919,nan,-1,-0.021221173338927268,nan,1,0,0,1,0,0
a71d387393a559d4,2,3,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
c65275d1d5af5014,2,3,17,0,3,0.11002943163233775,-0.00025896607432512875,3,0.039887158307870506,-0.00025896607432512875,-1,-0.2060763128780185,nan,1,1,0,0,0,1
cd7aee35baa65cec,2,3,16,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
dc6d75a4555c5fd6,2,3,10,1,21,0.03464606315319941,3.0565711064264086e-05,-1,-0.05931033310300206,nan,21,0.08103270122901902,3.0565711064264086e-05,1,0,1,1,0,0
24e5d608f799503b,2,3,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
2fdb08ec2f205723,2,3,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
77e69dcde5805f89,2,3,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
79a429b2a2b450e7,2,3,17,1,3,0.18118661136551698,4.5840236171379445e-05,3,0.1335233789731406,4.5840236171379445e-05,3,0.3063113083496754,4.5840236171379445e-05,1,1,1,1,0,0
8724d825e1c15a99,2,3,18,1,3,0.14983667841070464,0.0005389120473116016,3,0.09226978726242993,0.0005389120473116016,3,0.26918103165896934,0.0005389120473116016,1,1,1,1,0,0
dd63e7a132215419,2,3,9,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
0e59b30dfd9d5121,2,3,19,1,21,0.024220297686227764,0.00026765271043404943,-1,-0.07302966936014875,nan,-1,-0.0923939589704334,nan,1,0,0,1,0,0
38eeabce6a485364,2,3,15,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
5aa3112549445a00,2,3,4,0,20,0.07546847556464495,-5.174224078752232e-06,-1,-0.0055918407318880925,nan,-1,-0.01925373314674754,nan,1,0,0,0,0,1
683e8d239bf75a5d,2,3,17,1,22,0.038227974001343853,-0.00015954406317320036,-1,-0.054596872060309984,nan,-1,-0.10708961916008403,nan,1,0,0,0,0,0
713177596893526a,2,3,23,1,1,0.3351266791047001,0.9896099772717105,1,0.33609416952587007,0.9896099772717105,1,0.21376399810327085,0.9896099772717105,1,1,1,1,0,0
8be5348ca3425c10,2,3,10,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
90244d4079fe5582,2,3,13,1,1,0.5285816054655041,0.0010825669911689317,1,0.5906628334530806,0.0010825669911689317,1,0.02408376626092279,0.0010825669911689317,1,1,1,1,0,0
a63aaf23916e5f10,2,3,8,1,0,0.12602008642287704,-9.402019237750216e-05,0,0.06092937057884013,-9.402019237750216e-05,0,0.09600516202040121,-9.402019237750216e-05,1,1,1,0,0,0
ac29e7c780d75eee,2,3,3,0,17,0.0513032791634178,-1.1126175523124004e-06,-1,-0.03739098835310593,nan,17,0.044214932110565236,-1.1126175523124004e-06,1,0,1,0,0,1
b4a3828e9a685c84,2,3,1,0,16,0.07324407308761303,0.0,-1,-0.00851894720194138,nan,16,0.010481788480616268,0.0,1,0,1,0,0,1
b9b7f27d456b5e0b,2,3,1,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
c6eebddd3a955416,2,3,16,0,3,0.2206431298405776,-0.00032615948114544935,3,0.18544448214878234,-0.00032615948114544935,3,0.036959700993273115,-0.00032615948114544935,1,1,1,0,0,1
e06039dcbccd55a0,2,3,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
ee1f7084ec1a54cf,2,3,11,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
fa243f63e0525715,2,3,15,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
1c3f933be722564d,2,3,2,0,7,0.016377257554655477,-2.020616720138795,-1,-0.08335037964125115,nan,-1,-0.09253363843331704,nan,1,0,0,0,1,1
27d3a84b2d335113,2,3,13,1,0,0.07100317567068079,3.223411133512874e-06,-1,-0.011467759476498987,nan,-1,-0.03889698138385008,nan,1,0,0,1,0,0
37c65539bccb5da7,2,3,18,1,19,0.3096755280489327,3.19452974479645e-05,19,0.30260282535822397,3.19452974479645e-05,-1,-0.1748135719538516,nan,1,1,0,1,0,0
3dae82a193c9501b,2,3,17,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
69a069b9a6985aaf,2,3,15,1,7,0.1634119045513961,0.00017445414308459029,7,0.11013352041286033,0.00017445414308459029,7,0.08831880972739323,0.00017445414308459029,1,1,1,1,0,0
7d8759e340975895,2,3,12,1,14,0.1369317555161482,0.00013285990655420576,14,0.07528811074919477,0.00013285990655420576,-1,-0.002806725369906532,nan,1,1,0,1,0,0
a99fbe3c63d15894,2,3,23,1,21,0.15047234827208503,-3.527703285222117e-05,21,0.09310626959117971,-3.527703285222117e-05,21,0.049621178253531434,-3.527703285222117e-05,1,1,1,0,0,0
aaf8a6e715785915,2,3,19,1,21,0.08518570979334321,1.1295703612024255e-05,21,0.007195134411116966,1.1295703612024255e-05,-1,-0.02233457828154805,nan,1,1,0,1,0,0
adb358cddcdf5ad4,2,3,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
ae3f167434e35c78,2,3,4,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
ae62df1371af5474,2,3,9,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
f0a54058d2af5c6c,2,3,16,1,4,0.09894690883520069,0.0006539796369151585,4,0.025303590577223922,0.0006539796369151585,4,0.06624257181271792,0.0006539796369151585,1,1,1,1,0,0
f533a754e0245b89,2,3,7,1,10,0.0597686301894117,-0.002852290576696337,-1,-0.026251374899464067,nan,-1,-0.06948532646969588,nan,1,0,0,0,0,0
f9c3f5c430be54aa,2,3,2,1,2,0.15487356808964944,1.5646017807097174,2,0.09889786492392251,1.5646017807097174,2,0.046713344931360944,1.5646017807097174,1,1,1,1,0,0
02bb7e4c3012543c,2,3,8,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
105b657c237a5c20,2,3,11,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
11aaf0aadcfb5861,2,3,17,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
22b187e4a9c25c9b,2,3,14,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
2f2543566c675f13,2,3,11,1,1,0.09209062171698039,4.0812372416265674e-05,1,0.016281355351580568,4.0812372416265674e-05,-1,-0.060367286673644785,nan,1,1,0,1,0,0
359105de514f5258,2,3,12,1,9,0.019980658406620253,-0.00038073421872697466,-1,-0.07860863975519618,nan,9,0.26870400063935385,-0.00038073421872697466,1,0,1,0,0,0
5740c711ed2d5d2f,2,3,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
5f01892cbea95932,2,3,14,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
75fd8a14d25350e5,2,3,12,1,14,0.04514352528794111,6.06032689663456,-1,-0.04549665070918364,nan,-1,-0.6191054468310574,nan,1,0,0,1,0,0
78dae1caad5656a7,2,3,15,1,17,0.008300177152345361,0.00012827663570642465,-1,-0.0939790651192,nan,-1,-0.19452888968960833,nan,1,0,0,1,0,0
a9e5024892425a19,2,3,10,1,9,0.1413417836220567,0.10973590606988859,9,0.08109129696895928,0.10973590606988859,9,0.2826266768416311,0.10973590606988859,1,1,1,1,0,0
aaddf9a720325142,2,3,11,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
d32e31e6812d546f,2,3,9,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
e034837cf84e5081,2,3,8,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
e865980d1e455826,2,3,16,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
f125490e18b15e5c,2,3,21,1,19,0.08343242938592604,2.2940688254813324e-05,19,0.004887980702487638,2.2940688254813324e-05,-1,-0.04412344932804701,nan,1,1,0,1,0,0
f1d77af4b7285825,2,3,7,1,9,0.19419994230835638,-0.00017149056606013957,9,0.150647710380358,-0.00017149056606013957,9,0.33152941914141854,-0.00017149056606013957,1,1,1,0,0,0
2d8cf993fd4159e2,2,3,12,1,2,0.23486250303059508,-0.0050927070549839915,2,0.20415585281769985,-0.0050927070549839915,-1,-0.05224636694919185,nan,1,1,0,0,0,0
470e191769275e16,2,3,9,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
549a8da7bb0b5e8a,2,3,2,0,2,0.07383833468040028,-0.9131117959951052,-1,-0.007736954297728846,nan,-1,-0.2108825996617128,nan,1,0,0,0,1,1
5c921b6094c95071,2,3,2,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
698c37f393b852d6,2,3,14,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
71dfd904537f5299,2,3,6,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
7ef659e1786d5ef0,2,3,1,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
893f5457b66f5c0a,2,3,4,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
8f090017c0c45c30,2,3,13,1,2,0.13952551996676194,0.9801628914909379,2,0.078701263172634,0.9801628914909379,-1,-0.051563871044417994,nan,1,1,0,1,0,0
90003a4fe9855d90,2,3,21,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
9d6b57b25d0e5698,2,3,29,1,28,0.07801878472731029,-4.430631548166253e-05,-1,-0.002235871419790078,nan,28,0.028360065861874797,-4.430631548166253e-05,1,0,1,0,0,0
a5a77a41a5d4527c,2,3,17,1,2,0.056753932791988516,-0.00012272540132673981,-1,-0.030218435873530583,nan,2,0.09290440119944825,-0.00012272540132673981,1,0,1,0,0,0
b86d04e1e9105474,2,3,3,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
c4a7fbc6d1e35668,2,3,6,1,21,0.30506643197648003,1.9843287469431445,21,0.29653768423647187,1.9843287469431445,21,0.18888628768696492,1.9843287469431445,1,1,1,1,0,0
db167c9f01af53f1,2,3,17,0,9,0.006955990407605481,-0.00040012851879001055,-1,-0.09574788967236177,nan,9,0.314963138425287,-0.00040012851879001055,1,0,1,0,0,1
e19f348970f556d2,2,3,5,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
e1c764e511515749,2,3,10,1,20,0.4556764919016465,0.000480583366891274,20,0.4947264946761679,0.000480583366891274,-1,-0.231905327815506,nan,1,1,0,1,0,0
e75b5a59035b5493,2,3,9,1,22,0.032796565868009976,1.9060943658999463e-05,-1,-0.06174409926075587,nan,-1,-0.03138114014001424,nan,1,0,0,1,0,0
e86d2d8665685c70,2,3,11,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
e9c39cd0c047561f,2,3,29,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
0612f5d26b32561d,2,3,15,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
07003d3990e35817,2,3,2,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
0938c742dd0159e8,2,3,4,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
097a309009705384,2,3,9,1,3,0.09458799868532625,0.00048242681920529495,3,0.01956767082626988,0.00048242681920529495,-1,-0.2549554117210771,nan,1,1,0,1,0,0
12db610090455243,2,3,15,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
1b2ded48330b5b03,2,3,17,1,5,0.10228610514745605,0.0020229374388232024,5,0.029697661898086113,0.0020229374388232024,-1,-0.1667867314250609,nan,1,1,0,1,0,0
2322ed0c8d8e5d5f,2,3,12,1,25,0.3004723276941828,0.0026175350087694893,25,0.29049227091416924,0.0026175350087694893,-1,-0.2705695484368051,nan,1,1,0,1,0,0
253b0edab17c5d6d,2,3,17,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
326079b8c9395f39,2,3,1,0,23,0.09813942501087172,-0.0004300676556301397,23,0.02424101707667177,-0.0004300676556301397,23,0.14311977231911166,-0.0004300676556301397,1,1,1,0,0,1
460cfd36104e5450,2,3,16,1,6,0.177870682733008,-0.001754277704656193,6,0.1291599257515801,-0.001754277704656193,6,0.09598707259724683,-0.001754277704656193,1,1,1,0,0,0
5b06ed05f63a5554,2,3,14,1,3,0.09420511719853825,0.0001472774073248695,3,0.01906383445276602,0.0001472774073248695,-1,-0.2821748154612661,nan,1,1,0,1,0,0
5da895ba0a415a80,2,3,16,1,6,0.07692950700324633,-0.0020260254189370386,-1,-0.003669259444985473,nan,6,0.03675546533593427,-0.0020260254189370386,1,0,1,0,0,0
5e16781ce6685597,2,3,12,1,9,0.11196107574940097,0.9893989870341495,9,0.042429022044886563,0.9893989870341495,9,0.2687514673044311,0.9893989870341495,1,1,1,1,0,0
5f9c0089a0a355fe,2,3,1,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
628e147a02bf5128,2,3,15,1,2,0.03648228866405261,0.00017715641876420163,-1,-0.05689403136408873,nan,2,0.23607626478748078,0.00017715641876420163,1,0,1,1,0,0
767b810b38de5665,2,3,10,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
1fd9a12a263556d8,3,4,4,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
399cc87ac7c55646,3,4,16,1,22,0.29285965430672944,0.0005082323875802105,22,0.13107366709469992,0.0005082323875802105,22,0.3323341662915511,0.0005082323875802105,1,1,1,1,0,0
41fdae5fd40d5324,3,4,19,1,22,0.12209733885249789,-4.6419141395137586e-05,22,0.23641505127542448,-4.6419141395137586e-05,22,0.1897950827017335,-4.6419141395137586e-05,1,1,1,0,0,0
46eb37ed09fc5718,3,4,22,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
538f3eb865185615,3,4,26,0,19,0.3564730712372099,-9.282299746971034e-05,19,0.09183125360260593,-9.282299746971034e-05,19,0.09374292302035284,-9.282299746971034e-05,1,1,1,0,0,1
667054412512521b,3,4,11,0,9,0.03526535537068537,-0.00010643603205681695,9,0.28998074173119465,-0.00010643603205681695,9,0.3408274858390434,-0.00010643603205681695,1,1,1,0,0,1
86f569f804fb5848,3,4,8,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
98dbc922be205d29,3,4,16,1,26,0.5185924505967953,0.00022450695186848613,-1,-0.008178398871543119,nan,26,0.32757923776037434,0.00022450695186848613,1,0,1,1,0,0
ba95a132236555b4,3,4,9,0,25,0.27616187168305456,-0.00042002055742784705,25,0.14137434455768624,-0.00042002055742784705,25,0.2866283496650701,-0.00042002055742784705,1,1,1,0,0,1
bc346dea1bcd5cc3,3,4,29,1,28,0.05467521119614814,-9.483449810643307e-05,28,0.2780070162990716,-9.483449810643307e-05,28,0.03187563099440918,-9.483449810643307e-05,1,1,1,0,0,0
c0426fcae01a50cf,3,4,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
c075c65bf21d5842,3,4,14,1,9,0.2148766836622629,-0.0004111885782156488,9,0.1791804993800392,-0.0004111885782156488,9,0.2764601634003702,-0.0004111885782156488,1,1,1,0,0,0
d1f387a440e25adc,3,4,17,1,26,0.08978640518381825,-0.00016852544695122873,26,0.25634730897394786,-0.00016852544695122873,26,0.23529384533088818,-0.00016852544695122873,1,1,1,0,0,0
f462fca7c1f8594c,3,4,5,1,20,0.03449004770824464,-7.948029409162718e-05,20,0.29045902045510497,-7.948029409162718e-05,20,0.20513900798712537,-7.948029409162718e-05,1,1,1,0,0,0
f5b6478d00565e99,3,4,2,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
258a909f4194587f,3,4,14,1,24,0.20655529858503316,-0.00010657218275592073,24,0.18431386981955605,-0.00010657218275592073,24,0.32279474160791183,-0.00010657218275592073,1,1,1,0,0,0
09be490c13cb56b6,3,4,19,1,23,0.10406844849159126,-8.767266422510158e-05,23,0.2475368743826396,-8.767266422510158e-05,23,0.2022659564622032,-8.767266422510158e-05,1,1,1,0,0,0
2f4a06067a6f5d7f,3,4,3,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
33cd12f0c4a75e41,3,4,16,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
3cd8e7898e005bc4,3,4,8,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
3f68aa4cebd65ce8,3,4,21,1,23,0.17273814252914083,-0.0006958824434317649,23,0.2051752994535321,-0.0006958824434317649,23,0.3148561715974885,-0.0006958824434317649,1,1,1,0,0,0
420b77ddd4f052b3,3,4,18,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
56e384e4189f536f,3,4,19,1,3,0.11767366958601863,-1.771524733840124e-05,3,0.23914396393070853,-1.771524733840124e-05,3,0.03112235682846326,-1.771524733840124e-05,1,1,1,0,0,0
7f9f132592f45a84,3,4,25,0,14,0.5086064863817905,-0.000653486872685613,-1,-0.002018167968198842,nan,14,0.2278066028216648,-0.000653486872685613,1,0,1,0,0,1
9d81a9a1677354a1,3,4,10,1,26,0.10859996984185061,-0.00040758806355301047,26,0.24474142896945783,-0.00040758806355301047,26,0.27130498182747914,-0.00040758806355301047,1,1,1,0,0,0
b0f9569dfe425d61,3,4,9,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
e516f368a8fb5a16,3,4,3,1,11,0.015199900475462873,-0.00044736977913416905,11,0.302358898980094,-0.00044736977913416905,11,0.284202252652481,-0.00044736977913416905,1,1,1,0,0,0
f997536112085ece,3,4,17,1,24,0.10850915703935127,-8.260559672490508e-05,24,0.2447974503831472,-8.260559672490508e-05,24,0.21247866324785408,-8.260559672490508e-05,1,1,1,0,0,0
925cbce83b0c5797,3,4,16,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
050392bdc27a5f5c,3,4,1,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
1ae7a63963375f27,3,4,2,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
1bd0f4142cdc52f5,3,4,10,1,0,0.2889227713411633,-2.8255283832552547e-06,0,0.13350228666364344,-2.8255283832552547e-06,0,0.13535683269444929,-2.8255283832552547e-06,1,1,1,0,0,0
2e91c253ccb958d1,3,4,16,1,3,0.06391257438806897,-6.759409550577411e-05,3,0.27230858908913,-6.759409550577411e-05,3,0.20773452876606008,-6.759409550577411e-05,1,1,1,0,0,0
63464806708f5d70,3,4,3,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
67a57ae417045162,3,4,4,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
6ed7b0d3fc715d28,3,4,11,1,8,0.5592998637577578,0.0009856917359167827,-1,-0.03329035192386495,nan,-1,-0.08980678817599441,nan,1,0,0,1,0,0
78a96b59eca751e7,3,4,16,1,5,0.030903347527003227,0.0035972677305342593,5,0.29267161613658305,0.0035972677305342593,5,0.19342207929357993,0.0035972677305342593,1,1,1,1,0,0
986b52e5fc685833,3,4,17,1,25,0.15544609976517518,-0.00015336611177785286,25,0.21584256942596725,-0.00015336611177785286,25,0.28608032822792445,-0.00015336611177785286,1,1,1,0,0,0
9f32f8bd95195212,3,4,4,0,26,0.028804795098654815,-0.0002767197914421558,26,0.29396618992465806,-0.0002767197914421558,26,0.21049033736782957,-0.0002767197914421558,1,1,1,0,0,1
b4c84a922cb957a8,3,4,19,1,22,0.08824351729877368,-0.00014493191324800115,22,0.25729909944958024,-0.00014493191324800115,22,0.1628173455090653,-0.00014493191324800115,1,1,1,0,0,0
b8c14f4001735d94,3,4,1,0,7,0.11875247066047213,-0.002120794901170231,7,0.2384784634768391,-0.002120794901170231,7,0.18166016904936266,-0.002120794901170231,1,1,1,0,0,1
bd29c544e8035592,3,4,2,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
c34206b68ee6576f,3,4,11,1,1,0.035650264126464284,-4.7573717791848935e-06,1,0.2897432957759253,-4.7573717791848935e-06,1,0.209881272953782,-4.7573717791848935e-06,1,1,1,0,0,0
efc9ce296b1955e3,3,4,12,1,25,0.21878492151438508,0.00011972584798932075,25,0.17676955066483277,0.00011972584798932075,25,0.2212075985505045,0.00011972584798932075,1,1,1,1,0,0
0831e7eae1365d56,3,4,5,1,9,0.04540302051902842,-0.00045407741218805257,9,0.2837269281995236,-0.00045407741218805257,9,0.2954039241646786,-0.00045407741218805257,1,1,1,0,0,0
174ebef468f65cc9,3,4,15,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
40e3009527ee5be5,3,4,16,1,5,0.03729389807048645,0.00040748283686098397,5,0.28872935617052026,0.00040748283686098397,5,0.19834804170853856,0.00040748283686098397,1,1,1,1,0,0
4f48d8ce00c3509c,3,4,16,1,6,0.03788096763493113,0.0004191477632149443,6,0.2883671994478003,0.0004191477632149443,6,0.19958198191779025,0.0004191477632149443,1,1,1,1,0,0
5979437fa70f5fd8,3,4,2,0,9,0.11337853503427593,-0.00016503224619679457,9,0.24179358494175823,-0.00016503224619679457,9,0.3762017628554998,-0.00016503224619679457,1,1,1,0,0,1
87237d7e0ff25ebb,3,4,1,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
9bcb80a60af853a2,3,4,12,1,12,0.26971166588710005,-0.0004041901597287012,12,0.14535340518935408,-0.0004041901597287012,12,0.02600134235808836,-0.0004041901597287012,1,1,1,0,0,0
a2326fd4694d5191,3,4,2,0,9,0.09147349523010843,-0.00030376721397029627,9,0.25530656177957434,-0.00030376721397029627,9,0.3471216653100616,-0.00030376721397029627,1,1,1,0,0,1
bc50e785e5cf5d5e,3,4,14,0,3,0.004660517993985132,-0.0001464746225625646,3,0.30886052749254245,-0.0001464746225625646,3,0.34638501662405524,-0.0001464746225625646,1,1,1,0,0,1
be3f5af9cebd56a0,3,4,7,1,8,0.25652068172116727,7.009943267322072e-05,8,0.15349077746056702,7.009943267322072e-05,8,0.08811797992568558,7.009943267322072e-05,1,1,1,1,0,0
ccb8e05950fc5fca,3,4,19,1,23,0.10539613598030625,-0.00018302063196906637,23,0.246717838651901,-0.00018302063196906637,23,0.21477149967754036,-0.00018302063196906637,1,1,1,0,0,0
faf0ce0d2dc95076,3,4,7,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
0395a156348a5041,3,4,8,1,24,0.05786675438113413,-0.00039037971599031884,24,0.2760381885990918,-0.00039037971599031884,24,0.29488837549723557,-0.00039037971599031884,1,1,1,0,0,0
0d99f7ef1331585c,3,4,2,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
1a775b7a88eb5558,3,4,12,1,21,0.04386835823069582,0.0,21,0.2846736443954998,0.0,21,0.22482677139170765,0.0,1,1,1,0,0,0
2777ce9cfe665ad6,3,4,19,1,20,0.7017357375583403,-0.0003108637665398817,-1,-0.12115746747118197,nan,20,0.17647134654547805,-0.0003108637665398817,1,0,1,0,0,0
4db8527b43a95f0d,3,4,17,0,11,0.09475520421992926,-0.00032001790143532105,11,0.25328211179161014,-0.00032001790143532105,11,0.17765845321997825,-0.00032001790143532105,1,1,1,0,0,1
5d00c83bfb0c508d,3,4,12,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
