scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_teacher_improvement,quality_selected_action,v43_future_mean_selected_action,v43_future_robust_selected_action,pc_response_mean_selected_action,pc_occupancy_mean_selected_action,pc_occupancy_robust_selected_action,pcor_main_selected_action,quality_value,v43_future_mean_value,v43_future_robust_value,pc_response_mean_value,pc_occupancy_mean_value,pc_occupancy_robust_value,pcor_main_value,rsm_has_proposal,teacher_bucket,quality_accept,v43_future_mean_accept,v43_future_robust_accept,pc_response_mean_accept,pc_occupancy_mean_accept,pc_occupancy_robust_accept,pcor_main_accept,rsm_occ_delta_cv,rsm_occ_delta_ca,rsm_occ_delta_brake,rsm_occ_delta_yield,rsm_occ_delta_nonyield
37c65539bccb5da7,2,3,18,1,19,3.19452974479645e-05,19,19,19,19,19,19,19,0.130424363838848,0.130424363838848,0.130424363838848,0.130424363838848,0.1260073071385782,0.1243207385125004,0.2120301084315073,True,nearzero_positive,True,True,True,True,True,True,True,-0.0006067678332328796,-0.0014993399381637573,-0.0006067678332328796,-0.0006067678332328796,-0.0006067678332328796
3dae82a193c9501b,2,3,17,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
69a069b9a6985aaf,2,3,15,1,7,0.0001744541430845,-1,-1,-1,-1,-1,-1,7,-0.0713918631522196,-0.055284526784527,-0.0597846714369989,-0.0571532547306481,-0.0530504103188745,-0.0612597306144795,0.0264496393045273,True,nearzero_positive,False,False,False,False,False,False,True,-0.00030922889709472656,-0.00026482343673706055,0.0076494887471199036,0.006645292043685913,-0.0005685091018676758
7d8759e340975895,2,3,12,1,14,0.0001328599065542,14,14,14,14,14,14,14,0.0307019255528643,0.0307019255528643,0.0307019255528643,0.0307019255528643,0.038621886711373,0.0385118439564219,0.1262212138754288,True,nearzero_positive,True,True,True,True,True,True,True,0.0013420060276985168,0.0013420060276985168,0.0013420060276985168,0.0013420060276985168,0.0013420060276985168
a99fbe3c63d15894,2,3,23,1,21,-3.527703285222117e-05,-1,-1,-1,-1,-1,-1,21,-0.0035628036422879,-0.0035628036422879,-0.0035628036422879,-0.0035628036422879,-0.0104116390919034,-0.0103164789382108,0.077392890980796,True,mild_harm,False,False,False,False,False,False,True,-0.0011605080217123032,-0.0011605080217123032,-0.0011605080217123032,-0.0011605080217123032,-0.0011605080217123032
aaf8a6e715785915,2,3,19,1,21,1.1295703612024257e-05,-1,-1,-1,-1,-1,-1,21,-0.0212535995717369,-0.0212535995717369,-0.0212535995717369,-0.0212535995717369,-0.0167477392884026,-0.0156390419611628,0.072070327957844,True,nearzero_positive,False,False,False,False,False,False,True,0.0006712377071380615,0.0006712377071380615,0.00126667320728302,0.0006633102893829346,0.0006712377071380615
adb358cddcdf5ad4,2,3,17,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
ae3f167434e35c78,2,3,4,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
ae62df1371af5474,2,3,9,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
f0a54058d2af5c6c,2,3,16,1,4,0.0006539796369151,-1,-1,-1,-1,-1,-1,-1,-0.0640688738225068,-0.0640688738225068,-0.0640688738225068,-0.0640688738225068,-0.1531782312236724,-0.1519401141440426,-0.0642307442250357,True,nearzero_positive,False,False,False,False,False,False,False,-0.01509922742843628,-0.01509922742843628,-0.01509922742843628,-0.01509922742843628,-0.01509922742843628
f533a754e0245b89,2,3,7,1,10,-0.0028522905766963,-1,-1,-1,-1,-1,-1,10,-0.0415775695024275,-0.0415775695024275,-0.0415775695024275,-0.0415775695024275,-0.0029595748962991,-0.0034961470375124,0.0842132228814944,True,mild_harm,False,False,False,False,False,False,True,0.006543666124343872,0.006543666124343872,0.006543666124343872,0.006543666124343872,0.006543666124343872
f9c3f5c430be54aa,2,3,2,1,2,1.5646017807097174,2,2,2,2,2,2,2,0.1402687968411519,0.5631467926927999,0.3873898316029746,0.5863075521721764,0.3994964031306742,0.339069413449519,0.4267787833685259,True,material_positive,True,True,True,True,True,True,True,0.04977893829345703,0.01951390504837036,0.04058140516281128,0.0505158007144928,0.049019813537597656
02bb7e4c3012543c,2,3,8,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
105b657c237a5c20,2,3,11,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
11aaf0aadcfb5861,2,3,17,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
22b187e4a9c25c9b,2,3,14,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
2f2543566c675f13,2,3,11,1,1,4.081237241626568e-05,-1,-1,-1,-1,1,1,1,-0.0302989330726555,-0.0331492076154018,-0.0322746120055288,-0.0331420177057372,0.0118187397971294,0.0112335418823963,0.0989429118014033,True,nearzero_positive,False,False,False,False,True,True,True,0.007136672735214233,0.007136672735214233,0.007136672735214233,0.007136672735214233,0.007136672735214233
359105de514f5258,2,3,12,1,9,-0.0003807342187269,-1,-1,-1,-1,9,9,9,-0.1007472449868873,-0.1007472449868873,-0.1007472449868873,-0.1007472449868873,0.0335676823770091,0.0317014630430531,0.1194108329620601,True,mild_harm,False,False,False,False,True,True,True,0.022759132087230682,0.022759132087230682,0.022759132087230682,0.022759132087230682,0.022759132087230682
5740c711ed2d5d2f,2,3,17,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
5f01892cbea95932,2,3,14,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
75fd8a14d25350e5,2,3,12,1,14,6.06032689663456,14,14,14,14,14,14,14,0.1343404675354907,0.417242491654786,0.0980679977579032,0.4937635641255291,1.541175765655759,1.4667599839298362,1.5544693538488432,True,material_positive,True,True,True,True,True,True,True,0.24281811714172363,0.24281811714172363,0.21481195092201233,0.24281811714172363,0.24281811714172363
78dae1caad5656a7,2,3,15,1,17,0.0001282766357064,17,17,17,17,17,17,17,0.0422359832352668,0.0422359832352668,0.0422359832352668,0.0422359832352668,0.1275131155501302,0.126328244767755,0.214037614686762,True,nearzero_positive,True,True,True,True,True,True,True,0.014449872076511383,0.014449872076511383,0.014449872076511383,0.014449872076511383,0.014449872076511383
a9e5024892425a19,2,3,10,1,9,0.1097359060698885,9,9,9,9,9,9,9,0.047245713166664,0.0540008268307067,0.0517658386421165,0.0516203748977538,0.1149189513031304,0.0471737779592375,0.1348831478782444,True,small_positive,True,True,True,True,True,True,True,-0.0017908960580825806,-0.017231345176696777,0.01324230432510376,0.027955085039138794,0.017847329378128052
aaddf9a720325142,2,3,11,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
d32e31e6812d546f,2,3,9,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
e034837cf84e5081,2,3,8,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
e865980d1e455826,2,3,16,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
f125490e18b15e5c,2,3,21,1,19,2.2940688254813324e-05,-1,-1,-1,-1,-1,-1,19,-8.408425948855451e-05,-8.408425948855451e-05,-8.408425948855451e-05,-8.408425948855451e-05,-0.008312078839397,-0.0081977561586192,0.0795116137603877,True,nearzero_positive,False,False,False,False,False,False,True,-0.0013942010700702667,-0.0013942010700702667,-0.0013942010700702667,-0.0013942010700702667,-0.0013942010700702667
f1d77af4b7285825,2,3,7,1,9,-0.0001714905660601,9,9,9,9,9,9,9,0.0390081785347389,0.0680445566403561,0.0859704639706492,0.0576584891389846,0.0934219695429234,0.1353474478158993,0.2230568177349063,True,mild_harm,True,True,True,True,True,True,True,0.006035208702087402,-0.0011338591575622559,0.03362572193145752,0.006035208702087402,0.006035208702087402
2d8cf993fd4159e2,2,3,12,1,2,-0.0050927070549839,-1,-1,-1,-1,-1,-1,-1,-0.1308849318957184,-0.1308849318957184,-0.1308849318957184,-0.1308849318957184,-0.1402607166922144,-0.1052322319449328,-0.0175228620259259,True,mild_harm,False,False,False,False,False,False,False,-0.0050020962953567505,-0.005004271864891052,0.013403020799160004,-0.0036795660853385925,-0.0050056204199790955
470e191769275e16,2,3,9,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
549a8da7bb0b5e8a,2,3,2,0,2,-0.9131117959951052,-1,-1,-1,-1,-1,-1,-1,-0.389759254354972,-0.5274549239480754,-0.695180979381072,-0.5296501638998343,-0.5912984480906978,-0.855111962360676,-0.7674025924416691,True,catastrophe,False,False,False,False,False,False,False,-0.013625510036945343,-0.14868299663066864,-0.010054737329483032,-0.01050102710723877,-0.02011987566947937
5c921b6094c95071,2,3,2,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
698c37f393b852d6,2,3,14,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
71dfd904537f5299,2,3,6,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
7ef659e1786d5ef0,2,3,1,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
893f5457b66f5c0a,2,3,4,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
8f090017c0c45c30,2,3,13,1,2,0.980162891490938,-1,-1,-1,-1,-1,-1,-1,-0.1833000228993321,-0.1833000228993321,-0.1833000228993321,-0.1833000228993321,-0.1931817142511749,-0.14897559520051,-0.061266225281503,True,material_positive,False,False,False,False,False,False,False,-0.005759060382843018,-0.005774736404418945,0.01725684106349945,-0.004512697458267212,-0.005951106548309326
90003a4fe9855d90,2,3,21,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
9d6b57b25d0e5698,2,3,29,1,28,-4.430631548166253e-05,-1,-1,-1,-1,-1,-1,-1,-0.0366705518042091,-0.0366705518042091,-0.0366705518042091,-0.0366705518042091,-0.1194065828196361,-0.1181781815489045,-0.0304688116298975,True,mild_harm,False,False,False,False,False,False,False,-0.014025598764419556,-0.013985425233840942,-0.014025598764419556,-0.014025598764419556,-0.014025598764419556
a5a77a41a5d4527c,2,3,17,1,2,-0.0001227254013267,-1,-1,-1,-1,2,-1,2,-0.0563707617030639,-0.0289295937836038,-0.0592928789500404,-0.0135259084313202,0.0349735514996498,-0.0123203735518557,0.0753889963671512,True,mild_harm,False,False,False,False,True,False,True,0.036941081285476685,0.031916096806526184,0.006348222494125366,-0.016224592924118042,0.04752786457538605
b86d04e1e9105474,2,3,3,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
c4a7fbc6d1e35668,2,3,6,1,21,1.9843287469431443,21,21,21,21,21,21,21,0.0790879028982613,0.4680534720488761,0.3165588818752264,0.4336988115611677,0.458556260482978,0.4294551816983678,0.5171645516173747,True,material_positive,True,True,True,True,True,True,True,0.07249709963798523,0.07666265964508057,0.052300095558166504,0.05406302213668823,0.07437136769294739
db167c9f01af53f1,2,3,17,0,9,-0.00040012851879,-1,-1,-1,-1,-1,9,9,-0.1385159653695987,-0.0883037405150579,-0.0397563152581942,-0.0882993176492429,-0.011277744283847,0.1533520518551091,0.241061421774116,True,mild_harm,False,False,False,False,False,True,True,0.00851517915725708,0.09304177761077881,0.00851517915725708,0.00851517915725708,0.00851517915725708
e19f348970f556d2,2,3,5,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
e1c764e511515749,2,3,10,1,20,0.0004805833668912,20,20,20,20,20,20,20,0.1623882736690241,0.1623882736690241,0.1623882736690241,0.1623882736690241,0.6166229178680942,0.6103116202945917,0.6980209902135986,True,nearzero_positive,True,True,True,True,True,True,True,0.07696826010942459,0.07696826010942459,0.07696826010942459,0.07696826010942459,0.07696826010942459
e75b5a59035b5493,2,3,9,1,22,1.9060943658999463e-05,-1,-1,-1,-1,-1,-1,22,-0.0487342505943478,-0.043209924800271,-0.0397994348091179,-0.0450192383385493,-0.085973061330665,-0.0855431391831328,0.0021662307358741,True,nearzero_positive,False,False,False,False,False,False,True,-0.0065507665276527405,-0.0028063803911209106,0.0007673650979995728,-0.011911138892173767,-0.0048756226897239685
e86d2d8665685c70,2,3,11,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
e9c39cd0c047561f,2,3,29,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
0612f5d26b32561d,2,3,15,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
07003d3990e35817,2,3,2,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
0938c742dd0159e8,2,3,4,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
097a309009705384,2,3,9,1,3,0.0004824268192052,3,3,3,3,3,3,3,0.104259428104732,0.104259428104732,0.104259428104732,0.104259428104732,0.1254512913547863,0.0764281947874111,0.164137564706418,True,nearzero_positive,True,True,True,True,True,True,True,0.0264805406332016,0.0011118948459625244,-0.017342165112495422,0.005134031176567078,-0.004135802388191223
12db610090455243,2,3,15,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
1b2ded48330b5b03,2,3,17,1,5,0.0020229374388232,5,5,5,5,5,5,5,0.0882377575216847,0.2419754719842141,0.2081593406342832,0.2079698099914413,0.3180742806662847,0.3399322104948893,0.4276415804138963,True,nearzero_positive,True,True,True,True,True,True,True,0.04091182351112366,0.03345257043838501,0.021508872509002686,0.051422685384750366,0.030769526958465576
2322ed0c8d8e5d5f,2,3,12,1,25,0.0026175350087694,25,25,-1,25,25,25,25,0.1320337055155714,0.0341082588383629,-0.0276521853762855,0.0329855705954612,0.1827510651419533,0.020226328201614,0.1079356981206209,True,nearzero_positive,True,True,False,True,True,True,True,-0.00019818544387817383,-0.060921430587768555,0.05616752803325653,0.05616752803325653,-0.06494009494781494
253b0edab17c5d6d,2,3,17,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
326079b8c9395f39,2,3,1,0,23,-0.0004300676556301,-1,23,23,23,23,23,23,-0.0536511819548059,0.0245198550182606,0.0005333776700171,0.0243226660507455,0.2129490950604804,0.2092448560665823,0.2969542259855892,True,mild_harm,False,True,True,True,True,True,True,0.045174360275268555,0.045174360275268555,0.045174360275268555,0.045174360275268555,0.045174360275268555
460cfd36104e5450,2,3,16,1,6,-0.0017542777046561,-1,-1,-1,-1,6,6,6,-0.0738945599929244,-0.0738945599929244,-0.0738945599929244,-0.0738945599929244,0.0437096321257558,0.0356443330254619,0.1233537029444689,True,mild_harm,False,False,False,False,True,True,True,0.020469874143600464,0.020469874143600464,0.017164796590805054,0.020469874143600464,0.020469874143600464
5b06ed05f63a5554,2,3,14,1,3,0.0001472774073248,3,3,3,3,3,3,3,0.0983902652419488,0.0998690057958353,0.0994152600330415,0.0998652756249902,0.0143668780474751,0.0160108560750245,0.1037202259940314,True,nearzero_positive,True,True,True,True,True,True,True,-0.014275580644607544,-0.014275580644607544,-0.014032721519470215,-0.014275580644607544,-0.014275580644607544
5da895ba0a415a80,2,3,16,1,6,-0.002026025418937,-1,-1,-1,-1,-1,-1,6,-0.0888580352782753,-0.0888580352782753,-0.0888580352782753,-0.0888580352782753,-0.0087908228868112,-0.043225153441745,0.0444842164772619,True,mild_harm,False,False,False,False,False,False,True,0.01635025441646576,0.01635025441646576,-0.0007474571466445923,0.01635025441646576,0.01635025441646576
5e16781ce6685597,2,3,12,1,9,0.9893989870341496,-1,-1,-1,-1,-1,-1,9,-0.0862371295334475,-0.0862371295334475,-0.0862371295334475,-0.0862371295334475,-0.1152433225046732,-0.0810602224076346,0.0066491475113723,True,material_positive,False,False,False,False,False,False,True,-0.030590549111366272,-0.0037832260131835938,0.009596392512321472,-0.001401647925376892,0.0036244988441467285
5f9c0089a0a355fe,2,3,1,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
628e147a02bf5128,2,3,15,1,2,0.0001771564187642,-1,-1,-1,-1,-1,-1,-1,-0.0807706527913229,-0.074187049630098,-0.0762072025436503,-0.0742036569818764,-0.4312952546946407,-0.4151766650075392,-0.3274672950885322,True,nearzero_positive,False,False,False,False,False,False,False,-0.06206989288330078,-0.06206989288330078,-0.060357317328453064,-0.054562926292419434,-0.06206989288330078
767b810b38de5665,2,3,10,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
1fd9a12a263556d8,3,4,4,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
399cc87ac7c55646,3,4,16,1,22,0.0005082323875802,-1,-1,-1,-1,22,22,22,-0.0034861667416903,-0.0034861667416903,-0.0034861667416903,-0.0034861667416903,0.0752989890688334,0.0749911950978411,0.180712937553016,True,nearzero_positive,False,False,False,False,True,True,True,0.01222236454486847,0.01222236454486847,0.01222236454486847,0.01222236454486847,0.01222236454486847
41fdae5fd40d5324,3,4,19,1,22,-4.641914139513759e-05,-1,-1,-1,-1,-1,-1,22,-0.0089616663607526,-0.0694317349751168,-0.0541597010045961,-0.0691145135871681,-0.0727407112900875,-0.0724915424548809,0.0332302000002939,True,mild_harm,False,False,False,False,False,False,True,-0.009894385933876038,-0.009894385933876038,-0.009894385933876038,-0.009894385933876038,-0.009894385933876038
46eb37ed09fc5718,3,4,22,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
538f3eb865185615,3,4,26,0,19,-9.282299746971034e-05,-1,19,-1,19,-1,-1,19,-0.0093747523384423,0.0003752511704401,-0.0024326758418567,0.0012018918735801,-0.2100486579914484,-0.1033370428531065,0.0023846996020683,True,mild_harm,False,True,False,True,False,False,True,-0.04047909379005432,-0.04047909379005432,0.01011231541633606,-0.036081790924072266,-0.04047909379005432
667054412512521b,3,4,11,0,9,-0.0001064360320568,-1,9,9,9,9,9,9,-0.0259047735466569,0.1719547190250425,0.065769868785069,0.2294369096531633,0.149009600311021,0.1602513935076235,0.2659731359627983,True,mild_harm,False,True,True,True,True,True,True,0.02346375584602356,0.022990792989730835,0.0348149836063385,0.029517531394958496,0.022207021713256836
86f569f804fb5848,3,4,8,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
98dbc922be205d29,3,4,16,1,26,0.0002245069518684,26,26,26,26,26,26,26,0.1049497958139814,0.1049497958139814,0.1049497958139814,0.1049497958139814,0.2495488716019621,0.2489839590460279,0.3547057015012028,True,nearzero_positive,True,True,True,True,True,True,True,0.02243243157863617,0.02243243157863617,0.02243243157863617,0.02243243157863617,0.02243243157863617
ba95a132236555b4,3,4,9,0,25,-0.0004200205574278,25,25,25,25,-1,-1,25,0.0365143024535666,0.1001768244791464,0.0840985196036542,0.0998428557230323,-0.0380336835199116,-0.0377424431155973,0.0679792993395775,True,mild_harm,True,True,True,True,False,False,True,-0.011565029621124268,-0.011565029621124268,-0.011565029621124268,-0.011565029621124268,-0.011565029621124268
bc346dea1bcd5cc3,3,4,29,1,28,-9.483449810643307e-05,-1,-1,-1,-1,28,28,28,-0.1222675934728435,-0.1222675934728435,-0.1222675934728435,-0.1222675934728435,0.5161889880547491,0.4956736302377664,0.6013953726929413,True,mild_harm,False,False,False,False,True,True,True,0.10303238034248352,0.10324391722679138,0.10206174850463867,0.09203052520751953,0.10130500793457031
c0426fcae01a50cf,3,4,17,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
c075c65bf21d5842,3,4,14,1,9,-0.0004111885782156,9,9,9,9,-1,-1,-1,0.0300941101201464,0.0300941101201464,0.0300941101201464,0.0300941101201464,-0.7935802777796176,-0.7903623872005088,-0.6846406447453339,True,mild_harm,True,True,True,True,False,False,False,-0.12778103351593018,-0.12778103351593018,-0.12778103351593018,-0.12778103351593018,-0.12778103351593018
d1f387a440e25adc,3,4,17,1,26,-0.0001685254469512,26,26,26,26,26,26,26,0.0168762600019267,0.0168762600019267,0.0168762600019267,0.0168762600019267,0.045049698168188,0.0449396315659138,0.1506613740210887,True,mild_harm,True,True,True,True,True,True,True,0.004370696842670441,0.004370696842670441,0.004370696842670441,0.004370696842670441,0.004370696842670441
f462fca7c1f8594c,3,4,5,1,20,-7.948029409162718e-05,-1,-1,-1,-1,-1,-1,20,-0.0580716191090315,-0.0580716191090315,-0.0580716191090315,-0.0580716191090315,-0.0792427119833578,-0.0980345322152578,0.007687210239917,True,mild_harm,False,False,False,False,False,False,True,0.002969890832901001,0.0022496283054351807,-0.01063336431980133,-0.008286088705062866,0.0018034875392913818
f5b6478d00565e99,3,4,2,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
258a909f4194587f,3,4,14,1,24,-0.0001065721827559,24,24,24,24,-1,-1,-1,0.0059125470350017,0.5291182202546593,0.6705708945147989,0.434828009419377,-0.2669585388717724,-0.2124520291953659,-0.106730286740191,True,mild_harm,True,True,True,True,False,False,False,-0.05850538611412048,-0.05850538611412048,-0.021524399518966675,-0.029781460762023926,-0.05850538611412048
09be490c13cb56b6,3,4,19,1,23,-8.767266422510158e-05,-1,-1,-1,-1,-1,-1,23,-0.0405975808613713,-0.0405975808613713,-0.0405975808613713,-0.0405975808613713,-0.0543892022401548,-0.0543353218122122,0.0513864206429626,True,mild_harm,False,False,False,False,False,False,True,-0.002139568328857422,-0.002139568328857422,-0.002139568328857422,-0.002139568328857422,-0.002139568328857422
2f4a06067a6f5d7f,3,4,3,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
33cd12f0c4a75e41,3,4,16,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
3cd8e7898e005bc4,3,4,8,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
3f68aa4cebd65ce8,3,4,21,1,23,-0.0006958824434317,-1,-1,-1,-1,-1,-1,23,-0.0184666950482619,-0.0184666950482619,-0.0184666950482619,-0.0184666950482619,-0.072286906847348,-0.0720766446915033,0.0336450977636715,True,mild_harm,False,False,False,False,False,False,True,-0.008349418640136719,-0.008349418640136719,-0.008349418640136719,-0.008349418640136719,-0.008349418640136719
420b77ddd4f052b3,3,4,18,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
56e384e4189f536f,3,4,19,1,3,-1.771524733840124e-05,3,3,3,3,-1,-1,3,0.0018453444255964,0.0046274529185843,0.0039248167815965,0.0046128581886992,-0.0119781664276253,-0.0119241614154527,0.0937975810397221,True,mild_harm,True,True,True,True,False,False,True,-0.0021445155143737793,-0.0021445155143737793,-0.0021445155143737793,-0.0021445155143737793,-0.0021445155143737793
7f9f132592f45a84,3,4,25,0,14,-0.0006534868726856,14,14,14,14,14,14,14,0.0714790512294653,0.0714790512294653,0.0714790512294653,0.0714790512294653,0.3702516332950058,0.3690844032691019,0.4748061457242768,True,mild_harm,True,True,True,True,True,True,True,0.04635019600391388,0.04635019600391388,0.04635019600391388,0.04635019600391388,0.04635019600391388
9d81a9a1677354a1,3,4,10,1,26,-0.000407588063553,26,26,26,26,-1,-1,26,0.0305867288034991,0.0305867288034991,0.0305867288034991,0.0305867288034991,-0.0053803720470708,-0.0052398575468203,0.1004818849083545,True,mild_harm,True,True,True,True,False,False,True,-0.005579769611358643,-0.005579769611358643,-0.005579769611358643,-0.005579769611358643,-0.005579769611358643
b0f9569dfe425d61,3,4,9,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
e516f368a8fb5a16,3,4,3,1,11,-0.0004473697791341,-1,-1,-1,-1,-1,-1,-1,-0.084792272332895,-0.084792272332895,-0.084792272332895,-0.084792272332895,-0.5249280584067918,-0.5232892146466613,-0.4175674721914864,True,mild_harm,False,False,False,False,False,False,False,-0.06825242936611176,-0.06825244426727295,-0.0682523250579834,-0.06831203401088715,-0.06825323402881622
f997536112085ece,3,4,17,1,24,-8.260559672490508e-05,-1,-1,-1,-1,24,24,24,-0.0321382685239621,-0.0321382685239621,-0.0321382685239621,-0.0321382685239621,0.1408324020139132,0.140156648707312,0.2458783911624869,True,mild_harm,False,False,False,False,True,True,True,0.026833869516849518,0.026833869516849518,0.026833869516849518,0.026833869516849518,0.026833869516849518
925cbce83b0c5797,3,4,16,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
050392bdc27a5f5c,3,4,1,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
1ae7a63963375f27,3,4,2,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
1bd0f4142cdc52f5,3,4,10,1,0,-2.8255283832552547e-06,-1,-1,-1,-1,-1,-1,0,-0.0343712462864803,-0.0343712462864803,-0.0343712462864803,-0.0343712462864803,-0.0428196340336202,-0.0422798896704125,0.0634418527847623,True,mild_harm,False,False,False,False,False,False,True,-0.002598688006401062,-0.0011800378561019897,-0.00036241859197616577,-0.0011955797672271729,-0.0011133402585983276
2e91c253ccb958d1,3,4,16,1,3,-6.759409550577411e-05,-1,-1,-1,-1,-1,-1,3,-0.0394050494065771,-0.0394050494065771,-0.0394050494065771,-0.0394050494065771,-0.0485329435259709,-0.0622662482554056,0.0434554941997692,True,mild_harm,False,False,False,False,False,False,True,-0.00044974684715270996,-0.00044974684715270996,-0.006777137517929077,-0.00044974684715270996,-0.00044974684715270996
63464806708f5d70,3,4,3,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
