scenario_token,outer_test_fold,candidate_count,full_selected_action,intervention_prefix_size,intervention_selected_action,intervention_selected_rank_by_rsmr_score,full_selected_rank_by_rsmr_score,switched_from_full_winner,full_winner_deleted_by_prefix,intervention_y,full_y,intervention_rsmr_score,intervention_quality_value,intervention_plan_control_value,intervention_ego_ref_value
84130118c5ec5189,4,1,-1,-1,-1,-1,-1,0,0,,,,,,
842b7f0b68fc5245,1,16,20,7,0,5,1,1,0,-4.951341851833213e-05,1.2322185659539886,0.03418408884149099,-0.08916409416530208,-0.13268591969549312,-0.13244402962268514
84ed4f2cc4f057ce,0,14,25,7,24,2,1,1,0,1.8950668792427905e-05,1.8950668792427905e-05,0.1396234245747925,-0.0038440058903369966,-0.010576524621449446,-0.013601447724409733
8515fe3938815bd1,3,17,9,16,9,1,1,0,0,-0.00012392938693811528,-0.00012392938693811528,0.17638131192860151,0.03685076885206104,-0.10312636716684373,-0.0446415408871773
855d4a2e69115db2,3,1,-1,-1,-1,-1,-1,0,0,,,,,,
864541f05d165c97,0,2,21,2,21,1,1,0,0,7.027299320325284e-05,7.027299320325284e-05,0.1935085229851983,0.13846283895041903,0.237822841522004,0.18732636224240298
8675d815740a5a0b,2,22,-1,-1,-1,-1,-1,0,0,,,,,,
86839ab67df151f2,1,9,1,5,1,1,1,0,0,7.329354990481818e-05,7.329354990481818e-05,0.15334258293094483,-0.03120497864958027,0.11073598644857735,0.10780632813490892
86935537a5e256bd,1,3,23,3,23,1,1,0,0,-4.216529144323439e-05,-4.216529144323439e-05,0.12316134757034279,-0.10732788059942441,-0.15619078774065714,-0.1419905837321795
86abbd3f53575fd5,3,17,9,15,9,1,1,0,0,1.9791943842181936,1.9791943842181936,0.047458457586582056,0.061479874179848557,0.0744728405660468,0.131224033286681
86f569f804fb5848,3,8,-1,-1,-1,-1,-1,0,0,,,,,,
87237d7e0ff25ebb,3,1,-1,-1,-1,-1,-1,0,0,,,,,,
8724d825e1c15a99,2,18,3,-1,-1,-1,1,0,1,,0.0005389120473116016,,,,
8813e8c6790a59d3,0,13,22,6,22,1,1,0,0,0.00010857298851463248,0.00010857298851463248,0.29543256235737075,0.12836853495404305,0.2703179349934203,0.3819190943559609
8834fc612e1d524c,4,8,-1,-1,-1,-1,-1,0,0,,,,,,
884e1c90e87b5fab,2,16,7,-1,-1,-1,1,0,1,,-2.0925029926001978e-05,,,,
893f5457b66f5c0a,2,4,-1,-1,-1,-1,-1,0,0,,,,,,
899c5ed91b8c5beb,3,17,-1,-1,-1,-1,-1,0,0,,,,,,
89ec4c93349d5b58,1,25,22,17,22,1,1,0,0,-5.431908551845055e-05,-5.431908551845055e-05,0.5054108353610807,0.01831054576037675,-0.04629647247617605,0.08862341990965147
8a15e547b0d15f42,4,5,26,-1,-1,-1,1,0,1,,-0.0002700675501488149,,,,
8ad88f000c1750a0,3,17,9,-1,-1,-1,1,0,1,,-0.0005808805376524007,,,,
8aeb517756f55681,2,14,15,5,3,2,1,1,0,1.7311036214273656e-05,1.1431345063428466e-05,0.00045473817294652136,0.02827469515501346,0.044496843873803406,0.048613961581294864
8bdafd4a1d7c50eb,0,21,3,10,3,1,1,0,0,0.0008188129012006717,0.0008188129012006717,0.075166753519983,0.09467546244169443,-0.13831289249437495,-0.08689183004442934
8be5348ca3425c10,2,10,-1,-1,-1,-1,-1,0,0,,,,,,
8c1a6d183a275d96,2,12,-1,-1,-1,-1,-1,0,0,,,,,,
8c7421c1a39954dc,4,1,-1,-1,-1,-1,-1,0,0,,,,,,
8ce184b9fe795518,1,12,12,11,12,1,1,0,0,0.0,0.0,0.26971139664847066,-0.2064090888528929,-0.2064090888528929,-0.2064090888528929
8e6c888a92425ff1,0,6,1,-1,-1,-1,1,0,1,,0.00030813117888772723,,,,
8e92f84a71e85b42,4,9,-1,-1,-1,-1,-1,0,0,,,,,,
8eb1c196434e51ec,3,10,-1,-1,-1,-1,-1,0,0,,,,,,
8f090017c0c45c30,2,13,2,-1,-1,-1,1,0,1,,0.9801628914909379,,,,
8f2f7b6da7495074,0,22,6,19,6,1,1,0,0,-0.0030044126219674894,-0.0030044126219674894,0.2750697190322527,-0.03586987114742783,-0.10590269450605788,-0.10746280240818304
8f79455cf8a85fb9,0,4,-1,-1,-1,-1,-1,0,0,,,,,,
8fba4b45daa85b15,4,19,-1,-1,-1,-1,-1,0,0,,,,,,
8fbfbaa44855539e,0,16,-1,-1,-1,-1,-1,0,0,,,,,,
90003a4fe9855d90,2,21,-1,-1,-1,-1,-1,0,0,,,,,,
90244d4079fe5582,2,13,1,-1,-1,-1,1,0,1,,0.0010825669911689317,,,,
9070daa02ad0542c,2,3,-1,-1,-1,-1,-1,0,0,,,,,,
908340fb165954b2,4,14,-1,-1,-1,-1,-1,0,0,,,,,,
90efa9d50cc8521e,4,1,-1,-1,-1,-1,-1,0,0,,,,,,
91dfe4ebf3c25298,1,3,-1,-1,-1,-1,-1,0,0,,,,,,
9229af9b7f1c5848,4,17,-1,-1,-1,-1,-1,0,0,,,,,,
925cbce83b0c5797,3,16,-1,-1,-1,-1,-1,0,0,,,,,,
9389f1437d2b5fad,4,12,0,-1,-1,-1,1,0,1,,5.547304395592256e-05,,,,
93ccd00db2005d2d,2,17,-1,-1,-1,-1,-1,0,0,,,,,,
948d834b78515695,1,10,22,9,22,1,1,0,0,2.8722488693892767e-05,2.8722488693892767e-05,0.07863452263363427,0.030471284406013644,0.046609423593930756,0.03694220356494317
949849ded44f514f,3,5,-1,-1,-1,-1,-1,0,0,,,,,,
953f6386bfae55d0,4,18,17,14,17,1,1,0,0,7.98645019531221e-06,7.98645019531221e-06,0.3166235623280228,0.15332037586810277,0.09693715608256362,0.09576926425928378
95a810911ba359ec,0,11,18,1,9,8,1,1,0,-1.2317848475026763,-1.2317849212438547,0.20633582166535158,0.23762211314129553,0.3034102602452632,0.306841940833805
95e1e30a438d52cd,3,6,-1,-1,-1,-1,-1,0,0,,,,,,
9626975e16725ec8,0,20,22,-1,-1,-1,1,0,1,,0.0008604435924439713,,,,
9771a60ee60a5d27,2,5,-1,-1,-1,-1,-1,0,0,,,,,,
97b8db1dfd4f5fb3,2,18,-1,-1,-1,-1,-1,0,0,,,,,,
9857fe6079dc5b65,3,16,9,-1,-1,-1,1,0,1,,0.0003742047014063665,,,,
986b52e5fc685833,3,17,25,12,25,1,1,0,0,-0.00015336611177785286,-0.00015336611177785286,0.15544609976517515,-0.0071615107857436935,0.21265753744417515,0.25890505839359323
986bd829651151e2,4,27,-1,-1,-1,-1,-1,0,0,,,,,,
98dbc922be205d29,3,16,26,13,26,1,1,0,0,0.00022450695186848613,0.00022450695186848613,0.5185924505967953,0.10494979581398148,0.20295653167462252,0.3136318732769142
9907ad0101c45e09,0,1,-1,-1,-1,-1,-1,0,0,,,,,,
99426aa893625f69,0,7,2,-1,-1,-1,1,0,1,,-0.990559431026876,,,,
9a3e4f2df62b54fa,1,14,22,-1,-1,-1,1,0,1,,-0.00021218127441802181,,,,
9a807a00fda657be,3,4,9,4,9,1,1,0,0,-7.209880230948321e-05,-7.209880230948321e-05,0.1868845466003021,-0.0004692511794667821,-0.13769301274967974,-0.08251297754656721
9a82cf7a1636581e,0,5,2,5,2,1,1,0,0,-0.004264268382638825,-0.004264268382638825,0.07561048599679049,-0.15985361883586147,-0.05479905803766101,-0.11187646692967354
9bcb80a60af853a2,3,12,12,-1,-1,-1,1,0,1,,-0.0004041901597287012,,,,
9c0c9727fc975d7a,3,4,-1,-1,-1,-1,-1,0,0,,,,,,
9c2eb9c5b45f522b,2,29,25,12,25,1,1,0,0,3.822718737644948e-05,3.822718737644948e-05,0.07365121237382105,0.03140388928753051,0.06063247180863471,0.061663844504353596
9c5700ab41865a07,3,12,1,10,1,1,1,0,0,-0.00012508269399404527,-0.00012508269399404527,0.16348093053266446,-0.05951533624356048,-0.18591104334386832,-0.18769052366616343
9c925a1f1799553e,4,2,9,2,9,1,1,0,0,-0.9899525742542464,-0.9899525742542464,0.07159935277549649,-0.01598359722567365,-0.11895703967529554,-0.10557876195986764
9ca3798eb199579e,1,10,23,-1,-1,-1,1,0,1,,-7.272584703751916e-05,,,,
9cb860301c105ca7,0,9,20,2,20,1,1,0,0,-3.7070147320572566e-05,-3.7070147320572566e-05,0.5255746113163778,0.05377540786848012,-0.010453394584589076,-0.00917073169808745
9d1adc78bda259ce,0,10,-1,-1,-1,-1,-1,0,0,,,,,,
9d6b57b25d0e5698,2,29,28,-1,-1,-1,1,0,1,,-4.430631548166253e-05,,,,
9d7dd692cec75a40,4,17,6,-1,-1,-1,1,0,1,,-0.0009404101041611268,,,,
9d81a9a1677354a1,3,10,26,1,1,3,1,1,0,-0.0003509857108632275,-0.00040758806355301047,0.07902274669498864,-0.03278521885820656,-0.05340293377018186,-0.05737655386785914
9ddade724a6a54e2,4,16,3,10,3,1,1,0,0,0.9292438401492255,0.9292438401492255,0.010030732030408579,0.005423663768680321,0.19184636318615897,0.2613093632315743
9e4525cb8f5e5fcd,1,15,-1,-1,-1,-1,-1,0,0,,,,,,
9e720f0176b35d63,0,24,19,16,19,1,1,0,0,-9.262234168127192e-05,-9.262234168127192e-05,0.23632595812184637,-0.0998189426026542,-0.22990186218098416,-0.21769573056492175
9f109cfcd3695a7c,4,18,-1,-1,-1,-1,-1,0,0,,,,,,
9f32f8bd95195212,3,4,26,-1,-1,-1,1,0,1,,-0.0002767197914421558,,,,
9fb5b34a36925a6c,0,7,4,5,4,1,1,0,0,-0.0037563836089917757,-0.0037563836089917757,0.11357108246791392,-0.10675083145577419,-0.5400591246118485,-0.6022953555987656
a054dd394e1b559c,0,17,21,17,21,1,1,0,0,0.00048019668860943554,0.00048019668860943554,0.45277566397386443,0.031124435501779405,0.09172758542727924,0.260648807019398
a08635adfbc45990,1,16,-1,-1,-1,-1,-1,0,0,,,,,,
a0cbabab4b2c5345,3,17,-1,-1,-1,-1,-1,0,0,,,,,,
a1c1a996e52f5c4e,0,5,9,-1,-1,-1,1,0,1,,-0.0004672088905239846,,,,
a1c64a274ecc54b0,2,1,20,1,20,1,1,0,0,9.327751190868483e-05,9.327751190868483e-05,0.0672836229915809,-0.019394977721152028,0.009190371617991397,-0.0072140393477648345
a1ceb182eb7250a1,0,16,9,-1,-1,-1,1,0,1,,0.0007709787252359046,,,,
a2326fd4694d5191,3,2,9,1,9,1,1,0,0,-0.00030376721397029627,-0.00030376721397029627,0.09147349523010843,-0.023243581585685024,0.11022574967734543,0.15875710209931312
a370a9747c5e599b,3,8,1,4,1,1,1,0,0,-1.0564851760864276e-05,-1.0564851760864276e-05,0.11250661999352035,-0.050779948636086224,-0.05370359001019689,-0.04051451512584392
a3b5d1855e7e5d96,0,12,5,1,16,4,1,1,0,0.00026944861784578,0.11936206060417026,0.563033366989816,-0.02915759899597164,0.020722785681932573,0.020642510814855623
a3fff53e9f375592,1,6,-1,-1,-1,-1,-1,0,0,,,,,,
a5836bf6d71f58f2,1,17,9,11,9,1,1,0,0,0.0008614462114870658,0.0008614462114870658,0.04837777624110584,-0.22023205595566844,-0.32300656478736867,-0.25952259552885715
a5a77a41a5d4527c,2,17,2,17,2,1,1,0,0,-0.00012272540132673981,-0.00012272540132673981,0.05675393279198851,-0.056370761703063994,-0.11892298914355692,-0.09820957466219715
a5fc167ac3e45fec,4,17,0,16,0,1,1,0,0,-0.00012697862088728584,-0.00012697862088728584,0.007856870952265421,0.0002676043668692835,-0.11234228971299688,-0.057650147605127974
a63aaf23916e5f10,2,8,0,-1,-1,-1,1,0,1,,-9.402019237750216e-05,,,,
a657d16d34c3519a,0,3,20,2,20,1,1,0,0,1.784201655457297,1.784201655457297,0.19355923808448244,0.06358859414702837,0.5761541289106088,0.5942858036431448
a67f3948c2445760,0,3,3,-1,-1,-1,1,0,1,,0.0006509598884731531,,,,
a68adc1c27615ce9,0,13,-1,-1,-1,-1,-1,0,0,,,,,,
a6bf958e054951f3,1,16,7,-1,-1,-1,1,0,1,,-0.0005569157022051741,,,,
a6e92119ed185a7d,1,19,-1,-1,-1,-1,-1,0,0,,,,,,
a71d387393a559d4,2,17,-1,-1,-1,-1,-1,0,0,,,,,,
a74ab03d0fb05d72,3,12,-1,-1,-1,-1,-1,0,0,,,,,,
a75ce500226f5481,0,17,4,-1,-1,-1,1,0,1,,-0.0008296889021993104,,,,
a7c4607a69e55039,1,17,23,3,0,2,1,1,0,0.00026067774314433335,-0.0001578706935048105,0.08573752610287044,0.05027477542400474,0.15439904682175104,0.1535098290090408
a849c65f124e5af0,3,21,-1,-1,-1,-1,-1,0,0,,,,,,
a8e99095a8235549,0,4,16,3,17,2,1,1,0,-1.2318826391479931,-1.2318749638779087,0.4325636957473481,3.0510924781072988,3.0294798134918612,3.0324892382929005
a99fbe3c63d15894,2,23,21,18,21,1,1,0,0,-3.527703285222117e-05,-3.527703285222117e-05,0.15047234827208503,-0.003562803642287911,-0.00813890296763478,-0.012535082550414075
a9e5024892425a19,2,10,9,5,4,3,1,1,0,0.0006419549624436804,0.10973590606988859,0.07712936082158375,-0.05681878542370265,-0.13162560961452194,-0.13167359378857293
aa05025b9a815254,3,9,-1,-1,-1,-1,-1,0,0,,,,,,
aaddf9a720325142,2,11,-1,-1,-1,-1,-1,0,0,,,,,,
aaf8a6e715785915,2,19,21,7,20,2,1,1,0,1.1295703612024255e-05,1.1295703612024255e-05,0.05722674054377998,-0.005965606156501538,-0.00795122385758932,-0.00955018068346794
ab77602df4a154f7,2,11,10,-1,-1,-1,1,0,1,,-0.00017154795059148853,,,,
ac264ca2d43c52a7,4,25,-1,-1,-1,-1,-1,0,0,,,,,,
ac29e7c780d75eee,2,3,17,1,17,1,1,0,0,-1.1126175523124004e-06,-1.1126175523124004e-06,0.051303279163417814,-0.047039041991469556,-0.05095155957690782,-0.050321831494632624
ac768eabfa5c5725,3,12,9,-1,-1,-1,1,0,1,,-9.121100050396569e-05,,,,
ac7fee08538b5bb0,4,13,24,13,24,1,1,0,0,0.0,0.0,0.05181172066527805,-0.03719713700742724,-0.03719713700742724,-0.03719713700742724
acdcf9be0fc85495,2,23,13,9,9,2,1,1,0,5.00575142941672e-06,1.6302977381565595e-05,0.12917348763624367,-0.038358579778413705,-0.04688943546672788,-0.04678353701022637
ad4b812be67052a1,4,27,23,6,23,1,1,0,0,0.00019181166812742845,0.00019181166812742845,0.03257723264871261,-0.09573302073102849,-0.26011932243419245,-0.23622838221611364
ad963f2915a657a4,3,18,9,7,3,2,1,1,0,0.000392582243803119,0.0004896600965409448,0.21731968339815919,-0.07217041393886853,-0.19342620810620664,-0.07173387779655933
ad9cdad9769f572f,1,15,10,9,10,1,1,0,0,-8.041050173335229e-05,-8.041050173335229e-05,0.1477735710132283,-0.0810169963580562,-0.01913675992266873,0.023298994404537532
adb358cddcdf5ad4,2,17,-1,-1,-1,-1,-1,0,0,,,,,,
ae1909ec83115e90,3,2,9,2,9,1,1,0,0,-0.00036002913136767845,-0.00036002913136767845,0.16507343533014832,-0.02343804007158927,0.08653477871495387,0.14082599956050634
ae3f167434e35c78,2,4,-1,-1,-1,-1,-1,0,0,,,,,,
ae62df1371af5474,2,9,-1,-1,-1,-1,-1,0,0,,,,,,
ae75c379fc4f5ac0,1,15,-1,-1,-1,-1,-1,0,0,,,,,,
ae93b0cb5f2752c9,1,7,23,6,23,1,1,0,0,-1.621068492024813e-06,-1.621068492024813e-06,0.2090003092380338,-0.029353517135776754,-0.031395554929890684,-0.031287308631422414
aeb0da156a7b5426,1,3,21,1,21,1,1,0,0,8.050889065489182e-05,8.050889065489182e-05,0.4016152735521289,0.1944553441453541,0.26342856589278546,0.217754957241615
aed1237adf57578c,0,1,0,1,0,1,1,0,0,1.0332035451421078,1.0332035451421078,0.3113336971456892,1.0469789120425848,2.434306758065947,2.437878265304885
b003a3bfbdb252e3,2,10,26,7,26,1,1,0,0,0.9897842141886242,0.9897842141886242,0.1487912521164641,-0.015503996013382697,-0.04617922627578125,-0.04617727326625336
b024a29a38815f5d,1,10,-1,-1,-1,-1,-1,0,0,,,,,,
b0b57e6ca331564e,3,12,24,10,24,1,1,0,0,0.0,0.0,0.022096248823083947,0.0023408636038411753,0.0023408636038411753,0.0023408636038411753
b0f9569dfe425d61,3,9,-1,-1,-1,-1,-1,0,0,,,,,,
b16054ccc4bd54f9,4,11,1,-1,-1,-1,1,0,1,,1.8926528397743594,,,,
b183aa1eebac52fc,3,17,7,16,7,1,1,0,0,0.0001314637799514351,0.0001314637799514351,0.13760348041788276,0.016848934867236886,0.15246503027557082,0.14227440356099977
b1bfa52c4bc452b7,0,17,-1,-1,-1,-1,-1,0,0,,,,,,
b2f2a9a83437555c,0,1,7,1,7,1,1,0,0,-0.0007529566446319302,-0.0007529566446319302,0.1282250643340419,-0.1404873922864834,-0.20804712565862846,-0.21768231994078335
b3734dd3dc905040,4,16,-1,-1,-1,-1,-1,0,0,,,,,,
b39ff897a8695a97,4,18,11,13,11,1,1,0,0,-0.0001397995856908807,-0.0001397995856908807,0.3074438146314735,-0.020867664271842012,-0.24957374023446274,-0.2052482731850285
b3c270be7e145adc,4,10,14,6,14,1,1,0,0,-1.2199467135749757,-1.2199467135749757,2.874996171380168,1.7256074779917452,1.9670632491641007,1.972028602076323
b4a3828e9a685c84,2,1,16,1,16,1,1,0,0,0.0,0.0,0.07324407308761303,-0.0372104772870941,-0.0372104772870941,-0.0372104772870941
b4c84a922cb957a8,3,19,22,7,24,4,1,1,0,-0.00036216511055827154,-0.00014493191324800115,0.020524421204537152,-0.07119942509288146,-0.1307832468654236,-0.0758874056830419
b66888a9942d59ff,0,5,22,-1,-1,-1,1,0,1,,0.003121770005300641,,,,
b66ea7e3342b533b,1,2,2,2,2,1,1,0,0,-5.520669647962606e-05,-5.520669647962606e-05,0.1498102374783007,-0.17549616442552207,-0.004673397514217137,0.05487614207959235
b66edb8535dd5ec1,3,11,11,9,11,1,1,0,0,-0.00024853048287321045,-0.00024853048287321045,0.09660420711036355,-0.06154522507626105,-0.10959303090762826,-0.0661345096933321
b704090abc8d5afe,0,30,18,-1,-1,-1,1,0,1,,0.0007353571400976477,,,,
b76a132378175658,4,17,-1,-1,-1,-1,-1,0,0,,,,,,
b7c6fe6429785952,0,15,22,-1,-1,-1,1,0,1,,6.060907109617375e-05,,,,
b7cc1a0b6eca5a11,4,4,9,-1,-1,-1,1,0,1,,-0.9898243386149406,,,,
b8091003cbb95da3,1,2,21,2,21,1,1,0,0,0.005799536113289651,0.005799536113289651,0.009718983743908255,0.02364750881538573,0.06945601195788587,0.113785966119564
b86d04e1e9105474,2,3,-1,-1,-1,-1,-1,0,0,,,,,,
b8c14f4001735d94,3,1,7,1,7,1,1,0,0,-0.002120794901170231,-0.002120794901170231,0.11875247066047213,-0.06496347924107788,0.011530496346795413,0.0008438854019860303
b95dc2615771588d,0,14,23,13,23,1,1,0,0,1.9696841584348586,1.9696841584348586,0.23298509368838605,-0.012030046683439098,-0.0051410423743981975,0.005475121777496364
b9b7f27d456b5e0b,2,1,-1,-1,-1,-1,-1,0,0,,,,,,
ba5ddc3d1d5d56ad,0,1,25,1,25,1,1,0,0,-3.6526486277832504e-05,-3.6526486277832504e-05,0.20066170117177076,0.012762695531931724,0.01928817364568988,0.018417071123740157
ba95a132236555b4,3,9,25,9,25,1,1,0,0,-0.00042002055742784705,-0.00042002055742784705,0.2761618716830546,0.03651430245356667,-0.10935645080444824,-0.07833563124805996
baef81dee84a5ff1,3,7,9,6,9,1,1,0,0,-0.000703174917571589,-0.000703174917571589,0.0800382702471463,-0.05405052654548237,-0.06644124046719137,-0.02059060048060827
bb1419c18f39553e,2,21,22,-1,-1,-1,1,0,1,,0.0,,,,
bb77e9686029538d,3,18,22,6,22,1,1,0,0,0.0002012102944777272,0.0002012102944777272,0.5400424241763673,0.024901757687047964,-0.0810698873216108,0.05299788706321862
bbc08519add25675,0,3,9,3,9,1,1,0,0,2.284032596921548,2.284032596921548,0.34343464965122006,0.04238978930282279,0.4830606937629409,0.595401329375003
bc30bddda7655472,1,17,-1,-1,-1,-1,-1,0,0,,,,,,
bc346dea1bcd5cc3,3,29,28,23,28,1,1,0,0,-9.483449810643307e-05,-9.483449810643307e-05,0.0546752111961481,-0.12226759347284359,0.33371272636356036,0.35860032522234636
bc50e785e5cf5d5e,3,14,3,-1,-1,-1,1,0,1,,-0.0001464746225625646,,,,
bcb7ec6d46f45180,4,17,4,-1,-1,-1,1,0,1,,-0.00023002342972899825,,,,
bce79a86a0b75d48,3,3,20,1,20,1,1,0,0,-0.9901073702458292,-0.9901073702458292,0.21108312002131954,-0.022952409084364914,-0.19161119697928108,-0.16907621742281068
bd29c544e8035592,3,2,-1,-1,-1,-1,-1,0,0,,,,,,
bd8986c6178e5d2a,2,1,-1,-1,-1,-1,-1,0,0,,,,,,
be3f5af9cebd56a0,3,7,8,-1,-1,-1,1,0,1,,7.009943267322072e-05,,,,
be58ded948ea5c00,2,4,2,-1,-1,-1,1,0,1,,-0.001292943146824932,,,,
be7fe135f5665966,3,7,0,-1,-1,-1,1,0,1,,0.006254254332557302,,,,
bed9898a4bf45a6b,0,17,-1,-1,-1,-1,-1,0,0,,,,,,
beeb2d538d7f53d8,4,18,3,16,3,1,1,0,0,0.0002613140884786258,0.0002613140884786258,0.043088076264370445,-0.033648774103237654,-0.1897536190412139,-0.12658167739633705
bef88a7c044b5ebe,3,29,18,24,18,1,1,0,0,0.0008987352035938478,0.0008987352035938478,0.5154772621046892,0.04224258972237578,-0.1778125671862983,-0.05918226558684597
bf75c93832c7569d,0,9,-1,-1,-1,-1,-1,0,0,,,,,,
c031140da54d502a,0,17,3,-1,-1,-1,1,0,1,,0.9911725879896434,,,,
c0426fcae01a50cf,3,17,-1,-1,-1,-1,-1,0,0,,,,,,
c075c65bf21d5842,3,14,9,14,9,1,1,0,0,-0.0004111885782156488,-0.0004111885782156488,0.21487668366226292,0.03009411012014647,-0.5292708428661502,-0.47068700363515564
c0815ea46b825526,3,12,-1,-1,-1,-1,-1,0,0,,,,,,
c0eff628bb5d57f2,1,5,9,1,9,1,1,0,0,-0.0002712661859579357,-0.0002712661859579357,0.19193092761501898,-0.04257741739227064,0.25776869141393444,0.33020760520083337
c1dbec763983596c,4,17,6,-1,-1,-1,1,0,1,,-0.0004926864345327076,,,,
c1dd6c577b0f573a,2,5,1,1,1,1,1,0,0,-0.24775317546641729,-0.24775317546641729,0.07761188714301769,-0.1784255359785993,-0.15109917323758926,-0.16106326654480563
c23e9cc0ed7e5b21,0,17,3,13,3,1,1,0,0,0.0016556329336947506,0.0016556329336947506,0.04949923377303256,0.03126945233161001,0.16619973281303865,0.253792935522466
c25f5ca801be5075,4,4,8,-1,-1,-1,1,0,1,,-1.538959369074e-05,,,,
c2c39f197ef95b97,1,25,20,23,20,1,1,0,0,5.7840400188968744e-05,5.7840400188968744e-05,0.14488807999195039,-0.001489065722496036,-0.14359316265281954,-0.1393339827361184
c2ef8af22b6b57fa,1,16,8,14,8,1,1,0,0,0.0006266896873712569,0.0006266896873712569,0.031402135036371626,-0.1670342690588205,-0.17148723108592315,-0.10835922976958458
c34206b68ee6576f,3,11,1,9,1,1,1,0,0,-4.7573717791848935e-06,-4.7573717791848935e-06,0.035650264126464284,-0.010200336842411825,-0.010893115553299854,-0.010431807588530193
c3fd16e5694a5353,0,10,9,6,9,1,1,0,0,0.004479305555485258,0.004479305555485258,0.026467195074440064,0.08662515940729502,-0.1846415797019919,0.004398543637453789
c4292750158e5a5f,4,3,6,2,6,1,1,0,0,0.9762204023627215,0.9762204023627215,0.18790558894166992,-0.1365609636461427,-0.40824360446880825,-0.434855177612799
c49669e6594c55d7,4,24,24,-1,-1,-1,1,0,1,,-4.205154404068878e-05,,,,
c4a7fbc6d1e35668,2,6,21,2,3,2,1,1,0,1.984296183697961,1.9843287469431445,0.22115690061332524,0.05547470806911057,0.10159243697572035,0.10138695671688931
c4b429aa06c65c18,1,5,27,-1,-1,-1,1,0,1,,2.0200232751698115,,,,
c56712e13eb759f5,2,1,-1,-1,-1,-1,-1,0,0,,,,,,
c5e0107671965987,1,13,-1,-1,-1,-1,-1,0,0,,,,,,
c608632e83a659ca,1,27,-1,-1,-1,-1,-1,0,0,,,,,,
c65275d1d5af5014,2,17,3,10,3,1,1,0,0,-0.00025896607432512875,-0.00025896607432512875,0.11002943163233775,0.07780330642207657,0.08979093986850552,0.036417953578570264
c6eebddd3a955416,2,16,3,-1,-1,-1,1,0,1,,-0.00032615948114544935,,,,
c70954fab4a650c7,4,5,13,1,5,2,1,1,0,-1.2323791004359723,-1.233023564266786,3.048689958298059,0.9040679212652298,0.9045383202338965,0.9063855556911529
c70bcca6e16953d7,0,14,10,12,10,1,1,0,0,0.0003409750871363748,0.0003409750871363748,0.03939773249697637,0.07521004609898382,0.7629628721326067,0.7002931139823624
c7bff0705f645b30,3,12,3,6,3,1,1,0,0,-1.2310663021650163,-1.2310663021650163,0.3619219615565519,0.021512604368488973,-0.2365153862817568,-0.0817402290522079
c81dc86e054f566d,0,15,3,9,3,1,1,0,0,0.0005305072082206763,0.0005305072082206763,0.044681702281531566,0.0551113876017744,0.015256728065181566,-0.051362793106626635
c8c5d04b848e504c,0,16,3,16,3,1,1,0,0,0.00029568436057303416,0.00029568436057303416,0.16597348019154945,0.02583236001285936,0.07646249696991744,0.1836069249363215
c9281513f02f50f2,1,12,23,-1,-1,-1,1,0,1,,0.0,,,,
c944de45a71e5a38,0,14,-1,-1,-1,-1,-1,0,0,,,,,,
c9a1d813d64c52d1,4,4,15,1,3,3,1,1,0,0.0,0.0,0.14386157364483115,0.018057575528984255,0.018057575528984255,0.018057575528984255
ca00c31168b252d5,1,16,-1,-1,-1,-1,-1,0,0,,,,,,
cae918485e635e35,4,14,-1,-1,-1,-1,-1,0,0,,,,,,
ccb8e05950fc5fca,3,19,23,8,2,2,1,1,0,-0.00017406081110249438,-0.00018302063196906637,0.09890229955895741,-0.02017473462459985,0.1831894559228972,0.2237557865848602
cd7aee35baa65cec,2,16,-1,-1,-1,-1,-1,0,0,,,,,,
cdabe76a1ba75152,0,16,3,10,3,1,1,0,0,0.9906680473752321,0.9906680473752321,0.5871673676194018,0.07339836743422296,-0.008999729846905669,0.04052215301614187
cdccf3dfd4e153cc,0,24,21,9,20,3,1,1,0,0.0020740113252268877,0.0025033863656862554,0.26337597479030195,0.07885151306668509,0.2573262120688716,0.40176035820020584
cdfa6ac2b00156d1,0,10,-1,-1,-1,-1,-1,0,0,,,,,,
ce41992a83845d8a,3,20,-1,-1,-1,-1,-1,0,0,,,,,,
cf7a886f70be5245,1,14,20,2,20,1,1,0,0,0.0004713724773375283,0.0004713724773375283,0.18299121913001884,0.1561014722092734,0.1715631889582172,0.1741603092998106
cfdc02dc40405e6f,3,2,9,1,4,2,1,1,0,5.37980486507994e-05,2.019834518898582,0.027239498179930516,-0.0300485983355241,-0.03190576979238123,-0.0319103527399768
cffbf96734fa5f35,0,2,1,-1,-1,-1,1,0,1,,-0.00012115731714312794,,,,
d022d382b3aa5fa1,1,10,-1,-1,-1,-1,-1,0,0,,,,,,
d04f957744a353ba,0,10,21,5,21,1,1,0,0,0.00016387412324547768,0.00016387412324547768,0.16395353998292636,0.016963242458506913,0.02853253405224992,0.012687017364373481
d07acbfa3a6e55b0,1,17,3,-1,-1,-1,1,0,1,,-0.00012636717958378063,,,,
d0c144dfeca55025,0,25,22,15,22,1,1,0,0,-0.00010299410598381756,-0.00010299410598381756,0.09843921314284915,0.042978355051696435,0.06665607968381547,0.057291427102350696
d0ce91bcf7ba557a,0,2,-1,-1,-1,-1,-1,0,0,,,,,,
