scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,dense_selected_action,dense_value,dense_shift_selected_action,dense_shift_value,cfsr_raw_selected_action,cfsr_raw_value,cfsr_main_selected_action,cfsr_main_value,rsmr_proposal,rsmr_y,dense_accepts_frozen_rsmr_winner,dense_deletes_rsmr_proposal,dense_shift_accepts_frozen_rsmr_winner,dense_shift_deletes_rsmr_proposal,cfsr_raw_accepts_frozen_rsmr_winner,cfsr_raw_deletes_rsmr_proposal,cfsr_main_accepts_frozen_rsmr_winner,cfsr_main_deletes_rsmr_proposal,rsmr_outcome_class,domain,cfsr_main_removed_catastrophe,cfsr_main_missed_positive,cfsr_main_missed_near_zero_positive_le_0p01
c2ef8af22b6b57fa,1,2,16,1,8,0.0314021350363716,0.0006266896873712,-1,-0.1457107838585638,-1,-0.0662450121943948,8,0.146405787389347,8,0.183279362217429,1,0.0006266896873712,0,1,0,1,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
e2becee9277c5811,1,2,18,1,22,0.4637404023987865,0.0001367530750111,22,0.148956777937692,22,0.228422549601861,22,0.4176215300142545,22,0.4544951048423366,1,0.0001367530750111,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
e7c6e7ca0bf75a88,1,2,17,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
f845609710815b95,1,2,16,1,22,0.5103017594189099,-0.0001336572684111,22,0.14961012157519,22,0.229075893239359,22,0.8214499613664902,22,0.8583235361945721,1,-0.0001336572684111,1,0,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
0e7c79855e005220,1,2,17,1,3,0.1567587199850295,0.989674308249508,-1,-0.0375843774484785,3,0.0418813942156904,3,0.1251330746330287,3,0.1620066494611107,1,0.989674308249508,0,1,1,0,1,0,1,0,material_positive_gt_0p2,positive_opportunity,0,0,0
14dd0d86a4d353af,1,2,1,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
2d691673d2a75468,1,2,5,1,9,0.2046044900958258,-0.0005493406044321,-1,-0.0441937243984539,9,0.035272047265715,9,0.3770160536260829,9,0.4138896284541649,1,-0.0005493406044321,0,1,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
4a475083531f544e,1,2,17,1,5,0.0152957417616315,0.0005351796336472,-1,-0.0796669303079985,-1,-0.0002011586438295,-1,-0.2011864811992033,-1,-0.1643129063711213,1,0.0005351796336472,0,1,0,1,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
4aa6a5b42a9d5a1a,1,2,4,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
4f8180de60ff5016,1,2,16,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
65f6f0aad1645746,1,2,15,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
86935537a5e256bd,1,2,3,1,23,0.1231613475703427,-4.216529144323439e-05,-1,-0.0276654322241782,23,0.0518003394399907,-1,-0.0202160202446724,23,0.0166575545834095,1,-4.216529144323439e-05,0,1,1,0,0,1,1,0,mild_harm,positive_opportunity,0,0,0
91dfe4ebf3c25298,1,2,3,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
ae93b0cb5f2752c9,1,2,7,1,23,0.2090003092380338,-1.621068492024813e-06,23,0.0145754091193364,23,0.0940411807835053,23,0.0682040117798921,23,0.1050775866079741,1,-1.621068492024813e-06,1,0,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
c4b429aa06c65c18,1,2,5,1,27,0.1829648659151209,2.0200232751698115,-1,-0.0061827092794072,27,0.0732830623847617,-1,-0.7907213963151799,-1,-0.753847821487098,1,2.0200232751698115,0,1,1,0,0,1,0,1,material_positive_gt_0p2,positive_opportunity,0,1,0
d124fe4c82a0504a,1,2,14,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
d8a9f79a9b2f5af3,1,2,1,1,22,1.20704336188775,3.149701463542634,22,1.4787453663196992,22,1.558211137983868,22,2.832756387015525,22,2.869629961843607,1,3.149701463542634,1,0,1,0,1,0,1,0,material_positive_gt_0p2,positive_opportunity,0,0,0
d9b829983ef95e41,1,2,17,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
dba43762ec9a571c,1,2,3,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
fefa06851c7f58a7,1,2,7,1,20,0.2475751952100125,-1.232325807697454,-1,-0.0159170007664347,20,0.0635487708977342,20,0.22348752510347,20,0.260361099931552,1,-1.232325807697454,0,1,1,0,1,0,1,0,catastrophe,positive_opportunity,0,0,0
185ce8f5060f5856,1,2,1,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
6b5577a2a92d5e63,1,2,14,1,4,0.1546974795209342,-4.862848371267603e-05,-1,-0.0110449358709699,4,0.068420835793199,4,0.0472176427611348,4,0.0840912175892168,1,-4.862848371267603e-05,0,1,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
6d5d40bcf2f153a8,1,2,28,1,11,0.3056315383103962,0.0014631343937406,11,0.1852771191587632,11,0.2647428908229322,-1,-0.1144640650321215,-1,-0.0775904902040395,1,0.0014631343937406,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
8ce184b9fe795518,1,2,12,1,12,0.2697113966484706,0.0,12,0.0166794985311636,12,0.0961452701953325,12,0.273896202859017,12,0.310769777687099,1,0.0,1,0,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
ae75c379fc4f5ac0,1,2,15,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
bc30bddda7655472,1,2,17,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
ec003315c7f8544e,1,2,13,1,7,0.3000589655082053,1.625132601845264,7,0.0030426839271216,7,0.0825084555912906,7,0.2255392845717123,7,0.2624128593997943,1,1.625132601845264,1,0,1,0,1,0,1,0,material_positive_gt_0p2,positive_opportunity,0,0,0
f80967dcb45f5879,1,2,25,1,25,0.2387807976232137,-8.79884749651616e-05,25,0.2687040427913708,25,0.3481698144555397,25,0.2906881996119441,25,0.3275617744400261,1,-8.79884749651616e-05,1,0,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
f8295ad66d0b502a,1,2,18,1,23,0.0323762385235986,0.0001384854522026,-1,-0.0021952607909702,23,0.0772705108731987,-1,-0.0824218066115841,-1,-0.0455482317835022,1,0.0001384854522026,0,1,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
00d83b17d1755be3,1,2,7,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
07f7850e943e5787,1,2,17,1,9,0.0010526287388362,-0.0003208969734609,-1,-0.1518229549678088,-1,-0.0723571833036398,9,0.1259904102792565,9,0.1628639851073385,1,-0.0003208969734609,0,1,0,1,1,0,1,0,mild_harm,positive_opportunity,0,0,0
0bd45dc9e3a759c2,1,2,17,1,17,0.1101286099339962,0.000105648253858,17,0.0212386301021899,17,0.1007044017663588,-1,-0.2710705951109253,-1,-0.2341970202828433,1,0.000105648253858,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
183eebcd18325090,1,2,12,1,22,0.149891029584383,-2.6754828193224865e-05,-1,-0.012896606636411,22,0.0665691650277578,22,0.0680455687737622,22,0.1049191436018441,1,-2.6754828193224865e-05,0,1,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
19b32f02944d51ad,1,2,19,1,20,0.1436572762248105,4.461837168800997e-05,20,0.0261933299166926,20,0.1056591015808616,-1,-0.1016493996628955,-1,-0.0647758248348135,1,4.461837168800997e-05,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
1de30d88d7e15d70,1,2,11,1,4,0.1436918799428695,0.0004073154002428,4,0.0043051327292222,4,0.0837709043933911,-1,-0.044936926914643,-1,-0.0080633520865611,1,0.0004073154002428,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
351a31864bda5923,1,2,12,1,9,0.1666088868814431,-0.0003158109522206,-1,-0.090717985181124,-1,-0.0112522135169551,9,0.2698734947575343,9,0.3067470695856163,1,-0.0003158109522206,0,1,0,1,1,0,1,0,mild_harm,positive_opportunity,0,0,0
42e1302d4d595015,1,2,24,0,23,0.1973050792219317,-3.214230805159701e-05,-1,-0.0181758392832092,23,0.0612899323809597,23,0.1228483243148372,23,0.1597218991429192,1,-3.214230805159701e-05,0,1,1,0,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
436d539f02525dbf,1,2,9,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
53791dfcfb555d8b,1,2,13,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
5787abf0e35d54cf,1,2,12,1,9,0.1248199085838309,-0.0003529437301916,-1,-0.1172733806158929,-1,-0.037807608951724,9,0.0910240874891768,9,0.1278976623172588,1,-0.0003529437301916,0,1,0,1,1,0,1,0,mild_harm,positive_opportunity,0,0,0
6a860de43c125dbf,1,2,17,1,9,0.2049325584496877,0.0001310493692754,9,0.1775292734848788,9,0.2569950451490477,9,0.1461503197298253,9,0.1830238945579073,1,0.0001310493692754,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
7b1eb807d4d95132,1,2,17,0,6,0.0619950175742606,-0.0012438182294368,-1,-0.0481639099730722,6,0.0313018616910967,-1,-0.0398794051181807,-1,-0.0030058302900987,1,-0.0012438182294368,0,1,1,0,0,1,0,1,mild_harm,no_positive_opportunity,0,0,0
89ec4c93349d5b58,1,2,25,1,22,0.5054108353610807,-5.431908551845055e-05,22,0.2100485693476486,22,0.2895143410118175,22,0.436736570765531,22,0.473610145593613,1,-5.431908551845055e-05,1,0,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
a3fff53e9f375592,1,2,6,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
a6bf958e054951f3,1,2,16,0,7,0.0266739883942886,-0.0005569157022051,-1,-0.0673800311753514,7,0.0120857404888174,-1,-0.2037324356016835,-1,-0.1668588607736015,1,-0.0005569157022051,0,1,1,0,0,1,0,1,mild_harm,no_positive_opportunity,0,0,0
ad9cdad9769f572f,1,2,15,1,10,0.1477735710132283,-8.041050173335229e-05,-1,-0.0417711122380273,10,0.0376946594261415,10,0.1369433967068614,10,0.1738169715349434,1,-8.041050173335229e-05,0,1,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
c2c39f197ef95b97,1,2,25,1,20,0.1448880799919503,5.784040018896874e-05,20,0.0288905305562278,20,0.1083563022203968,-1,-0.1067543080098163,-1,-0.0698807331817344,1,5.784040018896874e-05,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
cf7a886f70be5245,1,2,14,1,20,0.1829912191300188,0.0004713724773375,-1,-0.0214476680373678,20,0.0580181036268011,20,0.2962500578744318,20,0.3331236327025139,1,0.0004713724773375,0,1,1,0,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
d7ed9fbf26d0502e,1,2,14,1,9,0.1523826617382438,-0.000349602394551,-1,-0.1008007893752697,-1,-0.0213350177111007,9,0.2750773674190654,9,0.3119509422471473,1,-0.000349602394551,0,1,0,1,1,0,1,0,mild_harm,positive_opportunity,0,0,0
e9922a266cc35210,1,2,1,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
eef9e53ca3eb51a8,1,2,8,0,2,0.0368163456877717,-1.8450037153049488,2,0.0362697138549689,2,0.1157354855191379,-1,-0.2869377106794857,-1,-0.2500641358514037,1,-1.8450037153049488,1,0,1,0,0,1,0,1,catastrophe,no_positive_opportunity,1,0,0
f19973f839e35f20,1,2,4,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
02fca515559f520d,1,2,11,1,0,0.1076566095881033,-5.087164717831882e-05,-1,-0.0195253228711964,0,0.0599404487929725,0,0.0658245284579566,0,0.1026981032860386,1,-5.087164717831882e-05,0,1,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
115efd50328f5ecc,1,2,18,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
117049ed19db55a2,1,2,20,1,25,0.2123565456466162,-0.0005033181324601,-1,-0.0777878663903207,25,0.0016779052738482,25,0.3616117777861261,25,0.398485352614208,1,-0.0005033181324601,0,1,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
2154d495b9b657a5,1,2,3,0,6,1.4060280125472815,-1.220322729590535,6,0.6779734467297736,6,0.7574392183939425,-1,-0.1864158456919236,-1,-0.1495422708638416,1,-1.220322729590535,1,0,1,0,0,1,0,1,catastrophe,no_positive_opportunity,1,0,0
2c572f2c1c485fc0,1,2,16,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
3152efff212c51ff,1,2,3,1,1,0.2935946569372989,-0.0102287174349422,1,0.0434093675774157,1,0.1228751392415846,1,0.1926052264287687,1,0.2294788012568507,1,-0.0102287174349422,1,0,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
327d5cdfdd695e7e,1,2,17,1,3,0.176566180637329,0.0001152485769475,3,0.2096066036758944,3,0.2890723753400634,-1,-0.2455257213474519,-1,-0.2086521465193699,1,0.0001152485769475,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
64fe109ec6a858ec,1,2,24,1,14,0.1030903321181174,-0.0001836422961903,14,0.0256796218054872,14,0.1051453934696561,-1,-0.2126575755396006,-1,-0.1757840007115186,1,-0.0001836422961903,1,0,1,0,0,1,0,1,mild_harm,positive_opportunity,0,0,0
6c95d9b03b7a5944,1,2,6,1,10,0.0965010350228222,-0.0025507494289427,-1,-0.1157338572432118,-1,-0.0362680855790428,10,0.2651569606504234,10,0.3020305354785054,1,-0.0025507494289427,0,1,0,1,1,0,1,0,mild_harm,positive_opportunity,0,0,0
73963278f6eb5002,1,2,10,1,18,0.1413580756368672,0.0,18,0.0086113170950354,18,0.0880770887592043,-1,-0.0934744052383432,-1,-0.0566008304102612,1,0.0,1,0,1,0,0,1,0,1,mild_harm,positive_opportunity,0,0,0
799dcf813dba5d8a,1,2,6,0,4,0.0180210547767016,-0.0031884899966418,4,0.0179436363713069,4,0.0974094080354759,-1,-0.2364424814259007,-1,-0.1995689065978187,1,-0.0031884899966418,1,0,1,0,0,1,0,1,mild_harm,no_positive_opportunity,0,0,0
7b6dfa3d4bc553a9,1,2,15,1,15,0.1407745227683244,0.0,15,0.006025614427062,15,0.0854913860912309,-1,-0.1000175159798044,-1,-0.0631439411517224,1,0.0,1,0,1,0,0,1,0,1,mild_harm,positive_opportunity,0,0,0
842b7f0b68fc5245,1,2,16,1,20,0.2373164256761826,1.2322185659539886,-1,-0.0057452502393927,20,0.0737205214247762,20,0.218528652037834,20,0.255402226865916,1,1.2322185659539886,0,1,1,0,1,0,1,0,material_positive_gt_0p2,positive_opportunity,0,0,0
86839ab67df151f2,1,2,9,1,1,0.1533425829309448,7.329354990481818e-05,1,0.0185978479477557,1,0.0980636196119246,-1,-0.0610998084668037,-1,-0.0242262336387217,1,7.329354990481818e-05,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
9a3e4f2df62b54fa,1,2,14,0,22,0.1087206653252855,-0.000212181274418,-1,-0.0021148490164157,22,0.0773509226477532,-1,-0.0270096102810135,22,0.0098639645470683,1,-0.000212181274418,0,1,1,0,0,1,1,0,mild_harm,no_positive_opportunity,0,0,0
a7c4607a69e55039,1,2,17,1,23,0.1311335441940994,-0.0001578706935048,-1,-0.000937173236054,23,0.0785285984281148,23,0.2823820204435629,23,0.3192555952716449,1,-0.0001578706935048,0,1,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
c608632e83a659ca,1,2,27,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
d022d382b3aa5fa1,1,2,10,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
d07acbfa3a6e55b0,1,2,17,1,3,0.0036022067530751,-0.0001263671795837,3,0.0570583202144566,3,0.1365240918786255,-1,-0.0130344736736687,3,0.0238391011544132,1,-0.0001263671795837,1,0,1,0,0,1,1,0,mild_harm,positive_opportunity,0,0,0
e88d31e512eb52aa,1,2,23,1,20,0.3143507173025226,0.0001063138395562,20,0.1505156650057605,20,0.2299814366699295,20,0.2312050512073548,20,0.2680786260354367,1,0.0001063138395562,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
fc25adef73d35a71,1,2,6,1,9,0.1449706006304333,-0.0005650871805846,-1,-0.0997958766316788,-1,-0.0203301049675098,9,0.2742491492607515,9,0.3111227240888335,1,-0.0005650871805846,0,1,0,1,1,0,1,0,mild_harm,positive_opportunity,0,0,0
06f2c0171372558e,1,2,14,0,9,0.1788165425554677,-0.0002192424658685,-1,-0.0793156013717621,9,0.0001501702924068,9,0.2327127639990953,9,0.2695863388271773,1,-0.0002192424658685,0,1,1,0,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
1139bbb1cfe35d48,1,2,2,1,1,0.2045598402354911,0.0015995440794149,-1,-0.0623891539055954,1,0.0170766177585734,1,0.2686908945178208,1,0.3055644693459027,1,0.0015995440794149,0,1,1,0,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
190db336fe0e515f,1,2,4,0,9,0.1299149026015991,-0.000611153855361,9,0.0053600173376228,9,0.0848257890017918,9,0.6934453428627445,9,0.7303189176908265,1,-0.000611153855361,1,0,1,0,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
1bf5b342d1b052c3,1,2,3,0,11,0.0679980424190023,-0.0001951636242678,11,0.0049863557855172,11,0.0844521274496861,-1,-0.0544437793362298,-1,-0.0175702045081478,1,-0.0001951636242678,1,0,1,0,0,1,0,1,mild_harm,no_positive_opportunity,0,0,0
1da0d8dce4485189,1,2,12,0,4,0.0354712576723474,-0.009133773411857,4,0.0124885832340969,4,0.0919543548982659,-1,-0.2065662956408511,-1,-0.1696927208127691,1,-0.009133773411857,1,0,1,0,0,1,0,1,mild_harm,no_positive_opportunity,0,0,0
21f2c3689d765b09,1,2,1,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
234440ab79d55e59,1,2,18,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
2ababb1ca1ba5637,1,2,17,1,3,0.0662434635992207,0.0001287251278991,3,0.1732252654808171,3,0.2526910371449861,-1,-0.1036756420900575,-1,-0.0668020672619755,1,0.0001287251278991,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
3c6c3ba8c08e581a,1,2,16,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
59b8dea90c1b5499,1,2,17,1,3,0.1315731938029783,0.001022456206428,3,0.1569133606266159,3,0.2363791322907849,3,0.0388358097085915,3,0.0757093845366735,1,0.001022456206428,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
68e20734e9415e24,1,2,4,1,9,0.1098865271516235,-8.91803213395187e-05,9,0.0135959732429786,9,0.0930617449071475,-1,-0.111400934371568,-1,-0.074527359543486,1,-8.91803213395187e-05,1,0,1,0,0,1,0,1,mild_harm,positive_opportunity,0,0,0
742976289d405b0d,1,2,17,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
091cae980d54535d,2,3,17,0,20,0.0143570900148686,-0.0001110662376973,-1,-0.118762294744458,-1,-0.0504109222320359,-1,-0.0549879813848261,-1,-0.0142761540346846,1,-0.0001110662376973,0,1,0,1,0,1,0,1,mild_harm,no_positive_opportunity,0,0,0
0aea8543e71b5712,2,3,15,1,22,0.1013848030140113,0.0,-1,-0.0125096184836343,22,0.0558417540287878,22,0.0624286435380561,22,0.1031404708881976,1,0.0,0,1,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
122436b1207258bf,2,3,19,1,2,0.0399785615020017,1.2323318207158476,2,0.0080625569624557,2,0.0764139294748778,-1,-0.0081643373915535,2,0.0325474899585879,1,1.2323318207158476,1,0,1,0,0,1,1,0,material_positive_gt_0p2,positive_opportunity,0,0,0
1bd7b3ce5adf5826,2,3,17,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
581836f4f4365cc8,2,3,18,1,1,0.6314680991488936,-0.0003538411187793,1,0.1725673126162725,1,0.2409186851286947,1,0.2503387435210731,1,0.2910505708712146,1,-0.0003538411187793,1,0,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
70b54ac4d8ae56de,2,3,1,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
72eb13d3a4255179,2,3,1,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
7fc2b30cb72a5d56,2,3,9,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
83aa0b7439d45dd8,2,3,5,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
8675d815740a5a0b,2,3,22,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
9070daa02ad0542c,2,3,3,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
9771a60ee60a5d27,2,3,5,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
9c2eb9c5b45f522b,2,3,29,1,25,0.073651212373821,3.822718737644948e-05,-1,-0.0102595338194996,25,0.0580918386929225,25,0.0123171144223744,25,0.0530289417725159,1,3.822718737644948e-05,0,1,1,0,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
bb1419c18f39553e,2,3,21,1,22,0.1391845165006192,0.0,22,0.0006013362323248,22,0.0689527087447469,22,0.0908224519597777,22,0.1315342793099192,1,0.0,1,0,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
c56712e13eb759f5,2,3,1,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
b003a3bfbdb252e3,2,3,10,1,26,0.1487912521164641,0.9897842141886242,-1,-0.0042129317684796,26,0.0641384407439425,26,0.1183036539867575,26,0.159015481336899,1,0.9897842141886242,0,1,1,0,1,0,1,0,material_positive_gt_0p2,positive_opportunity,0,0,0
0f9ba65f3e2e5c1d,2,3,2,0,25,0.1375998380641172,-0.000127998102426,-1,-0.0152927018517836,25,0.0530586706606384,25,0.0928481222840622,25,0.1335599496342037,1,-0.000127998102426,0,1,1,0,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
2709051d421d536a,2,3,26,1,27,0.1563648694025691,-1.0131592304229995e-05,-1,-0.010344706849368,27,0.0580066656630541,27,0.1351365807027915,27,0.1758484080529331,1,-1.0131592304229995e-05,0,1,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
2bf633d593a957ad,2,3,11,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
2cfe30b626795e99,2,3,7,1,10,0.2991193499749825,-0.1894030885848565,-1,-0.1654027583867793,-1,-0.0970513858743572,10,0.5864518544982404,10,0.6271636818483819,1,-0.1894030885848565,0,1,0,1,1,0,1,0,mild_harm,positive_opportunity,0,0,0
4a42412827f55dc1,2,3,16,1,24,0.0519914090775093,0.0,-1,-0.0302041619649976,24,0.0381472105474244,-1,-0.0040145182403442,24,0.0366973091097973,1,0.0,0,1,1,0,0,1,1,0,mild_harm,positive_opportunity,0,0,0
60183447caa4548b,2,3,17,1,3,0.081899214436054,-6.448373179882786e-05,-1,-0.0292228362112731,3,0.0391285363011489,3,0.0345494325869429,3,0.0752612599370844,1,-6.448373179882786e-05,0,1,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
618892326e0c530e,2,3,24,0,17,0.075314314514665,-1.1183486133825582e-05,-1,-0.0308474961129174,17,0.0375038763995046,-1,-0.0154918685070253,17,0.0252199588431161,1,-1.1183486133825582e-05,0,1,1,0,0,1,1,0,mild_harm,no_positive_opportunity,0,0,0
63d0c4a8acfa5fc2,2,3,1,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
8aeb517756f55681,2,3,14,1,15,0.0511970865472726,1.1431345063428466e-05,-1,-0.0120271855222591,15,0.0563241869901629,-1,-0.1366313204605017,-1,-0.0959194931103602,1,1.1431345063428466e-05,0,1,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
ab77602df4a154f7,2,3,11,1,10,0.0393448809408223,-0.0001715479505914,-1,-0.0091625930224556,10,0.0591887794899664,-1,-0.0444664806687036,-1,-0.0037546533185621,1,-0.0001715479505914,0,1,1,0,0,1,0,1,mild_harm,positive_opportunity,0,0,0
acdcf9be0fc85495,2,3,23,1,13,0.1510483237136072,1.6302977381565595e-05,-1,-0.0311675253083982,13,0.0371838472040238,13,0.2933818537024443,13,0.3340936810525858,1,1.6302977381565595e-05,0,1,1,0,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
be58ded948ea5c00,2,3,4,0,2,0.0501064163029145,-0.0012929431468249,2,0.2312110816096863,2,0.2995624541221084,2,0.3605828477128634,2,0.4012946750630049,1,-0.0012929431468249,1,0,1,0,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
