scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,avr_selected_action,avr_value,dense_selected_action,dense_value,davr_selected_action,davr_value,rsm_proposal,rsm_true_positive,rsm_catastrophe,dense_accept,davr_accept,dense_false_veto_positive,dense_accept_catastrophe,davr_false_veto_positive,davr_accept_catastrophe
bd8986c6178e5d2a,2,3,1,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
c1dd6c577b0f573a,2,3,5,0,1,0.0776118871430176,-0.2477531754664172,-1,-0.0027713107406548,1,0.0076671917235462,1,0.0699303434076132,1,0,0,1,1,0,0,0,0
d1d6c7f48e6d5708,2,3,15,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
0fd565e4e40058b8,2,3,15,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
25708e54a75c59eb,2,3,17,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
321b3f53510c5059,2,3,7,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
3e07748ebae855b8,2,3,12,1,23,0.1816544829710277,-2.1420662570744223e-05,23,0.1341390544265649,23,0.0072133816200226,23,0.0692576574924594,1,0,0,1,1,0,0,0,0
46f297276986585b,2,3,4,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
4d6fb0d27a0f51ce,2,3,7,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
5583fb05984f5685,2,3,17,0,2,0.1166510411835945,-0.0004475013362128,2,0.0486005797141946,2,0.0265999321737507,2,0.0979944780252114,1,0,0,1,1,0,0,0,0
97b8db1dfd4f5fb3,2,3,18,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
edf9d12992c9551c,2,3,16,1,13,0.145948148399534,0.0,13,0.0871528439609274,13,0.004006409023781,13,0.0645039394085621,1,0,0,1,1,0,0,0,0
f94f2bcde8345a9a,2,3,3,0,15,0.1621689269535773,0.0,15,0.108497877670023,15,0.0044601086846657,15,0.0651764616138136,1,0,0,1,1,0,0,0,0
0bb64f8f31ba5310,2,3,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
440a7c7dd1395be4,2,3,17,1,22,0.3464565185401473,0.0054980933307104,22,0.3510031829164743,22,0.0968270947802354,22,0.2020926961560713,1,1,0,1,1,0,0,0,0
630c3828efa0518a,2,3,17,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
66a39f4cabc85bc4,2,3,14,1,6,0.3664261797426085,-1.1789312648981811,6,0.3772813970050023,6,0.0450076989184093,6,0.1252804404187784,1,0,1,1,1,0,1,0,1
684af4044c445d01,2,3,4,1,9,0.0782435659244217,-6.066455971449631e-05,-1,-0.0019400803014087,-1,-0.1276501190631372,-1,-0.1306514601615494,1,0,0,0,0,0,0,0,0
69f12cf621135ce3,2,3,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
71589a780d925ed6,2,3,17,1,3,0.1988127549864715,0.9912868022998796,3,0.1567177422089825,3,0.0478102438198542,3,0.1294346724800521,1,1,0,1,1,0,0,0,0
7c39359aaa345e52,2,3,11,1,9,0.1375659597353667,0.0004377499253883,9,0.0761226644293753,9,0.0642756997263687,9,0.1538415338277742,1,1,0,1,1,0,0,0,0
93ccd00db2005d2d,2,3,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
a1c64a274ecc54b0,2,3,1,1,20,0.0672836229915809,9.327751190868484e-05,-1,-0.0163623443482191,-1,-0.001680973545002,20,0.0560734921390868,1,1,0,0,1,1,0,0,0
a71d387393a559d4,2,3,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
c65275d1d5af5014,2,3,17,0,3,0.1100294316323377,-0.0002589660743251,3,0.0398871583078705,3,0.0915400690266045,3,0.194255700615629,1,0,0,1,1,0,0,0,0
cd7aee35baa65cec,2,3,16,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
dc6d75a4555c5fd6,2,3,10,1,21,0.0346460631531994,3.0565711064264086e-05,-1,-0.059310333103002,-1,-0.0500139805115681,-1,-0.0155708647647954,1,1,0,0,0,1,0,1,0
24e5d608f799503b,2,3,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
2fdb08ec2f205723,2,3,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
77e69dcde5805f89,2,3,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
79a429b2a2b450e7,2,3,17,1,3,0.1811866113655169,4.5840236171379445e-05,3,0.1335233789731405,3,0.0389501477163127,3,0.1163012895749926,1,1,0,1,1,0,0,0,0
8724d825e1c15a99,2,3,18,1,3,0.1498366784107047,0.0005389120473116,3,0.09226978726243,3,0.0571688960016413,3,0.1433070685739897,1,1,0,1,1,0,0,0,0
dd63e7a132215419,2,3,9,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
0e59b30dfd9d5121,2,3,19,1,21,0.0242202976862277,0.000267652710434,-1,-0.0730296693601487,21,0.0154181491322609,21,0.0814196422075178,1,1,0,1,1,0,0,0,0
38eeabce6a485364,2,3,15,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
5aa3112549445a00,2,3,4,0,20,0.0754684755646449,-5.174224078752232e-06,-1,-0.005591840731888,-1,-0.0083473635700626,20,0.0461918552165941,1,0,0,0,1,0,0,0,0
683e8d239bf75a5d,2,3,17,1,22,0.0382279740013438,-0.0001595440631732,-1,-0.0545968720603099,22,0.0091496154067868,22,0.0721277504822097,1,0,0,1,1,0,0,0,0
713177596893526a,2,3,23,1,1,0.3351266791047002,0.9896099772717104,1,0.33609416952587,1,0.0993538900184242,1,0.2058381825478668,1,1,0,1,1,0,0,0,0
8be5348ca3425c10,2,3,10,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
90244d4079fe5582,2,3,13,1,1,0.528581605465504,0.0010825669911689,1,0.5906628334530802,1,0.1533005229807903,1,0.2858036568332152,1,1,0,1,1,0,0,0,0
a63aaf23916e5f10,2,3,8,1,0,0.126020086422877,-9.402019237750216e-05,0,0.0609293705788401,-1,-0.0446759348103279,-1,-0.0076582419963954,1,0,0,0,0,0,0,0,0
ac29e7c780d75eee,2,3,3,0,17,0.0513032791634178,-1.1126175523124004e-06,-1,-0.0373909883531058,-1,-0.0301127600278416,17,0.0139288546328668,1,0,0,0,1,0,0,0,0
b4a3828e9a685c84,2,3,1,0,16,0.073244073087613,0.0,-1,-0.0085189472019413,-1,-0.0214751804684617,16,0.0267323996960979,1,0,0,0,1,0,0,0,0
b9b7f27d456b5e0b,2,3,1,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
c6eebddd3a955416,2,3,16,0,3,0.2206431298405776,-0.0003261594811454,3,0.1854444821487824,3,0.1033348446214258,3,0.2117391796158311,1,0,0,1,1,0,0,0,0
e06039dcbccd55a0,2,3,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
ee1f7084ec1a54cf,2,3,11,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
fa243f63e0525715,2,3,15,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
1c3f933be722564d,2,3,2,0,7,0.0163772575546554,-2.020616720138795,-1,-0.0833503796412511,7,0.0059654325299876,7,0.0674078137600762,1,0,1,1,1,0,1,0,1
27d3a84b2d335113,2,3,13,1,0,0.0710031756706808,3.223411133512874e-06,-1,-0.0114677594764989,-1,-0.0132382262881788,0,0.0389420949360677,1,1,0,0,1,1,0,0,0
37c65539bccb5da7,2,3,18,1,19,0.3096755280489328,3.19452974479645e-05,19,0.302602825358224,19,0.1698728220505014,19,0.3103688925548322,1,1,0,1,1,0,0,0,0
3dae82a193c9501b,2,3,17,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
69a069b9a6985aaf,2,3,15,1,7,0.1634119045513961,0.0001744541430845,7,0.1101335204128603,-1,-0.0204335484977881,7,0.0282764181082165,1,1,0,0,1,1,0,0,0
7d8759e340975895,2,3,12,1,14,0.1369317555161481,0.0001328599065542,14,0.0752881107491947,-1,-0.004714592337447,14,0.0515767376204491,1,1,0,0,1,1,0,0,0
a99fbe3c63d15894,2,3,23,1,21,0.150472348272085,-3.527703285222117e-05,21,0.0931062695911797,-1,-0.0209178849741101,21,0.0275584827354972,1,0,0,0,1,0,0,0,0
aaf8a6e715785915,2,3,19,1,21,0.0851857097933432,1.1295703612024257e-05,21,0.007195134411117,-1,-0.0101148651473342,21,0.0435718751702912,1,1,0,0,1,1,0,0,0
adb358cddcdf5ad4,2,3,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
ae3f167434e35c78,2,3,4,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
ae62df1371af5474,2,3,9,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
f0a54058d2af5c6c,2,3,16,1,4,0.0989469088352006,0.0006539796369151,4,0.0253035905772239,-1,-0.0248469524406888,4,0.0217343983355815,1,1,0,0,1,1,0,0,0
f533a754e0245b89,2,3,7,1,10,0.0597686301894117,-0.0028522905766963,-1,-0.026251374899464,-1,-0.0067444856864501,10,0.0485678124014285,1,0,0,0,1,0,0,0,0
f9c3f5c430be54aa,2,3,2,1,2,0.1548735680896494,1.5646017807097174,2,0.0988978649239225,-1,-0.023940650526818,2,0.0230778160506213,1,1,0,0,1,1,0,0,0
02bb7e4c3012543c,2,3,8,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
105b657c237a5c20,2,3,11,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
11aaf0aadcfb5861,2,3,17,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
22b187e4a9c25c9b,2,3,14,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
2f2543566c675f13,2,3,11,1,1,0.0920906217169804,4.081237241626568e-05,1,0.0162813553515806,1,0.0065198835450911,1,0.0682296804078366,1,1,0,1,1,0,0,0,0
359105de514f5258,2,3,12,1,9,0.0199806584066202,-0.0003807342187269,-1,-0.0786086397551961,-1,-0.1286178863775783,-1,-0.1320859884730961,1,0,0,0,0,0,0,0,0
5740c711ed2d5d2f,2,3,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
5f01892cbea95932,2,3,14,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
75fd8a14d25350e5,2,3,12,1,14,0.0451435252879411,6.06032689663456,-1,-0.0454966507091835,14,0.1446957925101061,14,0.2730488042056959,1,1,0,1,1,0,0,0,0
78dae1caad5656a7,2,3,15,1,17,0.0083001771523453,0.0001282766357064,-1,-0.0939790651191999,17,0.04063788769334,17,0.1188030384390502,1,1,0,1,1,0,0,0,0
a9e5024892425a19,2,3,10,1,9,0.1413417836220566,0.1097359060698885,9,0.0810912969689591,-1,-0.0457586454411168,-1,-0.0092631515959477,1,1,0,0,0,1,0,1,0
aaddf9a720325142,2,3,11,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
d32e31e6812d546f,2,3,9,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
e034837cf84e5081,2,3,8,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
e865980d1e455826,2,3,16,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
f125490e18b15e5c,2,3,21,1,19,0.083432429385926,2.2940688254813324e-05,19,0.0048879807024876,-1,-0.0040409400874055,19,0.0525752970989534,1,1,0,0,1,1,0,0,0
f1d77af4b7285825,2,3,7,1,9,0.1941999423083564,-0.0001714905660601,9,0.1506477103803581,-1,-0.0431400830765064,-1,-0.0053816381458328,1,0,0,0,0,0,0,0,0
2d8cf993fd4159e2,2,3,12,1,2,0.234862503030595,-0.0050927070549839,2,0.2041558528176998,2,0.0888590405606065,2,0.1902815932231322,1,0,0,1,1,0,0,0,0
470e191769275e16,2,3,9,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
549a8da7bb0b5e8a,2,3,2,0,2,0.0738383346804003,-0.9131117959951052,-1,-0.0077369542977287,2,0.0581521327190367,2,0.1447645272905725,1,0,1,1,1,0,1,0,1
5c921b6094c95071,2,3,2,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
698c37f393b852d6,2,3,14,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
71dfd904537f5299,2,3,6,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
7ef659e1786d5ef0,2,3,1,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
893f5457b66f5c0a,2,3,4,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
8f090017c0c45c30,2,3,13,1,2,0.1395255199667619,0.980162891490938,2,0.078701263172634,2,0.0821260052298017,2,0.1803011674941824,1,1,0,1,1,0,0,0,0
90003a4fe9855d90,2,3,21,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
9d6b57b25d0e5698,2,3,29,1,28,0.0780187847273103,-4.430631548166253e-05,-1,-0.00223587141979,-1,-0.0248702757678878,28,0.0216998260032789,1,0,0,0,1,0,0,0,0
a5a77a41a5d4527c,2,3,17,1,2,0.0567539327919885,-0.0001227254013267,-1,-0.0302184358735305,-1,-0.0705305808770386,-1,-0.0459827660986992,1,0,0,0,0,0,0,0,0
b86d04e1e9105474,2,3,3,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
c4a7fbc6d1e35668,2,3,6,1,21,0.30506643197648,1.9843287469431443,21,0.2965376842364718,-1,-0.015479607642218,21,0.0356196795564996,1,1,0,0,1,1,0,0,0
db167c9f01af53f1,2,3,17,0,9,0.0069559904076055,-0.00040012851879,-1,-0.0957478896723617,-1,-0.1550081597067582,-1,-0.1712044766419506,1,0,0,0,0,0,0,0,0
e19f348970f556d2,2,3,5,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
e1c764e511515749,2,3,10,1,20,0.4556764919016465,0.0004805833668912,20,0.4947264946761678,20,0.1879156815126774,20,0.3371139503115103,1,1,0,1,1,0,0,0,0
e75b5a59035b5493,2,3,9,1,22,0.03279656586801,1.9060943658999463e-05,-1,-0.0617440992607557,-1,-0.0158790760383349,22,0.0350275447372649,1,1,0,0,1,1,0,0,0
e86d2d8665685c70,2,3,11,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
e9c39cd0c047561f,2,3,29,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
0612f5d26b32561d,2,3,15,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
07003d3990e35817,2,3,2,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
0938c742dd0159e8,2,3,4,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
097a309009705384,2,3,9,1,3,0.0945879986853262,0.0004824268192052,3,0.0195676708262699,3,0.096873348554579,3,0.2021612584518026,1,1,0,1,1,0,0,0,0
12db610090455243,2,3,15,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
1b2ded48330b5b03,2,3,17,1,5,0.102286105147456,0.0020229374388232,5,0.0296976618980861,5,0.0744339561251697,5,0.1688991888886374,1,1,0,1,1,0,0,0,0
2322ed0c8d8e5d5f,2,3,12,1,25,0.3004723276941828,0.0026175350087694,25,0.2904922709141692,25,0.2172131592978684,25,0.3805418081370694,1,1,0,1,1,0,0,0,0
253b0edab17c5d6d,2,3,17,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
326079b8c9395f39,2,3,1,0,23,0.0981394250108717,-0.0004300676556301,23,0.0242410170766717,-1,-0.0706389531177565,-1,-0.0461434070349818,1,0,0,0,0,0,0,0,0
460cfd36104e5450,2,3,16,1,6,0.177870682733008,-0.0017542777046561,6,0.12915992575158,-1,-0.0153371483942192,6,0.0358308479039386,1,0,0,0,1,0,0,0,0
5b06ed05f63a5554,2,3,14,1,3,0.0942051171985382,0.0001472774073248,3,0.019063834452766,3,0.1023724142519809,3,0.2103125622954696,1,1,0,1,1,0,0,0,0
5da895ba0a415a80,2,3,16,1,6,0.0769295070032463,-0.002026025418937,-1,-0.0036692594449853,-1,-0.0269096478115363,6,0.0186768504483745,1,0,0,0,1,0,0,0,0
5e16781ce6685597,2,3,12,1,9,0.1119610757494009,0.9893989870341496,9,0.0424290220448865,-1,-0.1098059068832361,-1,-0.1042008586715615,1,1,0,0,0,1,0,1,0
5f9c0089a0a355fe,2,3,1,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
628e147a02bf5128,2,3,15,1,2,0.0364822886640526,0.0001771564187642,-1,-0.0568940313640887,-1,-0.1222767028528591,-1,-0.1226864074382918,1,1,0,0,0,1,0,1,0
767b810b38de5665,2,3,10,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
1fd9a12a263556d8,3,4,4,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
399cc87ac7c55646,3,4,16,1,22,0.2928596543067295,0.0005082323875802,22,0.1310736670946999,22,0.1706304256128696,22,0.046086462791,1,1,0,1,1,0,0,0,0
41fdae5fd40d5324,3,4,19,1,22,0.1220973388524979,-4.641914139513759e-05,22,0.2364150512754245,-1,-0.0026131259742899,22,0.2119471975908417,1,0,0,0,1,0,0,0,0
46eb37ed09fc5718,3,4,22,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
538f3eb865185615,3,4,26,0,19,0.3564730712372098,-9.282299746971034e-05,19,0.091831253602606,19,0.1015703024173527,19,0.112203571760642,1,0,0,1,1,0,0,0,0
667054412512521b,3,4,11,0,9,0.0352653553706854,-0.0001064360320568,9,0.2899807417311946,-1,-0.1328384396043946,9,0.3366229272809152,1,0,0,0,1,0,0,0,0
86f569f804fb5848,3,4,8,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
98dbc922be205d29,3,4,16,1,26,0.5185924505967953,0.0002245069518684,-1,-0.008178398871543,26,0.0806943821578261,26,0.132189859516501,1,1,0,1,1,0,0,0,0
ba95a132236555b4,3,4,9,0,25,0.2761618716830546,-0.0004200205574278,25,0.1413743445576862,-1,-0.0769067127132998,25,0.2830747447610376,1,0,0,0,1,0,0,0,0
bc346dea1bcd5cc3,3,4,29,1,28,0.0546752111961481,-9.483449810643307e-05,28,0.2780070162990716,28,0.0021376548800902,28,0.2073988724372553,1,0,0,1,1,0,0,0,0
c0426fcae01a50cf,3,4,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
c075c65bf21d5842,3,4,14,1,9,0.2148766836622629,-0.0004111885782156,9,0.1791804993800392,-1,-0.0660201285526415,9,0.2726520950762171,1,0,0,0,1,0,0,0,0
d1f387a440e25adc,3,4,17,1,26,0.0897864051838182,-0.0001685254469512,26,0.2563473089739479,-1,-0.0396846757201043,26,0.2474389340778776,1,0,0,0,1,0,0,0,0
f462fca7c1f8594c,3,4,5,1,20,0.0344900477082446,-7.948029409162718e-05,20,0.290459020455105,-1,-0.0611498350073419,20,0.2679893502945857,1,0,0,0,1,0,0,0,0
f5b6478d00565e99,3,4,2,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
258a909f4194587f,3,4,14,1,24,0.2065552985850331,-0.0001065721827559,24,0.1843138698195561,-1,-0.104299850062101,24,0.3093005167884561,1,0,0,0,1,0,0,0,0
09be490c13cb56b6,3,4,19,1,23,0.1040684484915912,-8.767266422510158e-05,23,0.2475368743826396,-1,-0.0335752993609472,23,0.2415899103028785,1,0,0,0,1,0,0,0,0
2f4a06067a6f5d7f,3,4,3,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
33cd12f0c4a75e41,3,4,16,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
3cd8e7898e005bc4,3,4,8,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
3f68aa4cebd65ce8,3,4,21,1,23,0.1727381425291408,-0.0006958824434317,23,0.2051752994535321,-1,-0.1225689727743185,23,0.3267910963190449,1,0,0,0,1,0,0,0,0
420b77ddd4f052b3,3,4,18,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
56e384e4189f536f,3,4,19,1,3,0.1176736695860186,-1.771524733840124e-05,3,0.2391439639307085,3,0.0105326291662167,3,0.1993616520560847,1,0,0,1,1,0,0,0,0
7f9f132592f45a84,3,4,25,0,14,0.5086064863817903,-0.0006534868726856,-1,-0.0020181679681987,14,0.0636287101635907,14,0.1485282736790213,1,0,0,1,1,0,0,0,0
9d81a9a1677354a1,3,4,10,1,26,0.1085999698418506,-0.000407588063553,26,0.2447414289694578,-1,-0.0527265226156672,26,0.2599249994432417,1,0,0,0,1,0,0,0,0
b0f9569dfe425d61,3,4,9,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
e516f368a8fb5a16,3,4,3,1,11,0.0151999004754628,-0.0004473697791341,11,0.302358898980094,-1,-0.1858540743016161,11,0.3873792875967983,1,0,0,0,1,0,0,0,0
f997536112085ece,3,4,17,1,24,0.1085091570393512,-8.260559672490508e-05,24,0.2447974503831472,-1,-0.0235587446255353,24,0.2320002135242228,1,0,0,0,1,0,0,0,0
925cbce83b0c5797,3,4,16,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
050392bdc27a5f5c,3,4,1,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
1ae7a63963375f27,3,4,2,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
1bd0f4142cdc52f5,3,4,10,1,0,0.2889227713411633,-2.8255283832552547e-06,0,0.1335022866636435,0,0.0436688587241707,0,0.1676375311140511,1,0,0,1,1,0,0,0,0
2e91c253ccb958d1,3,4,16,1,3,0.0639125743880689,-6.759409550577411e-05,3,0.2723085890891301,-1,-0.0410067100980355,3,0.2487046296339052,1,0,0,0,1,0,0,0,0
63464806708f5d70,3,4,3,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
67a57ae417045162,3,4,4,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
6ed7b0d3fc715d28,3,4,11,1,8,0.5592998637577578,0.0009856917359167,-1,-0.0332903519238649,8,0.2926011866301716,-1,-0.0706864840868969,1,1,0,1,0,0,0,1,0
78a96b59eca751e7,3,4,16,1,5,0.0309033475270032,0.0035972677305342,5,0.2926716161365831,-1,-0.0242798276742108,5,0.232690567440483,1,1,0,0,1,1,0,0,0
986b52e5fc685833,3,4,17,1,25,0.1554460997651751,-0.0001533661117778,25,0.2158425694259673,-1,-0.0846693121335851,25,0.2905065390876368,1,0,0,0,1,0,0,0,0
9f32f8bd95195212,3,4,4,0,26,0.0288047950986548,-0.0002767197914421,26,0.293966189924658,-1,-0.0245791813754596,26,0.2329771641097345,1,0,0,0,1,0,0,0,0
b4c84a922cb957a8,3,4,19,1,22,0.0882435172987736,-0.000144931913248,22,0.2572990994495803,-1,-0.0724624762542179,22,0.2788199005375473,1,0,0,0,1,0,0,0,0
b8c14f4001735d94,3,4,1,0,7,0.1187524706604721,-0.0021207949011702,7,0.2384784634768391,-1,-0.0076013959838785,7,0.2167228912405654,1,0,0,0,1,0,0,0,0
bd29c544e8035592,3,4,2,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
c34206b68ee6576f,3,4,11,1,1,0.0356502641264642,-4.7573717791848935e-06,1,0.2897432957759253,-1,-0.0143360765861318,1,0.2231705717637277,1,0,0,0,1,0,0,0,0
efc9ce296b1955e3,3,4,12,1,25,0.218784921514385,0.0001197258479893,25,0.1767695506648328,-1,-0.0258421822003989,25,0.2341863418422278,1,1,0,0,1,1,0,0,0
0831e7eae1365d56,3,4,5,1,9,0.0454030205190284,-0.000454077412188,9,0.2837269281995236,-1,-0.1588768196663403,9,0.3615516753382366,1,0,0,0,1,0,0,0,0
174ebef468f65cc9,3,4,15,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
40e3009527ee5be5,3,4,16,1,5,0.0372938980704864,0.0004074828368609,5,0.2887293561705203,-1,-0.0186719160365607,5,0.2273216383438911,1,1,0,0,1,1,0,0,0
4f48d8ce00c3509c,3,4,16,1,6,0.0378809676349311,0.0004191477632149,6,0.2883671994478003,-1,-0.019289333589922,6,0.2279127444955524,1,1,0,0,1,1,0,0,0
5979437fa70f5fd8,3,4,2,0,9,0.1133785350342759,-0.0001650322461967,9,0.2417935849417583,-1,-0.1394643969579376,9,0.3429665178234939,1,0,0,0,1,0,0,0,0
87237d7e0ff25ebb,3,4,1,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
9bcb80a60af853a2,3,4,12,1,12,0.2697116658870999,-0.0004041901597287,12,0.1453534051893542,12,0.0537843026832863,12,0.1579531593004113,1,0,0,1,1,0,0,0,0
a2326fd4694d5191,3,4,2,0,9,0.0914734952301084,-0.0003037672139702,9,0.2553065617795743,-1,-0.0945201765419186,9,0.2999376064734713,1,0,0,0,1,0,0,0,0
bc50e785e5cf5d5e,3,4,14,0,3,0.0046605179939849,-0.0001464746225625,3,0.3088605274925425,3,0.0331187418930148,3,0.1777380521078113,1,0,0,1,1,0,0,0,0
be3f5af9cebd56a0,3,4,7,1,8,0.2565206817211672,7.009943267322072e-05,8,0.153490777460567,8,0.0136260744733295,8,0.1964000346856239,1,1,0,1,1,0,0,0,0
ccb8e05950fc5fca,3,4,19,1,23,0.1053961359803062,-0.000183020631969,23,0.246717838651901,-1,-0.045759535112603,23,0.2532549118352871,1,0,0,0,1,0,0,0,0
faf0ce0d2dc95076,3,4,7,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
0395a156348a5041,3,4,8,1,24,0.0578667543811341,-0.0003903797159903,24,0.2760381885990918,-1,-0.0804851997098748,24,0.2865007336494322,1,0,0,0,1,0,0,0,0
0d99f7ef1331585c,3,4,2,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
1a775b7a88eb5558,3,4,12,1,21,0.0438683582306958,0.0,21,0.2846736443954998,-1,-0.0347918090894504,21,0.2427545781685056,1,0,0,0,1,0,0,0,0
2777ce9cfe665ad6,3,4,19,1,20,0.7017357375583403,-0.0003108637665398,-1,-0.1211574674711819,20,0.0687406251777994,20,0.1436342041871221,1,0,0,1,1,0,0,0,0
4db8527b43a95f0d,3,4,17,0,11,0.0947552042199292,-0.0003200179014353,11,0.2532821117916101,-1,-0.1124014309323049,11,0.3170568467866686,1,0,0,0,1,0,0,0,0
5d00c83bfb0c508d,3,4,12,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
5f60684cc6045646,3,4,17,1,2,0.0299469729123501,-0.9895701892308892,2,0.2932615930611456,2,0.0121311301533633,2,0.1978312715837528,1,0,1,1,1,0,1,0,1
633d93f8f6bc51b5,3,4,5,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
6f319806306450c0,3,4,17,0,9,0.1436213995102266,-0.0001257457367667,9,0.2231370962603279,-1,-0.1032143251290602,9,0.3082612517688452,1,0,0,0,1,0,0,0,0
74bb5ba3f6a75df3,3,4,8,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
