scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,dense_selected_action,zdelta_selected_action,dnl_selected_action,epv_raw_selected_action,epv_main_selected_action,dense_value,zdelta_value,dnl_value,epv_raw_value,epv_main_value,rsmr_proposal,rsmr_y,zdelta_accepts_rsmr_winner,zdelta_deletes_rsmr_winner,dnl_accepts_rsmr_winner,dnl_deletes_rsmr_winner,epv_raw_accepts_rsmr_winner,epv_raw_deletes_rsmr_winner,epv_main_accepts_rsmr_winner,epv_main_deletes_rsmr_winner,rsmr_outcome_class
91dfe4ebf3c25298,1,2,3,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
ae93b0cb5f2752c9,1,2,7,1,23,0.2090003092380338,-1.621068492024813e-06,23,23,23,-1,23,0.0145754091193364,0.0001943166178671,0.0067063266234445,-0.0293988606752586,0.1035793116045833,1,-1.621068492024813e-06,1,0,1,0,0,1,1,0,mild_harm
c4b429aa06c65c18,1,2,5,1,27,0.1829648659151209,2.0200232751698115,-1,-1,-1,27,27,-0.0061827092794072,-0.0123098213508058,-0.0382048499513931,0.0696481175134311,0.2026262897932731,1,2.0200232751698115,0,1,0,1,1,0,1,0,material_positive_gt_0p2
d124fe4c82a0504a,1,2,14,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
d8a9f79a9b2f5af3,1,2,1,1,22,1.20704336188775,3.149701463542634,22,22,22,22,22,1.4787453663196992,1.441399004954902,1.9982500653113373,2.24438671209342,2.377364884373262,1,3.149701463542634,1,0,1,0,1,0,1,0,material_positive_gt_0p2
d9b829983ef95e41,1,2,17,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
dba43762ec9a571c,1,2,3,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
fefa06851c7f58a7,1,2,7,1,20,0.2475751952100125,-1.232325807697454,-1,-1,20,-1,20,-0.0159170007664347,-0.0306327564415135,0.0530933681327607,-0.1309449130984702,0.0020332591813717,1,-1.232325807697454,0,1,1,0,0,1,1,0,catastrophe
185ce8f5060f5856,1,2,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
6b5577a2a92d5e63,1,2,14,1,4,0.1546974795209342,-4.862848371267603e-05,-1,-1,-1,-1,4,-0.0110449358709699,-0.0256969311311358,-0.00234238120717,-0.1229120241685938,0.0100661481112481,1,-4.862848371267603e-05,0,1,0,1,0,1,1,0,mild_harm
6d5d40bcf2f153a8,1,2,28,1,11,0.3056315383103962,0.0014631343937406,11,11,11,11,11,0.1852771191587632,0.1527777333130138,0.0507063295603446,0.0194142600940277,0.1523924323738696,1,0.0014631343937406,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01
8ce184b9fe795518,1,2,12,1,12,0.2697113966484706,0.0,12,-1,-1,-1,-1,0.0166794985311636,-0.005697625495588,-0.0221408559471875,-0.2064090888528929,-0.0734309165730509,1,0.0,0,1,0,1,0,1,0,1,mild_harm
ae75c379fc4f5ac0,1,2,15,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
bc30bddda7655472,1,2,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
ec003315c7f8544e,1,2,13,1,7,0.3000589655082053,1.625132601845264,7,7,-1,7,7,0.0030426839271216,0.0111410244834754,-0.0560121168736405,0.4089808299904866,0.5419590022703286,1,1.625132601845264,1,0,0,1,1,0,1,0,material_positive_gt_0p2
f80967dcb45f5879,1,2,25,1,25,0.2387807976232137,-8.79884749651616e-05,25,25,25,25,25,0.2687040427913708,0.2146780271904671,0.2324333883101094,0.0920014464064152,0.2249796186862572,1,-8.79884749651616e-05,1,0,1,0,1,0,1,0,mild_harm
f8295ad66d0b502a,1,2,18,1,23,0.0323762385235986,0.0001384854522026,-1,-1,-1,23,23,-0.0021952607909702,-0.0161036985233835,-0.0435361235258416,0.0011900468803858,0.1341682191602278,1,0.0001384854522026,0,1,0,1,1,0,1,0,near_zero_positive_le_0p01
00d83b17d1755be3,1,2,7,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
07f7850e943e5787,1,2,17,1,9,0.0010526287388362,-0.0003208969734609,-1,-1,-1,-1,-1,-0.1518229549678088,-0.1662291135575481,-0.0144562652726252,-0.1956138837977837,-0.0626357115179417,1,-0.0003208969734609,0,1,0,1,0,1,0,1,mild_harm
0bd45dc9e3a759c2,1,2,17,1,17,0.1101286099339962,0.000105648253858,17,17,-1,-1,17,0.0212386301021899,0.0067746773225896,-0.0993656182785735,-0.0444474664031822,0.0885307058766596,1,0.000105648253858,1,0,0,1,0,1,1,0,near_zero_positive_le_0p01
183eebcd18325090,1,2,12,1,22,0.149891029584383,-2.6754828193224865e-05,-1,-1,22,-1,22,-0.012896606636411,-0.0283152864525613,0.0121043294126928,-0.0701308639437099,0.062847308336132,1,-2.6754828193224865e-05,0,1,1,0,0,1,1,0,mild_harm
19b32f02944d51ad,1,2,19,1,20,0.1436572762248105,4.461837168800997e-05,20,20,-1,20,20,0.0261933299166926,0.01111427037406,-0.0620309708154766,0.0021418827836332,0.1351200550634752,1,4.461837168800997e-05,1,0,0,1,1,0,1,0,near_zero_positive_le_0p01
1de30d88d7e15d70,1,2,11,1,4,0.1436918799428695,0.0004073154002428,4,-1,-1,-1,4,0.0043051327292222,-0.0109939826272064,-0.0394121524497338,-0.1127320161751745,0.0202461561046674,1,0.0004073154002428,0,1,0,1,0,1,1,0,near_zero_positive_le_0p01
351a31864bda5923,1,2,12,1,9,0.1666088868814431,-0.0003158109522206,-1,-1,9,-1,-1,-0.090717985181124,-0.1067495407132165,0.0332035902044181,-0.148346360501113,-0.015368188221271,1,-0.0003158109522206,0,1,1,0,0,1,0,1,mild_harm
42e1302d4d595015,1,2,24,0,23,0.1973050792219317,-3.214230805159701e-05,-1,-1,23,-1,23,-0.0181758392832092,-0.0331634406630945,0.0208936666124635,-0.0278339683821748,0.1051442038976671,1,-3.214230805159701e-05,0,1,1,0,0,1,1,0,mild_harm
436d539f02525dbf,1,2,9,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
53791dfcfb555d8b,1,2,13,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
5787abf0e35d54cf,1,2,12,1,9,0.1248199085838309,-0.0003529437301916,-1,-1,-1,-1,-1,-0.1172733806158929,-0.129776483766934,-0.0254620502692743,-0.1803732028339349,-0.0473950305540929,1,-0.0003529437301916,0,1,0,1,0,1,0,1,mild_harm
6a860de43c125dbf,1,2,17,1,9,0.2049325584496877,0.0001310493692754,9,9,9,-1,9,0.1775292734848788,0.1467181381843323,0.1847029412380629,-0.0213818304381394,0.1115963418417025,1,0.0001310493692754,1,0,1,0,0,1,1,0,near_zero_positive_le_0p01
7b1eb807d4d95132,1,2,17,0,6,0.0619950175742606,-0.0012438182294368,-1,-1,-1,-1,6,-0.0481639099730722,-0.0620114742170526,-0.0337762824568282,-0.1036066063079872,0.0293715659718547,1,-0.0012438182294368,0,1,0,1,0,1,1,0,mild_harm
89ec4c93349d5b58,1,2,25,1,22,0.5054108353610807,-5.431908551845055e-05,22,22,22,22,22,0.2100485693476486,0.1740599291078149,0.1322999107775943,0.0149062028579821,0.1478843751378241,1,-5.431908551845055e-05,1,0,1,0,1,0,1,0,mild_harm
a3fff53e9f375592,1,2,6,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
a6bf958e054951f3,1,2,16,0,7,0.0266739883942886,-0.0005569157022051,-1,-1,-1,-1,-1,-0.0673800311753514,-0.077365687944328,-0.0845539630872566,-0.1405793557642515,-0.0076011834844095,1,-0.0005569157022051,0,1,0,1,0,1,0,1,mild_harm
ad9cdad9769f572f,1,2,15,1,10,0.1477735710132283,-8.041050173335229e-05,-1,-1,10,-1,10,-0.0417711122380273,-0.055028118178102,0.0332112634089415,-0.0865882919859283,0.0463898802939136,1,-8.041050173335229e-05,0,1,1,0,0,1,1,0,mild_harm
c2c39f197ef95b97,1,2,25,1,20,0.1448880799919503,5.784040018896874e-05,20,20,-1,20,20,0.0288905305562278,0.0138561215921947,-0.0640694344814073,0.0028747320325445,0.1358529043123865,1,5.784040018896874e-05,1,0,0,1,1,0,1,0,near_zero_positive_le_0p01
cf7a886f70be5245,1,2,14,1,20,0.1829912191300188,0.0004713724773375,-1,-1,20,20,20,-0.0214476680373678,-0.0275807443299776,0.0378951325911346,0.1455550074586065,0.2785331797384485,1,0.0004713724773375,0,1,1,0,1,0,1,0,near_zero_positive_le_0p01
d7ed9fbf26d0502e,1,2,14,1,9,0.1523826617382438,-0.000349602394551,-1,-1,9,-1,-1,-0.1008007893752697,-0.1176720643861248,0.0304997057463128,-0.1544994712273977,-0.0215212989475558,1,-0.000349602394551,0,1,1,0,0,1,0,1,mild_harm
e9922a266cc35210,1,2,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
eef9e53ca3eb51a8,1,2,8,0,2,0.0368163456877717,-1.8450037153049488,2,2,-1,2,2,0.0362697138549689,0.023324714075359,-0.1081855070394262,0.0049193214118312,0.1378974936916732,1,-1.8450037153049488,1,0,0,1,1,0,1,0,catastrophe
f19973f839e35f20,1,2,4,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
02fca515559f520d,1,2,11,1,0,0.1076566095881033,-5.087164717831882e-05,-1,-1,0,-1,0,-0.0195253228711964,-0.0339567176340206,0.0072336830481102,-0.0851091464382623,0.0478690258415796,1,-5.087164717831882e-05,0,1,1,0,0,1,1,0,mild_harm
115efd50328f5ecc,1,2,18,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
117049ed19db55a2,1,2,20,1,25,0.2123565456466162,-0.0005033181324601,-1,-1,25,-1,25,-0.0777878663903207,-0.0921051142554105,0.100275436756385,-0.0416951341719112,0.0912830381079306,1,-0.0005033181324601,0,1,1,0,0,1,1,0,mild_harm
2154d495b9b657a5,1,2,3,0,6,1.4060280125472815,-1.220322729590535,6,6,6,6,6,0.6779734467297736,0.6443617256867,0.3447666054580036,1.0988396223538412,1.2318177946336832,1,-1.220322729590535,1,0,1,0,1,0,1,0,catastrophe
2c572f2c1c485fc0,1,2,16,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
3152efff212c51ff,1,2,3,1,1,0.2935946569372989,-0.0102287174349422,1,1,1,1,1,0.0434093675774157,0.0237237352456608,0.0314656499780244,0.0719044260559286,0.2048825983357706,1,-0.0102287174349422,1,0,1,0,1,0,1,0,mild_harm
327d5cdfdd695e7e,1,2,17,1,3,0.176566180637329,0.0001152485769475,3,3,3,3,3,0.2096066036758944,0.1725343754326459,0.1406463831271376,0.0621604004098091,0.1951385726896511,1,0.0001152485769475,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01
64fe109ec6a858ec,1,2,24,1,14,0.1030903321181174,-0.0001836422961903,14,14,-1,-1,14,0.0256796218054872,0.0089711373527502,-0.0813193641391307,-0.0278974948276895,0.1050806774521523,1,-0.0001836422961903,1,0,0,1,0,1,1,0,mild_harm
6c95d9b03b7a5944,1,2,6,1,10,0.0965010350228222,-0.0025507494289427,-1,-1,10,-1,-1,-0.1157338572432118,-0.1309047366611931,0.015027478046326,-0.1339907293416908,-0.0010125570618488,1,-0.0025507494289427,0,1,1,0,0,1,0,1,mild_harm
73963278f6eb5002,1,2,10,1,18,0.1413580756368672,0.0,18,-1,-1,-1,18,0.0086113170950354,-0.0074234508454097,-0.0380276462280207,-0.0246932967652138,0.108284875514628,1,0.0,0,1,0,1,0,1,1,0,mild_harm
799dcf813dba5d8a,1,2,6,0,4,0.0180210547767016,-0.0031884899966418,4,4,-1,-1,4,0.0179436363713069,0.0044849579062839,-0.1109990613811803,-0.042604299887819,0.0903738723920229,1,-0.0031884899966418,1,0,0,1,0,1,1,0,mild_harm
7b6dfa3d4bc553a9,1,2,15,1,15,0.1407745227683244,0.0,15,-1,-1,-1,15,0.006025614427062,-0.0104060772962504,-0.0413334526276276,-0.0201149192399834,0.1128632530398585,1,0.0,0,1,0,1,0,1,1,0,mild_harm
842b7f0b68fc5245,1,2,16,1,20,0.2373164256761826,1.2322185659539886,-1,-1,20,-1,20,-0.0057452502393927,-0.0191705746393077,0.0525609808525473,-0.0215158660371735,0.1114623062426684,1,1.2322185659539886,0,1,1,0,0,1,1,0,material_positive_gt_0p2
86839ab67df151f2,1,2,9,1,1,0.1533425829309448,7.329354990481818e-05,1,1,-1,-1,1,0.0185978479477557,0.0031717704142961,-0.0493379857967381,-0.0358692568505705,0.0971089154292713,1,7.329354990481818e-05,1,0,0,1,0,1,1,0,near_zero_positive_le_0p01
9a3e4f2df62b54fa,1,2,14,0,22,0.1087206653252855,-0.000212181274418,-1,-1,-1,-1,22,-0.0021148490164157,-0.0171960564599117,-0.0380477524874922,-0.0551697510254159,0.077808421254426,1,-0.000212181274418,0,1,0,1,0,1,1,0,mild_harm
a7c4607a69e55039,1,2,17,1,23,0.1311335441940994,-0.0001578706935048,-1,-1,23,-1,23,-0.000937173236054,-0.016816065464593,0.1143839650022425,-0.0073677667610895,0.1256104055187523,1,-0.0001578706935048,0,1,1,0,0,1,1,0,mild_harm
c608632e83a659ca,1,2,27,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
d022d382b3aa5fa1,1,2,10,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
d07acbfa3a6e55b0,1,2,17,1,3,0.0036022067530751,-0.0001263671795837,3,3,3,-1,3,0.0570583202144566,0.0383283512335913,0.088434459482901,-0.0889485393440946,0.0440296329357473,1,-0.0001263671795837,1,0,1,0,0,1,1,0,mild_harm
e88d31e512eb52aa,1,2,23,1,20,0.3143507173025226,0.0001063138395562,20,20,20,-1,20,0.1505156650057605,0.12421604350346,0.0763574534302756,-0.0015350243978015,0.1314431478820403,1,0.0001063138395562,1,0,1,0,0,1,1,0,near_zero_positive_le_0p01
fc25adef73d35a71,1,2,6,1,9,0.1449706006304333,-0.0005650871805846,-1,-1,9,-1,9,-0.0997958766316788,-0.1151971860975401,0.0269610968785194,-0.1250522991154457,0.0079258731643962,1,-0.0005650871805846,0,1,1,0,0,1,1,0,mild_harm
06f2c0171372558e,1,2,14,0,9,0.1788165425554677,-0.0002192424658685,-1,-1,9,-1,9,-0.0793156013717621,-0.0947955908561438,0.0304832076219017,-0.1306879460112792,0.0022902262685627,1,-0.0002192424658685,0,1,1,0,0,1,1,0,mild_harm
1139bbb1cfe35d48,1,2,2,1,1,0.2045598402354911,0.0015995440794149,-1,-1,1,-1,1,-0.0623891539055954,-0.0828704200177473,0.0618875968581771,-0.1182330387356955,0.0147451335441464,1,0.0015995440794149,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01
190db336fe0e515f,1,2,4,0,9,0.1299149026015991,-0.000611153855361,9,-1,9,-1,9,0.0053600173376228,-0.0074431491352845,0.1660673434865955,-0.0152277906330091,0.1177503816468328,1,-0.000611153855361,0,1,1,0,0,1,1,0,mild_harm
1bf5b342d1b052c3,1,2,3,0,11,0.0679980424190023,-0.0001951636242678,11,-1,-1,-1,11,0.0049863557855172,-0.0081976177786503,-0.0538359829736819,-0.0417111406963824,0.0912670315834594,1,-0.0001951636242678,0,1,0,1,0,1,1,0,mild_harm
1da0d8dce4485189,1,2,12,0,4,0.0354712576723474,-0.009133773411857,4,-1,-1,-1,4,0.0124885832340969,-0.002448960423366,-0.1058328643319201,-0.0275927034215912,0.1053854688582507,1,-0.009133773411857,0,1,0,1,0,1,1,0,mild_harm
21f2c3689d765b09,1,2,1,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
234440ab79d55e59,1,2,18,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
2ababb1ca1ba5637,1,2,17,1,3,0.0662434635992207,0.0001287251278991,3,3,3,3,3,0.1732252654808171,0.1341639828322418,0.1490130410577894,0.0293776144000217,0.1623557866798637,1,0.0001287251278991,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01
3c6c3ba8c08e581a,1,2,16,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
59b8dea90c1b5499,1,2,17,1,3,0.1315731938029783,0.001022456206428,3,3,3,3,3,0.1569133606266159,0.1216379247426313,0.1391777993693529,0.0201571887836159,0.1531353610634578,1,0.001022456206428,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01
68e20734e9415e24,1,2,4,1,9,0.1098865271516235,-8.91803213395187e-05,9,-1,-1,-1,9,0.0135959732429786,-0.0012050044413056,-0.0727645107058115,-0.0769517038608703,0.0560264684189716,1,-8.91803213395187e-05,0,1,0,1,0,1,1,0,mild_harm
742976289d405b0d,1,2,17,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
091cae980d54535d,2,3,17,0,20,0.0143570900148686,-0.0001110662376973,-1,-1,20,-1,20,-0.118762294744458,-0.1231719842816402,0.0787599612113867,-0.0849225377735018,0.0168389282016955,1,-0.0001110662376973,0,1,1,0,0,1,1,0,mild_harm
0aea8543e71b5712,2,3,15,1,22,0.1013848030140113,0.0,-1,-1,22,-1,22,-0.0125096184836343,-0.0166252773283339,0.0173973599197356,-0.0435978229130641,0.0581636430621332,1,0.0,0,1,1,0,0,1,1,0,mild_harm
122436b1207258bf,2,3,19,1,2,0.0399785615020017,1.2323318207158476,2,2,-1,2,2,0.0080625569624557,0.003734639780073,-0.0800706806403795,0.0047693275762415,0.106530793551439,1,1.2323318207158476,1,0,0,1,1,0,1,0,material_positive_gt_0p2
1bd7b3ce5adf5826,2,3,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
581836f4f4365cc8,2,3,18,1,1,0.6314680991488936,-0.0003538411187793,1,1,1,1,1,0.1725673126162725,0.1658656348503933,0.0687228890798603,0.1150924802103802,0.2168539461855776,1,-0.0003538411187793,1,0,1,0,1,0,1,0,mild_harm
70b54ac4d8ae56de,2,3,1,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
72eb13d3a4255179,2,3,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
7fc2b30cb72a5d56,2,3,9,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
83aa0b7439d45dd8,2,3,5,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
8675d815740a5a0b,2,3,22,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
9070daa02ad0542c,2,3,3,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
9771a60ee60a5d27,2,3,5,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
9c2eb9c5b45f522b,2,3,29,1,25,0.073651212373821,3.822718737644948e-05,-1,-1,-1,25,25,-0.0102595338194996,-0.0145660844644423,-0.0464413082176343,0.0326620654375194,0.1344235314127169,1,3.822718737644948e-05,0,1,0,1,1,0,1,0,near_zero_positive_le_0p01
bb1419c18f39553e,2,3,21,1,22,0.1391845165006192,0.0,22,-1,22,-1,22,0.0006013362323248,-0.0035405493609148,0.0036783080482123,-0.0163203631149918,0.0854411028602055,1,0.0,0,1,1,0,0,1,1,0,mild_harm
c56712e13eb759f5,2,3,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
b003a3bfbdb252e3,2,3,10,1,26,0.1487912521164641,0.9897842141886242,-1,-1,26,-1,26,-0.0042129317684796,-0.0082369215892333,0.0403774957509536,-0.0468697190643805,0.0548917469108168,1,0.9897842141886242,0,1,1,0,0,1,1,0,material_positive_gt_0p2
0f9ba65f3e2e5c1d,2,3,2,0,25,0.1375998380641172,-0.000127998102426,-1,-1,25,-1,25,-0.0152927018517836,-0.0194845354773541,0.0267218540227686,-0.0489721655507206,0.0527893004244767,1,-0.000127998102426,0,1,1,0,0,1,1,0,mild_harm
2709051d421d536a,2,3,26,1,27,0.1563648694025691,-1.0131592304229995e-05,-1,-1,27,-1,27,-0.010344706849368,-0.0140467539253757,0.0189776486272195,-0.0242394131589555,0.0775220528162418,1,-1.0131592304229995e-05,0,1,1,0,0,1,1,0,mild_harm
2bf633d593a957ad,2,3,11,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
2cfe30b626795e99,2,3,7,1,10,0.2991193499749825,-0.1894030885848565,-1,-1,10,-1,-1,-0.1654027583867793,-0.1631270103109558,0.0662468023167937,-0.1174585954281391,-0.0156971294529417,1,-0.1894030885848565,0,1,1,0,0,1,0,1,mild_harm
4a42412827f55dc1,2,3,16,1,24,0.0519914090775093,0.0,-1,-1,24,-1,24,-0.0302041619649976,-0.0337880083697331,0.0314623981807347,-0.0513179274493684,0.0504435385258289,1,0.0,0,1,1,0,0,1,1,0,mild_harm
60183447caa4548b,2,3,17,1,3,0.081899214436054,-6.448373179882786e-05,-1,-1,3,-1,3,-0.0292228362112731,-0.0333434663986937,0.023765970611344,-0.0379714561873712,0.0637900097878262,1,-6.448373179882786e-05,0,1,1,0,0,1,1,0,mild_harm
618892326e0c530e,2,3,24,0,17,0.075314314514665,-1.1183486133825582e-05,-1,-1,17,-1,17,-0.0308474961129174,-0.0347322359266744,0.0122152029388758,-0.0238586334439664,0.0779028325312309,1,-1.1183486133825582e-05,0,1,1,0,0,1,1,0,mild_harm
63d0c4a8acfa5fc2,2,3,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
8aeb517756f55681,2,3,14,1,15,0.0511970865472726,1.1431345063428466e-05,-1,-1,15,15,15,-0.0120271855222591,-0.0150724798278968,0.006061998400259,0.0135288989410035,0.1152903649162009,1,1.1431345063428466e-05,0,1,1,0,1,0,1,0,near_zero_positive_le_0p01
ab77602df4a154f7,2,3,11,1,10,0.0393448809408223,-0.0001715479505914,-1,-1,-1,-1,10,-0.0091625930224556,-0.0132947682260692,-0.0521815455121883,-0.0030607460142605,0.0987007199609368,1,-0.0001715479505914,0,1,0,1,0,1,1,0,mild_harm
acdcf9be0fc85495,2,3,23,1,13,0.1510483237136072,1.6302977381565595e-05,-1,-1,13,-1,13,-0.0311675253083982,-0.0350630013959381,0.0136102607427045,-0.0459404640614529,0.0558210019137444,1,1.6302977381565595e-05,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01
be58ded948ea5c00,2,3,4,0,2,0.0501064163029145,-0.0012929431468249,2,2,-1,2,2,0.2312110816096863,0.2172897247194396,-0.0083746747535595,0.2400612268423934,0.3418226928175908,1,-0.0012929431468249,1,0,0,1,1,0,1,0,mild_harm
d74df20dba705137,2,3,19,1,23,0.0858643709150893,-8.57298430055383e-05,-1,-1,23,-1,23,-0.0462615218365733,-0.0505927366057621,0.047804474849286,-0.0720074212477347,0.0297540447274626,1,-8.57298430055383e-05,0,1,1,0,0,1,1,0,mild_harm
ec0f4f7c37615b20,2,3,5,0,2,0.0954451167856291,-0.7737388310596343,2,2,-1,-1,2,0.0347725328656698,0.0316890448912995,-0.171969744137469,-0.0687990632144783,0.032962402760719,1,-0.7737388310596343,1,0,0,1,0,1,1,0,catastrophe
ec57eef8dffd515e,2,3,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
f73c53f115a550d5,2,3,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
06f8d2f6dca3537c,2,3,6,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
79e0120026c25eed,2,3,2,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
884e1c90e87b5fab,2,3,16,1,7,0.1830596053222681,-2.0925029926001974e-05,7,7,7,-1,7,0.1176221123495985,0.1122452379854023,0.0124258319842894,-0.0070839833321004,0.0946774826430969,1,-2.0925029926001974e-05,1,0,1,0,0,1,1,0,mild_harm
8c1a6d183a275d96,2,3,12,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
bd8986c6178e5d2a,2,3,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
c1dd6c577b0f573a,2,3,5,0,1,0.0776118871430176,-0.2477531754664172,1,1,-1,1,1,0.0076671917235462,0.0037317367124062,-0.0520993388346877,0.0032667796734444,0.1050282456486418,1,-0.2477531754664172,1,0,0,1,1,0,1,0,mild_harm
d1d6c7f48e6d5708,2,3,15,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
0fd565e4e40058b8,2,3,15,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
25708e54a75c59eb,2,3,17,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
321b3f53510c5059,2,3,7,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
3e07748ebae855b8,2,3,12,1,23,0.1816544829710277,-2.1420662570744223e-05,23,23,23,-1,23,0.0072133816200226,0.0036361654301551,0.0852896773874904,-0.0296408033875371,0.0721206625876602,1,-2.1420662570744223e-05,1,0,1,0,0,1,1,0,mild_harm
46f297276986585b,2,3,4,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
4d6fb0d27a0f51ce,2,3,7,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
5583fb05984f5685,2,3,17,0,2,0.1166510411835945,-0.0004475013362128,2,2,2,-1,2,0.0265999321737507,0.0207689867222154,0.0320893536374307,-0.065994501407971,0.0357669645672263,1,-0.0004475013362128,1,0,1,0,0,1,1,0,mild_harm
97b8db1dfd4f5fb3,2,3,18,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
edf9d12992c9551c,2,3,16,1,13,0.145948148399534,0.0,13,-1,-1,-1,13,0.004006409023781,-0.0011311365356974,-0.0314461929755628,-0.0381130042309453,0.063648461744252,1,0.0,0,1,0,1,0,1,1,0,mild_harm
f94f2bcde8345a9a,2,3,3,0,15,0.1621689269535773,0.0,15,15,15,-1,15,0.0044601086846657,0.0004784623021641,0.1259093839895859,-0.0521806319378804,0.0495808340373169,1,0.0,1,0,1,0,0,1,1,0,mild_harm
