scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,dense_selected_action,dense_value,hurdle_selected_action,hurdle_value,sign_shift_selected_action,sign_shift_value,sdfr_raw_selected_action,sdfr_raw_value,sdfr_main_selected_action,sdfr_main_value,selected_positive_probability,selected_positive_magnitude,selected_negative_magnitude,rsmr_outcome_class,dense_deletes_rsmr_proposal,dense_accepts_frozen_rsmr_winner,hurdle_deletes_rsmr_proposal,hurdle_accepts_frozen_rsmr_winner,sign_shift_deletes_rsmr_proposal,sign_shift_accepts_frozen_rsmr_winner,sdfr_raw_deletes_rsmr_proposal,sdfr_raw_accepts_frozen_rsmr_winner,sdfr_main_deletes_rsmr_proposal,sdfr_main_accepts_frozen_rsmr_winner
ebdc46dacb5f53f2,1,2,20,1,21,0.059523338066818,7.133007049464624e-07,-1,-0.0305939697702962,-1,-0.0066529121753981,-1,-0.014923176297934,-1,-0.0848152645018704,21,0.0668719099333638,0.4656341138296677,0.1326218144662228,0.2742849222762943,near_zero_positive_le_0p01,1,0,1,0,1,0,1,0,0,1
06a937676ff65c69,1,2,17,1,9,0.1457244736804245,-0.0008672325992258,-1,-0.0992704325664083,9,0.0050183336155999,-1,-0.0075060496102451,-1,-0.1037144511570966,9,0.0479727232781376,0.4312099268749098,0.2345258432398374,0.3601404675460526,mild_harm,1,0,0,1,1,0,1,0,0,1
26f611f146275818,1,2,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
441987f47a6f5784,1,2,9,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
5f4392860e5752ce,1,2,6,1,24,0.222149187005187,-0.000464562402782,-1,-0.0719521295132214,24,0.0164632990250879,24,0.0058857405701099,-1,-0.0674421799772388,24,0.0842449944579954,0.4406508411254055,0.2075013931972623,0.2840405512434608,mild_harm,1,0,0,1,0,1,1,0,0,1
5fde760ec9f05c3d,1,2,16,1,22,0.509443486967129,-0.0001297025804172,22,0.14530882121845,22,0.0510281579231806,22,0.048514741663033,22,0.0538669909814954,22,0.2055541654167297,0.601052327782586,0.0896211336211318,0.0,mild_harm,0,1,0,1,0,1,0,1,0,1
606e5b5125985e1f,1,2,12,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
73cd1e45d87156ee,1,2,18,1,23,0.383533882953274,0.0003884504090763,23,0.1634387964003869,23,0.043786490254657,23,0.0417467686515466,23,0.0463523608159898,23,0.1980395352512241,0.622695342471376,0.0744382648375447,0.0,near_zero_positive_le_0p01,0,1,0,1,0,1,0,1,0,1
7a9a7b86210b5dc4,1,2,17,0,3,0.1223014329312727,-0.0001631911307573,3,0.1031340994768226,3,0.0223564497619983,3,0.0210222725745017,3,0.0233414943244784,3,0.1750286687597127,0.5166384746246413,0.0451795510224766,0.0,mild_harm,0,1,0,1,0,1,0,1,0,1
81195788481d5844,1,2,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
948d834b78515695,1,2,10,1,22,0.0786345226336342,2.8722488693892767e-05,-1,-0.0075834349203666,22,0.0032770353393855,-1,-0.002984129581943,-1,-0.0506718977383831,22,0.1010152766968511,0.4624316133123534,0.1103689386421482,0.1892038047865011,near_zero_positive_le_0p01,1,0,0,1,1,0,1,0,0,1
a08635adfbc45990,1,2,16,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
a5836bf6d71f58f2,1,2,17,1,9,0.0483777762411058,0.000861446211487,-1,-0.1289915271488692,-1,-0.0278242148153652,-1,-0.0440312971356146,-1,-0.1916434312717594,-1,-0.0399562568365252,0.414733111980835,0.2771528375073838,0.523842876372456,near_zero_positive_le_0p01,1,0,1,0,1,0,1,0,1,0
a6e92119ed185a7d,1,2,19,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
aeb0da156a7b5426,1,2,3,1,21,0.4016152735521289,8.050889065489182e-05,21,0.2016334156799374,21,0.0615577413731509,21,0.0584685907707027,21,0.0649189698591356,21,0.2166061442943699,0.5935400018387946,0.1093758965832392,0.0,near_zero_positive_le_0p01,0,1,0,1,0,1,0,1,0,1
b024a29a38815f5d,1,2,10,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
c0eff628bb5d57f2,1,2,5,0,9,0.1919309276150189,-0.0002712661859579,-1,-0.0599521339795755,9,0.0361840855532001,9,0.0204584979088517,-1,-0.0810356407102743,9,0.0706515337249599,0.443667078070276,0.3195783591446468,0.4005192372106642,mild_harm,1,0,0,1,0,1,1,0,0,1
c2ef8af22b6b57fa,1,2,16,1,8,0.0314021350363716,0.0006266896873712,-1,-0.1457107838585638,-1,-0.0238523990535285,-1,-0.0397358540232377,-1,-0.182503636638684,-1,-0.0308164622034498,0.3967735252783572,0.289076695571679,0.4926866254562526,near_zero_positive_le_0p01,1,0,1,0,1,0,1,0,1,0
e2becee9277c5811,1,2,18,1,22,0.4637404023987865,0.0001367530750111,22,0.148956777937692,22,0.0572996195325467,22,0.0543408092130703,22,0.0603358026749642,22,0.2120229771101985,0.5817588188284988,0.1037127426730957,0.0,near_zero_positive_le_0p01,0,1,0,1,0,1,0,1,0,1
e7c6e7ca0bf75a88,1,2,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
f845609710815b95,1,2,16,1,22,0.5103017594189099,-0.0001336572684111,22,0.14961012157519,22,0.0423593410490854,22,0.0403096578312828,22,0.0447567048784143,22,0.1964438793136485,0.6080786199512203,0.0736034838422779,0.0,mild_harm,0,1,0,1,0,1,0,1,0,1
0e7c79855e005220,1,2,17,1,3,0.1567587199850295,0.989674308249508,-1,-0.0375843774484785,-1,-0.0101735564420721,-1,-0.0228746283747632,-1,-0.1304161418129337,3,0.0212710326223005,0.4420617288875794,0.215188249616184,0.4042429837710681,material_positive_gt_0p2,1,0,1,0,1,0,1,0,0,1
14dd0d86a4d353af,1,2,1,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
2d691673d2a75468,1,2,5,1,9,0.2046044900958258,-0.0005493406044321,-1,-0.0441937243984539,9,0.0613434089252479,9,0.0399125729985972,-1,-0.0891986110335363,9,0.0624885634016979,0.4200467967978019,0.470292210575564,0.4944249743970937,mild_harm,1,0,0,1,0,1,1,0,0,1
4a475083531f544e,1,2,17,1,5,0.0152957417616315,0.0005351796336472,-1,-0.0796669303079985,-1,-0.0452083375111135,-1,-0.059612783818175,-1,-0.2033023133968735,-1,-0.0516151389616393,0.4458133699046226,0.204501214352901,0.5313583419839062,near_zero_positive_le_0p01,1,0,1,0,1,0,1,0,1,0
4aa6a5b42a9d5a1a,1,2,4,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
4f8180de60ff5016,1,2,16,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
65f6f0aad1645746,1,2,15,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
86935537a5e256bd,1,2,3,1,23,0.1231613475703427,-4.216529144323439e-05,-1,-0.0276654322241782,-1,-0.0104403544381244,-1,-0.021614195859766,-1,-0.1171704478846588,23,0.0345167265505753,0.4443140280450686,0.1866485704841624,0.3600973142463277,mild_harm,1,0,1,0,1,0,1,0,0,1
91dfe4ebf3c25298,1,2,3,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
ae93b0cb5f2752c9,1,2,7,1,23,0.2090003092380338,-1.621068492024813e-06,23,0.0145754091193364,23,0.0015666662200523,-1,-0.0069053446687382,-1,-0.073270760824075,23,0.0784164136111592,0.4830145749513944,0.1400027260300796,0.2725301550160413,mild_harm,0,1,0,1,1,0,1,0,0,1
c4b429aa06c65c18,1,2,5,1,27,0.1829648659151209,2.0200232751698115,-1,-0.0061827092794072,-1,-0.1566046197890277,-1,-0.2014081370569266,-1,-0.6703175867781044,-1,-0.5186304123428701,0.3689748041960101,0.783303244044932,1.520282794181286,material_positive_gt_0p2,1,0,1,0,1,0,1,0,1,0
d124fe4c82a0504a,1,2,14,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
d8a9f79a9b2f5af3,1,2,1,1,22,1.20704336188775,3.149701463542634,22,1.4787453663196992,22,0.9651083713549464,22,0.8975133916226771,22,0.9965289748033191,22,1.1482161492385534,0.4327170047919586,2.302957738585821,0.0,material_positive_gt_0p2,0,1,0,1,0,1,0,1,0,1
d9b829983ef95e41,1,2,17,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
dba43762ec9a571c,1,2,3,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
fefa06851c7f58a7,1,2,7,1,20,0.2475751952100125,-1.232325807697454,-1,-0.0159170007664347,20,0.0006370158162904,-1,-0.0095214329720977,-1,-0.0898524692864534,20,0.0618347051487808,0.4781412030532436,0.1681829261045171,0.3262715065900363,catastrophe,1,0,0,1,1,0,1,0,0,1
185ce8f5060f5856,1,2,1,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
6b5577a2a92d5e63,1,2,14,1,4,0.1546974795209342,-4.862848371267603e-05,-1,-0.0110449358709699,4,0.0058596085921241,-1,-0.0043200158858221,-1,-0.0815272538322198,4,0.0701599206030144,0.464186201169748,0.1793761734838444,0.3075531065863008,mild_harm,1,0,0,1,1,0,1,0,0,1
6d5d40bcf2f153a8,1,2,28,1,11,0.3056315383103962,0.0014631343937406,11,0.1852771191587632,11,0.0362008025252408,11,0.0342592481665549,11,0.038038801171785,11,0.1897259756070193,0.5655970540682426,0.0672542420406515,0.0,near_zero_positive_le_0p01,0,1,0,1,0,1,0,1,0,1
8ce184b9fe795518,1,2,12,1,12,0.2697113966484706,0.0,12,0.0166794985311636,-1,-0.0371320729702547,-1,-0.0402985079622716,-1,-0.0837318255610957,12,0.0679553488741385,0.6054144618178963,0.0,0.2122019624613128,mild_harm,0,1,1,0,1,0,1,0,0,1
ae75c379fc4f5ac0,1,2,15,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
bc30bddda7655472,1,2,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
ec003315c7f8544e,1,2,13,1,7,0.3000589655082053,1.625132601845264,7,0.0030426839271216,-1,-0.0894665089396681,-1,-0.1159992288820779,-1,-0.3926699682015699,-1,-0.2409827937663357,0.3534651882833677,0.4923823745330782,0.8765343901879451,material_positive_gt_0p2,0,1,1,0,1,0,1,0,1,0
f80967dcb45f5879,1,2,25,1,25,0.2387807976232137,-8.79884749651616e-05,25,0.2687040427913708,25,0.015082388289761,25,0.0143789899581964,25,0.0159653106633229,25,0.1676524850985572,0.6222603074632219,0.0256569645722848,0.0,mild_harm,0,1,0,1,0,1,0,1,0,1
f8295ad66d0b502a,1,2,18,1,23,0.0323762385235986,0.0001384854522026,-1,-0.0021952607909702,-1,-0.0152755061927201,-1,-0.0225976526949604,-1,-0.0901521608620599,23,0.0615350135731743,0.4800103315149195,0.1032846013242578,0.2687165631409316,near_zero_positive_le_0p01,1,0,1,0,1,0,1,0,0,1
00d83b17d1755be3,1,2,7,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
07f7850e943e5787,1,2,17,1,9,0.0010526287388362,-0.0003208969734609,-1,-0.1518229549678088,-1,-0.021322992747235,-1,-0.0372404349997948,-1,-0.1784590585233464,-1,-0.0267718840881121,0.3998768220411312,0.2901061957335191,0.4906756028474715,mild_harm,1,0,1,0,1,0,1,0,1,0
0bd45dc9e3a759c2,1,2,17,1,17,0.1101286099339962,0.000105648253858,17,0.0212386301021899,17,0.0007931729967994,-1,-0.0069989596992156,-1,-0.0684202895412991,17,0.0832668848939351,0.4651322741933641,0.1329373251129438,0.2435251252070392,near_zero_positive_le_0p01,0,1,0,1,1,0,1,0,0,1
183eebcd18325090,1,2,12,1,22,0.149891029584383,-2.6754828193224865e-05,-1,-0.012896606636411,-1,-0.001434962360423,-1,-0.0098492278314433,-1,-0.0776039610928428,22,0.0740832133423914,0.4716884655980614,0.1390248720457422,0.2710150741458815,mild_harm,1,0,1,0,1,0,1,0,0,1
19b32f02944d51ad,1,2,19,1,20,0.1436572762248105,4.461837168800997e-05,20,0.0261933299166926,20,0.0060808467426136,-1,-0.0007911905929539,-1,-0.0516535680356293,20,0.1000336063996048,0.4773748523890745,0.1202283147561412,0.2086534537111697,near_zero_positive_le_0p01,0,1,0,1,1,0,1,0,0,1
1de30d88d7e15d70,1,2,11,1,4,0.1436918799428695,0.0004073154002428,4,0.0043051327292222,4,0.0162797071993169,4,0.0083774112176676,-1,-0.0440244441106989,4,0.1076627303245353,0.4541740176391636,0.1552306450065466,0.2098217628239061,near_zero_positive_le_0p01,0,1,0,1,0,1,1,0,0,1
351a31864bda5923,1,2,12,1,9,0.1666088868814431,-0.0003158109522206,-1,-0.090717985181124,9,0.0091224935537798,-1,-0.0033346545675572,-1,-0.0962999442491863,9,0.0553872301860479,0.4314824618318477,0.2377098447692231,0.3498002434764949,mild_harm,1,0,0,1,1,0,1,0,0,1
42e1302d4d595015,1,2,24,0,23,0.1973050792219317,-3.214230805159701e-05,-1,-0.0181758392832092,23,0.001237581003179,-1,-0.0081554896153128,-1,-0.0820274941884816,23,0.0696596802467526,0.4718159505342741,0.1583075091950551,0.296713810791118,mild_harm,1,0,0,1,1,0,1,0,0,1
436d539f02525dbf,1,2,9,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
53791dfcfb555d8b,1,2,13,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
5787abf0e35d54cf,1,2,12,1,9,0.1248199085838309,-0.0003529437301916,-1,-0.1172733806158929,-1,-0.0203151271473788,-1,-0.0357833051350561,-1,-0.1724465632389727,-1,-0.0207593888037384,0.4145801664273583,0.2715545122761106,0.4868773857439443,mild_harm,1,0,1,0,1,0,1,0,1,0
6a860de43c125dbf,1,2,17,1,9,0.2049325584496877,0.0001310493692754,9,0.1775292734848788,9,0.0230361104356091,9,0.0217973987884735,9,0.0242021341083104,9,0.1758893085435447,0.5644655875290006,0.0428761905827732,0.0,near_zero_positive_le_0p01,0,1,0,1,0,1,0,1,0,1
7b1eb807d4d95132,1,2,17,0,6,0.0619950175742606,-0.0012438182294368,-1,-0.0481639099730722,-1,-0.0165843803379446,-1,-0.0277615687586435,-1,-0.127017514645342,6,0.0246696597898922,0.4634979517988003,0.1716785716561166,0.3850687647295243,mild_harm,1,0,1,0,1,0,1,0,0,1
89ec4c93349d5b58,1,2,25,1,22,0.5054108353610807,-5.431908551845055e-05,22,0.2100485693476486,22,0.0363814630918553,22,0.0345762833465035,22,0.0383908123459911,22,0.1900779867812254,0.5981150918723326,0.0641863294668138,0.0,mild_harm,0,1,0,1,0,1,0,1,0,1
a3fff53e9f375592,1,2,6,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
a6bf958e054951f3,1,2,16,0,7,0.0266739883942886,-0.0005569157022051,-1,-0.0673800311753514,-1,-0.0406982582969259,-1,-0.054820470127463,-1,-0.1932564092093192,-1,-0.0415692347740849,0.4482304902249134,0.203171868135101,0.5152953003498216,mild_harm,1,0,1,0,1,0,1,0,1,0
ad9cdad9769f572f,1,2,15,1,10,0.1477735710132283,-8.041050173335229e-05,-1,-0.0417711122380273,-1,-0.0035517689195734,-1,-0.0148717723691999,-1,-0.1071001915164851,10,0.0445869829187491,0.4518715071808689,0.1935313388561678,0.3549377414984161,mild_harm,1,0,1,0,1,0,1,0,0,1
c2c39f197ef95b97,1,2,25,1,20,0.1448880799919503,5.784040018896874e-05,20,0.0288905305562278,20,0.0062754240633614,-1,-0.0005373010784398,-1,-0.0508140871800961,20,0.1008730872551381,0.4782931172854628,0.1192489665205747,0.2067253676032179,near_zero_positive_le_0p01,0,1,0,1,1,0,1,0,0,1
cf7a886f70be5245,1,2,14,1,20,0.1829912191300188,0.0004713724773375,-1,-0.0214476680373678,-1,-0.0380768790507446,-1,-0.0555378030152864,-1,-0.2182962543186218,-1,-0.0666090798833875,0.4623364277897973,0.2554297175087238,0.6256527963762595,near_zero_positive_le_0p01,1,0,1,0,1,0,1,0,1,0
d7ed9fbf26d0502e,1,2,14,1,9,0.1523826617382438,-0.000349602394551,-1,-0.1008007893752697,9,0.0091492326936451,-1,-0.0034325059897164,-1,-0.0973455922234791,9,0.0543415822117551,0.4287043378902088,0.241505230034886,0.3516216650775174,mild_harm,1,0,0,1,1,0,1,0,0,1
e9922a266cc35210,1,2,1,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
eef9e53ca3eb51a8,1,2,8,0,2,0.0368163456877717,-1.8450037153049488,2,0.0362697138549689,-1,-0.0048206161408015,-1,-0.0122176101601721,-1,-0.0739756680007223,2,0.0777115064345119,0.4753440016402538,0.1173145374911652,0.2472866604174189,catastrophe,0,1,1,0,1,0,1,0,0,1
f19973f839e35f20,1,2,4,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
02fca515559f520d,1,2,11,1,0,0.1076566095881033,-5.087164717831882e-05,-1,-0.0195253228711964,-1,-0.0086000576952082,-1,-0.0174247320894607,-1,-0.092859387428079,0,0.0588277870071552,0.4757829751691904,0.1366588489757212,0.3011717164811657,mild_harm,1,0,1,0,1,0,1,0,0,1
115efd50328f5ecc,1,2,18,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
117049ed19db55a2,1,2,20,1,25,0.2123565456466162,-0.0005033181324601,-1,-0.0777878663903207,-1,-0.0027124135881463,-1,-0.0155427319067408,-1,-0.1192662696759674,25,0.0324209047592668,0.4399500195491911,0.2268753897481994,0.3911795544650692,mild_harm,1,0,1,0,1,0,1,0,0,1
2154d495b9b657a5,1,2,3,0,6,1.4060280125472815,-1.220322729590535,6,0.6779734467297736,6,0.4100331612579981,6,0.3729084349226035,6,0.4085478178723416,6,0.5602349923075759,0.2805257550281988,1.4984769273059428,0.0164197031861181,catastrophe,0,1,0,1,0,1,0,1,0,1
2c572f2c1c485fc0,1,2,16,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
3152efff212c51ff,1,2,3,1,1,0.2935946569372989,-0.0102287174349422,1,0.0434093675774157,1,0.0498110349148185,1,0.0367032854948678,-1,-0.0364147280595507,1,0.1152724463756835,0.4698976105836611,0.2751962017761359,0.3126353870963101,mild_harm,0,1,0,1,0,1,1,0,0,1
327d5cdfdd695e7e,1,2,17,1,3,0.176566180637329,0.0001152485769475,3,0.2096066036758944,3,0.0409401088865905,3,0.0385654232775391,3,0.0428200426649222,3,0.1945072171001565,0.5301940281560271,0.0807629667460551,0.0,near_zero_positive_le_0p01,0,1,0,1,0,1,0,1,0,1
64fe109ec6a858ec,1,2,24,1,14,0.1030903321181174,-0.0001836422961903,14,0.0256796218054872,14,0.0092785246392942,14,0.0028188217995636,-1,-0.0427803262171724,14,0.1089068482180618,0.475473525991592,0.1173965118347263,0.1879776608506569,mild_harm,0,1,0,1,0,1,1,0,0,1
6c95d9b03b7a5944,1,2,6,1,10,0.0965010350228222,-0.0025507494289427,-1,-0.1157338572432118,-1,-0.0031551245355981,-1,-0.01650495231138,-1,-0.1246702979048423,10,0.0270168765303919,0.4318020818926877,0.2402056644770367,0.4019578330544116,mild_harm,1,0,1,0,1,0,1,0,0,1
73963278f6eb5002,1,2,10,1,18,0.1413580756368672,0.0,18,0.0086113170950354,18,0.0104092765126917,18,0.0026514459905673,-1,-0.0525371771659482,18,0.099149997269286,0.4727542938703247,0.1409132423164737,0.2259942871966128,mild_harm,0,1,0,1,0,1,1,0,0,1
799dcf813dba5d8a,1,2,6,0,4,0.0180210547767016,-0.0031884899966418,4,0.0179436363713069,-1,-0.0023636315119228,-1,-0.0104141035063623,-1,-0.0758530376998311,4,0.0758341367354031,0.47259572768658,0.1316558002610329,0.2617972846952983,mild_harm,0,1,1,0,1,0,1,0,0,1
7b6dfa3d4bc553a9,1,2,15,1,15,0.1407745227683244,0.0,15,0.006025614427062,15,0.0103018022004056,15,0.0026400338339142,-1,-0.051834685629191,15,0.0998524888060431,0.4710249622723906,0.1396611902130339,0.2223518769155401,mild_harm,0,1,0,1,0,1,1,0,0,1
842b7f0b68fc5245,1,2,16,1,20,0.2373164256761826,1.2322185659539886,-1,-0.0057452502393927,-1,-0.00993667589284,-1,-0.0201412353778663,-1,-0.1072282414079203,20,0.0444589330273139,0.4901470096485646,0.1530821004209093,0.3574775054949076,material_positive_gt_0p2,1,0,1,0,1,0,1,0,0,1
86839ab67df151f2,1,2,9,1,1,0.1533425829309448,7.329354990481818e-05,1,0.0185978479477557,1,0.0097437115780378,1,0.0026537858510392,-1,-0.0476405077701475,1,0.1040466666650867,0.4727724895666584,0.1290329249818599,0.2060661152916552,near_zero_positive_le_0p01,0,1,0,1,0,1,1,0,0,1
9a3e4f2df62b54fa,1,2,14,0,22,0.1087206653252855,-0.000212181274418,-1,-0.0021148490164157,22,0.0030439978630443,-1,-0.0045920805597471,-1,-0.0633752353788427,22,0.0883119390563915,0.4702039388979893,0.131395896953758,0.2362382676481153,mild_harm,1,0,0,1,1,0,1,0,0,1
a7c4607a69e55039,1,2,17,1,23,0.1311335441940994,-0.0001578706935048,-1,-0.000937173236054,23,0.0240637674437814,23,0.0159736434369647,-1,-0.0330594601834244,23,0.1186277142518098,0.4588116935204737,0.1657141497678355,0.2015768791982159,mild_harm,1,0,0,1,0,1,1,0,0,1
c608632e83a659ca,1,2,27,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
d022d382b3aa5fa1,1,2,10,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
d07acbfa3a6e55b0,1,2,17,1,3,0.0036022067530751,-0.0001263671795837,3,0.0570583202144566,3,0.0125198063129474,3,0.0071540147960773,-1,-0.0283666835429073,3,0.1233204908923269,0.5263798211713735,0.0942563991119745,0.1646495515554093,mild_harm,0,1,0,1,0,1,1,0,0,1
e88d31e512eb52aa,1,2,23,1,20,0.3143507173025226,0.0001063138395562,20,0.1505156650057605,20,0.0328642137386276,20,0.0311981838700654,20,0.034640033762117,20,0.1863272081973513,0.5893981113342525,0.0587718777783331,0.0,near_zero_positive_le_0p01,0,1,0,1,0,1,0,1,0,1
fc25adef73d35a71,1,2,6,1,9,0.1449706006304333,-0.0005650871805846,-1,-0.0997958766316788,9,0.0036871901640319,-1,-0.0091176901940356,-1,-0.108435971342966,9,0.0432512030922682,0.4316521916415552,0.2379356786829261,0.3715003830594691,mild_harm,1,0,0,1,1,0,1,0,0,1
06f2c0171372558e,1,2,14,0,9,0.1788165425554677,-0.0002192424658685,-1,-0.0793156013717621,9,0.0071824319258186,-1,-0.0049450203929085,-1,-0.0965978704107735,9,0.0550893040244606,0.4352731731732959,0.2276030005895876,0.3464814161577111,mild_harm,1,0,0,1,1,0,1,0,0,1
1139bbb1cfe35d48,1,2,2,1,1,0.2045598402354911,0.0015995440794149,-1,-0.0623891539055954,1,0.0123505567227615,1,0.0009697878864017,-1,-0.0813604602428877,1,0.0703267141923464,0.4356598507809981,0.2196359116171534,0.3137239286787997,near_zero_positive_le_0p01,1,0,0,1,0,1,1,0,0,1
190db336fe0e515f,1,2,4,0,9,0.1299149026015991,-0.000611153855361,9,0.0053600173376228,-1,-0.0046466536221915,-1,-0.008717896416439,-1,-0.0435980551713078,9,0.1080891192639264,0.551578456309525,0.053024253674918,0.162447795350719,mild_harm,0,1,1,0,1,0,1,0,0,1
1bf5b342d1b052c3,1,2,3,0,11,0.0679980424190023,-0.0001951636242678,11,0.0049863557855172,11,0.0140797295132418,11,0.0050568438845256,-1,-0.0577348026152902,11,0.093952371819944,0.4600991208018119,0.1702205631156437,0.2519965039679895,mild_harm,0,1,0,1,0,1,1,0,0,1
1da0d8dce4485189,1,2,12,0,4,0.0354712576723474,-0.009133773411857,4,0.0124885832340969,4,0.0110079524336967,4,0.0025268504884946,-1,-0.0579685108365634,4,0.0937186635986708,0.4662540705094831,0.15560946297545,0.2445396754280646,mild_harm,0,1,0,1,0,1,1,0,0,1
21f2c3689d765b09,1,2,1,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
234440ab79d55e59,1,2,18,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
2ababb1ca1ba5637,1,2,17,1,3,0.0662434635992207,0.0001287251278991,3,0.1732252654808171,3,0.0239374835493556,3,0.0225933545555191,3,0.0250859014057418,3,0.1767730758409761,0.5451964328181942,0.0460125927018073,0.0,near_zero_positive_le_0p01,0,1,0,1,0,1,0,1,0,1
3c6c3ba8c08e581a,1,2,16,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
59b8dea90c1b5499,1,2,17,1,3,0.1315731938029783,0.001022456206428,3,0.1569133606266159,3,0.0191371556829241,3,0.0180777062334437,3,0.0200720771720617,3,0.171759251607296,0.5516013920334615,0.0363887355288692,0.0,near_zero_positive_le_0p01,0,1,0,1,0,1,0,1,0,1
68e20734e9415e24,1,2,4,1,9,0.1098865271516235,-8.91803213395187e-05,9,0.0135959732429786,9,0.0169317502265636,9,0.008748381832509,-1,-0.0455360074037181,9,0.1061511670315161,0.4581593342616346,0.1595975285533672,0.2189889248601103,mild_harm,0,1,0,1,0,1,1,0,0,1
742976289d405b0d,1,2,17,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
091cae980d54535d,2,3,17,0,20,0.0143570900148686,-0.0001110662376973,-1,-0.118762294744458,-1,-0.0540476877686565,-1,-0.0622947347331729,-1,-0.010957422255048,20,0.0186836587238327,0.4714061903694822,0.2385352960206076,0.2334579693754604,mild_harm,1,0,1,0,1,0,1,0,0,1
0aea8543e71b5712,2,3,15,1,22,0.1013848030140113,0.0,-1,-0.0125096184836343,-1,-0.007175386775998,-1,-0.0128332198148839,22,0.0320328797563025,22,0.0616739607351832,0.5098490108784447,0.1982746732108858,0.1408897825265605,mild_harm,1,0,1,0,1,0,0,1,0,1
122436b1207258bf,2,3,19,1,2,0.0399785615020017,1.2323318207158476,2,0.0080625569624557,-1,-0.0016871315019673,-1,-0.0064190455060329,2,0.0326597311447367,2,0.0623008121236174,0.5046225931768051,0.1751262270232413,0.1124656048128689,material_positive_gt_0p2,0,1,1,0,1,0,0,1,0,1
