scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,incumbent_action,rsm_selected_action,teacher_improvement,outcome_bin,quality_accept,future_mean_accept,future_robust_raw_accept,cfrv_main_accept,quality_value,future_mean_value,future_robust_raw_value,cfrv_main_value,delta_route_deviation_cost,delta_progress_deficit_cost,delta_global_comfort_cost,delta_hard_agent_risk,delta_soft_agent_risk,delta_agent_ttc_risk,delta_hard_off_route_risk,delta_soft_off_route_risk,delta_red_light_risk,delta_future_response_mean_agent_cost,delta_future_response_cvar_agent_cost,delta_future_response_robust_agent_cost,current_risk_all_zero,future_response_all_zero,current_and_future_all_zero
e06039dcbccd55a0,2,3,17,1,6,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
ee1f7084ec1a54cf,2,3,11,0,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
fa243f63e0525715,2,3,15,0,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
1c3f933be722564d,2,3,2,0,0,7,-2.020616720138795,catastrophe,False,False,False,True,-0.02437403588116404,-0.04170069691684841,-0.03421960769809662,0.05074640598972252,-5.825197219848633,1.871495246887207,0.0,0.0,-0.0027768611907958984,-0.02190488576889038,0.0,0.0,0.0,-0.08261489868164062,-0.045392751693725586,-0.06772589683532715,False,False,False
27d3a84b2d335113,2,3,13,1,20,0,3.223411133512874e-06,positive_le_0.001,False,False,False,True,-0.018237994522996886,-0.018237994522996886,-0.018237994522996886,0.06672801916482225,0.0,0.06425857543945312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
37c65539bccb5da7,2,3,18,1,11,19,3.19452974479645e-05,positive_le_0.001,True,True,True,True,0.130424363838848,0.130424363838848,0.130424363838848,0.21539037752666715,9.714468406129065e-16,-5.495441436767578,-7.529404683737084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
3dae82a193c9501b,2,3,17,0,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
69a069b9a6985aaf,2,3,15,1,2,7,0.00017445414308459029,positive_le_0.001,False,False,False,True,-0.07139186315221965,-0.05528452678452705,-0.05978467143699896,0.02518134225082018,3.764556884765625,-0.7763786315917969,0.0,0.0,0.0,0.010243117809295654,0.0,0.0,0.0,0.07680106163024902,0.08440828323364258,0.07984375953674316,False,False,False
7d8759e340975895,2,3,12,1,4,14,0.00013285990655420576,positive_le_0.001,True,True,True,True,0.030701925552864315,0.030701925552864315,0.030701925552864315,0.11566793924068346,3.384613037109375,-0.8887009620666504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
a99fbe3c63d15894,2,3,23,1,20,21,-3.527703285222117e-05,mild_harm,False,False,False,True,-0.003562803642287911,-0.003562803642287911,-0.003562803642287911,0.08140321004553124,-2.112893193739751e-14,-1.2522344589233398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
aaf8a6e715785915,2,3,19,1,10,21,1.1295703612024255e-05,positive_le_0.001,False,False,False,True,-0.02125359957173692,-0.02125359957173692,-0.02125359957173692,0.06371241411608222,0.0,0.1647491455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
adb358cddcdf5ad4,2,3,17,1,9,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
ae3f167434e35c78,2,3,4,1,9,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
ae62df1371af5474,2,3,9,0,1,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
f0a54058d2af5c6c,2,3,16,1,2,4,0.0006539796369151585,positive_le_0.001,False,False,False,True,-0.06406887382250681,-0.06406887382250681,-0.06406887382250681,0.02089713986531233,13.190518379211426,-0.5223884582519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
f533a754e0245b89,2,3,7,1,4,10,-0.002852290576696337,mild_harm,False,False,False,True,-0.04157756950242752,-0.04157756950242752,-0.04157756950242752,0.043388444185391624,-55.43794250488281,-1.0101566314697266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
f9c3f5c430be54aa,2,3,2,1,8,2,1.5646017807097174,material_positive_gt_0.2,True,True,True,True,0.14026879684115198,0.5631467926927999,0.38738983160297463,0.4723558452907938,201.20321655273438,-1.328927993774414,0.0,0.0,0.17827057838439941,0.423870250582695,0.0,0.0,0.0,2.0163159370422363,1.2252769470214844,1.6999006271362305,False,False,False
02bb7e4c3012543c,2,3,8,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
105b657c237a5c20,2,3,11,1,2,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
11aaf0aadcfb5861,2,3,17,0,2,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
22b187e4a9c25c9b,2,3,14,0,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
2f2543566c675f13,2,3,11,1,23,1,4.0812372416265674e-05,positive_le_0.001,False,False,False,True,-0.030298933072655583,-0.03314920761540181,-0.03227461200552889,0.05269140168229025,1.3322676295501878e-14,1.2121963500976562,-0.0002684240462258458,0.0,0.0002932548522949219,-0.002545595169067383,0.0,0.0,0.0,-0.013590335845947266,-0.013590335845947266,-0.013590335845947266,False,False,False
359105de514f5258,2,3,12,1,3,9,-0.00038073421872697466,mild_harm,False,False,False,False,-0.10074724498688739,-0.10074724498688739,-0.10074724498688739,-0.01578123129906825,-0.2970588803291321,-7.290487289428711,-0.0003635127213783562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
5740c711ed2d5d2f,2,3,17,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
5f01892cbea95932,2,3,14,0,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
75fd8a14d25350e5,2,3,12,1,6,14,6.06032689663456,material_positive_gt_0.2,True,True,True,True,0.1343404675354907,0.417242491654786,0.09806799775790326,0.1830340114457224,1.0705947875976562,-8.181770324707031,-5.693213461199775e-05,0.0,0.6164298057556152,0.30631023645401,0.0,0.0,0.0,1.3488993644714355,-2.647128105163574,-0.24951171875,False,False,False
78dae1caad5656a7,2,3,15,1,19,17,0.00012827663570642465,positive_le_0.001,True,True,True,True,0.04223598323526685,0.04223598323526685,0.04223598323526685,0.12720199692308598,0.0,5.922904968261719,4.984347469871864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
a9e5024892425a19,2,3,10,1,7,9,0.10973590606988859,positive_0.01_0.2,True,True,True,True,0.04724571316666407,0.054000826830706714,0.051765838642116514,0.13673185232993565,16.217153549194336,-1.6478610038757324,0.0,0.0,-0.007700324058532715,0.01386195421218872,0.0,0.0,0.0,0.032208919525146484,0.0294189453125,0.031093120574951172,False,False,False
aaddf9a720325142,2,3,11,0,9,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
d32e31e6812d546f,2,3,9,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
e034837cf84e5081,2,3,8,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
e865980d1e455826,2,3,16,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
f125490e18b15e5c,2,3,21,1,20,19,2.2940688254813324e-05,positive_le_0.001,False,False,False,True,-8.408425948855451e-05,-8.408425948855451e-05,-8.408425948855451e-05,0.08488192942833059,0.0,0.6090927124023438,3.274565460742451e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
f1d77af4b7285825,2,3,7,1,4,9,-0.00017149056606013957,mild_harm,True,True,True,True,0.03900817853473899,0.06804455664035619,0.08597046397064928,0.17093647765846842,-1.974313735961914,-1.663116455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13844776153564453,0.5999407768249512,0.323045015335083,True,False,False
2d8cf993fd4159e2,2,3,12,1,5,2,-0.0050927070549839915,mild_harm,False,False,False,False,-0.13088493189571843,-0.13088493189571843,-0.13088493189571843,-0.045918918207899284,-146.56903076171875,-3.8133068084716797,-2.513157596695237e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
470e191769275e16,2,3,9,1,9,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
549a8da7bb0b5e8a,2,3,2,0,1,2,-0.9131117959951052,catastrophe,False,False,False,False,-0.38975925435497205,-0.5274549239480754,-0.695180979381072,-0.610214965693253,-395.28977966308594,5.67408561706543,5.698181553270842e-07,0.0,0.0,0.0,0.0,-0.020546913146972656,0.0,-0.6565439105033875,-4.267535209655762,-2.100940465927124,False,False,False
5c921b6094c95071,2,3,2,1,1,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
698c37f393b852d6,2,3,14,0,2,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
71dfd904537f5299,2,3,6,1,9,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
7ef659e1786d5ef0,2,3,1,0,1,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
893f5457b66f5c0a,2,3,4,0,0,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
8f090017c0c45c30,2,3,13,1,5,2,0.9801628914909379,material_positive_gt_0.2,False,False,False,False,-0.18330002289933214,-0.18330002289933214,-0.18330002289933214,-0.098334009211513,-188.88192749023438,-3.782257080078125,-3.120068140560761e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
90003a4fe9855d90,2,3,21,1,20,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
9d6b57b25d0e5698,2,3,29,1,27,28,-4.430631548166253e-05,mild_harm,False,False,False,True,-0.036670551804209195,-0.036670551804209195,-0.036670551804209195,0.04829546188360995,-5.551115123125783e-15,-0.4952430725097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
a5a77a41a5d4527c,2,3,17,1,22,2,-0.00012272540132673981,mild_harm,False,False,False,True,-0.056370761703063994,-0.028929593783603866,-0.05929287895004041,0.025673134737778734,0.0,-3.1252174377441406,-4.42255986854434e-05,0.0,0.0,0.16219766438007355,0.0,0.0,0.0,0.1308416724205017,-0.24651432037353516,-0.020100712776184082,False,False,False
b86d04e1e9105474,2,3,3,0,28,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
c4a7fbc6d1e35668,2,3,6,1,7,21,1.9843287469431445,material_positive_gt_0.2,True,True,True,True,0.07908790289826137,0.46805347204887615,0.3165588818752264,0.40152489556304555,0.0,-2.2081165313720703,0.0,0.0,0.15565258264541626,0.08282303810119629,0.0,0.0,0.0,1.854618787765503,1.3018708229064941,1.6335196495056152,False,False,False
db167c9f01af53f1,2,3,17,0,3,9,-0.00040012851879001055,mild_harm,False,False,False,True,-0.1385159653695987,-0.0883037405150579,-0.03975631525819423,0.04520969842962491,-0.33001041412353516,-7.797294616699219,-0.0008115184755297378,0.0,0.0,0.007172048091888428,0.0,0.0,0.0,0.23941588401794434,1.3392503261566162,0.6793496608734131,False,False,False
e19f348970f556d2,2,3,5,0,4,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
e1c764e511515749,2,3,10,1,5,20,0.000480583366891274,positive_le_0.001,True,True,True,True,0.16238827366902414,0.16238827366902414,0.16238827366902414,0.24735428735684328,17.665109634399403,-9.357048988342285,-0.0002933900395873934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
e75b5a59035b5493,2,3,9,1,23,22,1.9060943658999463e-05,positive_le_0.001,False,False,False,True,-0.048734250594347876,-0.04320992480027105,-0.0397994348091179,0.04516657887870124,0.0,0.8117904663085938,0.0001080487563740462,0.0,0.0,0.0,0.0,0.0,0.0,0.02634042501449585,0.11414170265197754,0.06146097183227539,True,False,False
e86d2d8665685c70,2,3,11,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
e9c39cd0c047561f,2,3,29,1,24,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
0612f5d26b32561d,2,3,15,1,9,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
07003d3990e35817,2,3,2,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
0938c742dd0159e8,2,3,4,0,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
097a309009705384,2,3,9,1,9,3,0.00048242681920529495,positive_le_0.001,True,True,True,True,0.10425942810473209,0.10425942810473209,0.10425942810473209,0.18922544179255124,2.347787857055664,7.326622009277344,0.0005201155991017004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
12db610090455243,2,3,15,1,6,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
1b2ded48330b5b03,2,3,17,1,1,5,0.0020229374388232024,positive_0.001_0.01,True,True,True,True,0.08823775752168476,0.2419754719842141,0.20815934063428324,0.2931253543221024,43.18666076660156,6.60899543762207,2.8094025310565485e-06,0.0,0.08860182762145996,0.2441677451133728,0.0,0.0,0.0,0.7330336570739746,0.9627463817596436,0.8249187469482422,False,False,False
2322ed0c8d8e5d5f,2,3,12,1,6,25,0.0026175350087694893,positive_0.001_0.01,True,True,False,True,0.13203370551557148,0.03410825883836295,-0.027652185376285526,0.057313828311533616,55.799068450927734,-4.695489883422852,-1.6255946775345365e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.4669163227081299,-2.045750617980957,-1.0984501838684082,True,False,False
253b0edab17c5d6d,2,3,17,0,1,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
326079b8c9395f39,2,3,1,0,1,23,-0.0004300676556301397,mild_harm,False,True,True,True,-0.053651181954805977,0.024519855018260678,0.0005333776700171405,0.08549939135783628,0.0,-3.967700958251953,-0.0002685600775294006,0.0,0.07541400194168091,0.048572003841400146,0.0,0.0,0.0,0.3727257251739502,0.3727257251739502,0.3727257251739502,False,False,False
460cfd36104e5450,2,3,16,1,2,6,-0.001754277704656193,mild_harm,False,False,False,True,-0.07389455999292449,-0.07389455999292449,-0.07389455999292449,0.01107145369489465,-34.60850763320923,-0.8330001831054688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
5b06ed05f63a5554,2,3,14,1,9,3,0.0001472774073248695,positive_le_0.001,True,True,True,True,0.09839026524194888,0.09986900579583531,0.09941526003304152,0.18438127372086066,-4.098904609680176,6.960115432739258,0.0003193455413565971,0.0,0.0,0.0012819170951843262,0.0,0.0,0.0,0.007050752639770508,0.007050514221191406,0.007050752639770508,False,False,False
5da895ba0a415a80,2,3,16,1,2,6,-0.0020260254189370386,mild_harm,False,False,False,False,-0.08885803527827532,-0.08885803527827532,-0.08885803527827532,-0.0038920215904561795,-40.1375207901001,-0.2688560485839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
5e16781ce6685597,2,3,12,1,3,9,0.9893989870341495,material_positive_gt_0.2,False,False,False,False,-0.08623712953344753,-0.08623712953344753,-0.08623712953344753,-0.00127111584562839,-0.9594254493713379,-7.280506134033203,-0.00036671199632110074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
5f9c0089a0a355fe,2,3,1,1,7,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
628e147a02bf5128,2,3,15,1,9,2,0.00017715641876420163,positive_le_0.001,False,False,False,True,-0.0807706527913229,-0.07418704963009803,-0.07620720254365033,0.008758811144168807,12.411548614501953,-6.919666290283203,-0.00031622315327695105,0.0,0.0,0.005707442760467529,0.0,0.0,0.0,0.031391143798828125,0.031391143798828125,0.031391143798828125,False,False,False
767b810b38de5665,2,3,10,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
1fd9a12a263556d8,3,4,4,0,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
399cc87ac7c55646,3,4,16,1,7,22,0.0005082323875802105,positive_le_0.001,False,False,False,True,-0.0034861667416903434,-0.0034861667416903434,-0.0034861667416903434,0.11676827384269312,11.590862274169853,-2.9170913696289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
41fdae5fd40d5324,3,4,19,1,21,22,-4.6419141395137586e-05,mild_harm,False,False,False,True,-0.008961666360752673,-0.06943173497511683,-0.0541597010045961,0.06609473957978737,-1.205632815803881e-15,-0.5225944519042969,-0.00020679213594121393,0.0,0.002902686595916748,-0.049120981246232986,0.0,0.0,0.0,-0.26610126718878746,-0.26610126718878746,-0.26610126718878746,False,False,False
46eb37ed09fc5718,3,4,22,1,21,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
538f3eb865185615,3,4,26,0,31,19,-9.282299746971034e-05,mild_harm,False,True,False,True,-0.009374752338442361,0.00037525117044015684,-0.0024326758418567783,0.11782176474252669,-3.330668396249112e-14,-3.4690494537353516,-2.0764275177498348e-05,0.0,0.0003801584243774414,0.006535887718200684,0.0,0.0,0.0,0.042905330657958984,0.03781890869140625,0.04087114334106445,False,False,False
667054412512521b,3,4,11,0,3,9,-0.00010643603205681695,mild_harm,False,True,True,True,-0.02590477354665696,0.1719547190250425,0.06576986878506909,0.18602430936945255,-4.390678405761719,-7.648839950561523,-0.00046255687448137905,0.0,0.0,0.018236637115478516,0.0,0.0,0.0,0.8706896305084229,0.043290138244628906,0.5397300720214844,False,False,False
86f569f804fb5848,3,4,8,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
98dbc922be205d29,3,4,16,1,7,26,0.00022450695186848613,positive_le_0.001,True,True,True,True,0.10494979581398148,0.10494979581398148,0.10494979581398148,0.22520423639836495,15.405349731445298,-9.327030181884766,-0.00014755513984709978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
ba95a132236555b4,3,4,9,0,21,25,-0.00042002055742784705,mild_harm,True,True,True,True,0.03651430245356667,0.10017682447914646,0.08409851960365425,0.20435296018803772,2.6645352591003757e-14,-7.730707168579102,-0.00013393278823059518,0.0,0.0019507408142089844,0.050439758226275444,0.0,0.0,0.0,0.28014980256557465,0.28014980256557465,0.28014980256557465,False,False,False
bc346dea1bcd5cc3,3,4,29,1,26,28,-9.483449810643307e-05,mild_harm,False,False,False,False,-0.12226759347284359,-0.12226759347284359,-0.12226759347284359,-0.002013152888460129,-1.4432899320127035e-13,-3.2702503204345703,3.2938625622591644e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
c0426fcae01a50cf,3,4,17,1,2,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
c075c65bf21d5842,3,4,14,1,3,9,-0.0004111885782156488,mild_harm,True,True,True,True,0.03009411012014647,0.03009411012014647,0.03009411012014647,0.15034855070452993,-0.4926109313964844,-6.6532745361328125,-0.0001339348479518776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
d1f387a440e25adc,3,4,17,1,10,26,-0.00016852544695122873,mild_harm,True,True,True,True,0.016876260001926796,0.016876260001926796,0.016876260001926796,0.13713070058631027,3.5742893020329625e-14,-2.8366470336914062,7.649563485756516e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
f462fca7c1f8594c,3,4,5,1,19,20,-7.948029409162718e-05,mild_harm,False,False,False,True,-0.05807161910903153,-0.05807161910903153,-0.05807161910903153,0.06218282147535193,0.0,-1.23052978515625,-4.2993131501134485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
f5b6478d00565e99,3,4,2,1,2,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
258a909f4194587f,3,4,14,1,22,24,-0.00010657218275592073,mild_harm,True,True,True,True,0.0059125470350017304,0.5291182202546593,0.6705708945147989,0.7908253350991824,-4.2743586448068527e-14,-8.357845306396484,-0.00046845283213770017,0.0,-0.00011736154556274414,0.19899789988994598,0.0,0.0,0.0,2.3023901879787445,6.329275190830231,3.9131442308425903,False,False,False
09be490c13cb56b6,3,4,19,1,22,23,-8.767266422510158e-05,mild_harm,False,False,False,True,-0.04059758086137133,-0.04059758086137133,-0.04059758086137133,0.07965685972301213,-7.327471962526033e-14,-1.7075729370117188,-6.826543540228158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
2f4a06067a6f5d7f,3,4,3,1,10,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
33cd12f0c4a75e41,3,4,16,1,1,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
3cd8e7898e005bc4,3,4,8,1,4,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
3f68aa4cebd65ce8,3,4,21,1,21,23,-0.0006958824434317649,mild_harm,False,False,False,True,-0.018466695048261903,-0.018466695048261903,-0.018466695048261903,0.10178774553612156,3.9968028886505635e-14,-8.394214630126953,-0.00037111350684426725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
420b77ddd4f052b3,3,4,18,1,22,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
56e384e4189f536f,3,4,19,1,7,3,-1.771524733840124e-05,mild_harm,True,True,True,True,0.0018453444255964865,0.0046274529185843915,0.003924816781596566,0.12417925736598003,0.6884012222290039,-1.8955860137939453,-1.7037014913512394e-05,0.0,-0.00023424625396728516,0.002285569906234741,0.0,0.0,0.0,0.012242794036865234,0.012242794036865234,0.012242794036865234,False,False,False
7f9f132592f45a84,3,4,25,0,7,14,-0.000653486872685613,mild_harm,True,True,True,True,0.07147905122946537,0.07147905122946537,0.07147905122946537,0.19173349181384883,0.6167433261871338,-12.320999145507812,-0.0010890925768762827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
9d81a9a1677354a1,3,4,10,1,0,26,-0.00040758806355301047,mild_harm,True,True,True,True,0.030586728803499195,0.030586728803499195,0.030586728803499195,0.15084116938788267,-4.440892098500626e-14,-4.025165557861328,-2.164626494050026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
b0f9569dfe425d61,3,4,9,0,1,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
e516f368a8fb5a16,3,4,3,1,10,11,-0.00044736977913416905,mild_harm,False,False,False,True,-0.08479227233289507,-0.08479227233289507,-0.08479227233289507,0.03546216825148839,1.2132878303527832,-7.51759147644043,-0.00031617898821423296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
f997536112085ece,3,4,17,1,23,24,-8.260559672490508e-05,mild_harm,False,False,False,True,-0.03213826852396213,-0.03213826852396213,-0.03213826852396213,0.08811617206042133,1.1615599974923452e-14,-1.4204063415527344,-0.00019198213703930378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
925cbce83b0c5797,3,4,16,1,1,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
050392bdc27a5f5c,3,4,1,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
1ae7a63963375f27,3,4,2,1,1,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
