scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,teacher_best_action,teacher_best_improvement,mean_selected_action,mean_selected_teacher_improvement,pair_selected_action,pair_selected_teacher_improvement,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,factor_selected_action,factor_selected_score,factor_selected_teacher_improvement,context_selected_action,context_selected_score,context_selected_teacher_improvement,selected_policy_conformal_q,main_selected_action,main_selected_lower_bound,main_selected_teacher_improvement,factor_selected,context_selected,rsm_selected,fdsrc_to_fbcsr_transition,fbcsr_minus_fdsr_teacher_effect,fbcsr_effect_sign,fdsrc_catastrophe,fbcsr_catastrophe,rsmr_catastrophe,noop_scene
5aa3112549445a00,2,3,4,0,-1,0.0,-1,nan,-1,nan,20,0.07546847556464495,-5.174224078752232e-06,20,0.45062780632161836,-5.174224078752232e-06,20,0.26402565197211914,-5.174224078752232e-06,1.6393023008540641,-1,-1.375276648881945,nan,1,1,1,same_winner,0.0,equal,0,0,0,1
683e8d239bf75a5d,2,3,17,1,27,0.00023702348824583552,22,-0.00015954406317320036,-1,nan,22,0.03822797400134388,-0.00015954406317320036,22,0.41395668096268445,-0.00015954406317320036,22,0.7418135553764467,-0.00015954406317320036,1.6393023008540641,-1,-0.8974887454776175,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
713177596893526a,2,3,23,1,11,0.989611905681924,0,-5.5375219450759516e-05,-1,nan,1,0.3351266791047002,0.9896099772717105,1,0.6122229846928524,0.9896099772717105,1,1.3624159882692526,0.9896099772717105,1.6393023008540641,-1,-0.27688631258481156,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
8be5348ca3425c10,2,3,10,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,2,0.2832604943575065,-0.9291931132258149,-1,nan,nan,1.6393023008540641,-1,nan,nan,1,0,0,FDSR_to_abstain,0.9291931132258149,FBCSR_better,1,0,0,1
90244d4079fe5582,2,3,13,1,0,0.0023108700587179953,1,0.0010825669911689317,3,0.000440689604822353,1,0.528581605465504,0.0010825669911689317,0,0.8433160347471639,0.0023108700587179953,0,0.8826529463138694,0.0023108700587179953,1.6393023008540641,-1,-0.7566493545401948,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
a63aaf23916e5f10,2,3,8,1,18,3.4772656449058494e-05,-1,nan,-1,nan,0,0.12602008642287704,-9.402019237750216e-05,0,0.49531316831334077,-9.402019237750216e-05,0,0.7176876413256209,-9.402019237750216e-05,1.6393023008540641,-1,-0.9216146595284432,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
ac29e7c780d75eee,2,3,3,0,-1,0.0,-1,nan,-1,nan,17,0.051303279163417814,-1.1126175523124004e-06,17,0.43193743291071585,-1.1126175523124004e-06,17,0.23581794319276478,-1.1126175523124004e-06,1.6393023008540641,-1,-1.4034843576612994,nan,1,1,1,same_winner,0.0,equal,0,0,0,1
b4a3828e9a685c84,2,3,1,0,-1,0.0,-1,nan,-1,nan,16,0.07324407308761303,0.0,16,0.4513076684202953,0.0,16,0.20737750261797094,0.0,1.6393023008540641,-1,-1.4319247982360932,nan,1,1,1,same_winner,0.0,equal,0,0,0,1
b9b7f27d456b5e0b,2,3,1,1,3,0.2405228456815124,-1,nan,-1,nan,-1,nan,nan,-1,nan,nan,-1,nan,nan,1.6393023008540641,-1,nan,nan,0,0,0,both_abstain,0.0,equal,0,0,0,0
c6eebddd3a955416,2,3,16,0,-1,0.0,3,-0.00032615948114544935,9,-0.0008299901787189867,3,0.22064312984057766,-0.00032615948114544935,3,0.5705184819144486,-0.00032615948114544935,3,0.6962194797259855,-0.00032615948114544935,1.6393023008540641,-1,-0.9430828211280786,nan,1,1,1,same_winner,0.0,equal,0,0,0,1
e06039dcbccd55a0,2,3,17,1,3,0.0005589245715649227,-1,nan,-1,nan,-1,nan,nan,3,0.27961492603619775,0.0005589245715649227,3,1.1604968592351628,0.0005589245715649227,1.6393023008540641,-1,-0.4788054416189014,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
ee1f7084ec1a54cf,2,3,11,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,8,0.4879472522933347,-0.0002860731233844671,8,0.43557080270656245,-0.0002860731233844671,1.6393023008540641,-1,-1.2037314981475018,nan,1,1,0,same_winner,0.0,equal,0,0,0,1
fa243f63e0525715,2,3,15,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,2,0.18595572331636379,-2.108106297674106e-05,2,0.18362803094773728,-2.108106297674106e-05,1.6393023008540641,-1,-1.4556742699063268,nan,1,1,0,same_winner,0.0,equal,0,0,0,1
1c3f933be722564d,2,3,2,0,-1,0.0,7,-2.020616720138795,-1,nan,7,0.01637725755465548,-2.020616720138795,7,0.4020255303131045,-2.020616720138795,7,0.15713972198096937,-2.020616720138795,1.6393023008540641,-1,-1.4821625788730948,nan,1,1,1,same_winner,0.0,equal,1,1,1,1
27d3a84b2d335113,2,3,13,1,16,7.091165021993215e-05,-1,nan,-1,nan,0,0.07100317567068082,3.223411133512874e-06,0,0.45091781803296327,3.223411133512874e-06,0,0.6797454403556272,3.223411133512874e-06,1.6393023008540641,-1,-0.9595568604984369,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
37c65539bccb5da7,2,3,18,1,18,3.19452974479645e-05,19,3.19452974479645e-05,-1,nan,19,0.30967552804893284,3.19452974479645e-05,19,0.5422637675579732,3.19452974479645e-05,19,0.7722383726666573,3.19452974479645e-05,1.6393023008540641,-1,-0.8670639281874069,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
3dae82a193c9501b,2,3,17,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,9,0.24274324676847925,-0.0002301778279250044,9,0.3725332217251173,-0.0002301778279250044,1.6393023008540641,-1,-1.2667690791289468,nan,1,1,0,same_winner,0.0,equal,0,0,0,1
69a069b9a6985aaf,2,3,15,1,0,0.0024102863401640195,1,0.0012525444069877295,1,0.0012525444069877295,7,0.16341190455139612,0.00017445414308459029,1,0.6478264274363221,0.0012525444069877295,7,0.7198864058586951,0.00017445414308459029,1.6393023008540641,-1,-0.919415894995369,nan,1,1,1,winner_changed,-0.0010780902639031392,FBCSR_worse,0,0,0,0
7d8759e340975895,2,3,12,1,11,0.004220945787429375,-1,nan,-1,nan,14,0.13693175551614817,0.00013285990655420576,14,0.5036964205827297,0.00013285990655420576,14,1.569877507466338,0.00013285990655420576,1.6393023008540641,-1,-0.06942479338772611,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
a99fbe3c63d15894,2,3,23,1,0,5.422654151909789e-05,-1,nan,-1,nan,21,0.15047234827208503,-3.527703285222117e-05,21,0.5163236118234977,-3.527703285222117e-05,21,1.895069272508131,-3.527703285222117e-05,1.6393023008540641,21,0.2557669716540669,-3.527703285222117e-05,1,1,1,same_winner,0.0,equal,0,0,0,0
aaf8a6e715785915,2,3,19,1,12,2.2100425100282415,6,-9.605649828481333e-05,6,-9.605649828481333e-05,21,0.08518570979334322,1.1295703612024255e-05,6,0.6154979946385131,-9.605649828481333e-05,6,0.814344196068918,-9.605649828481333e-05,1.6393023008540641,-1,-0.8249581047851462,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
adb358cddcdf5ad4,2,3,17,1,12,0.0003346449891106218,-1,nan,-1,nan,-1,nan,nan,7,0.2973662207760326,-1.1826901510358923e-05,7,0.16692716046374612,-1.1826901510358923e-05,1.6393023008540641,-1,-1.472375140390318,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
ae3f167434e35c78,2,3,4,1,17,0.0003447731625288719,3,0.00034339852984995034,-1,nan,-1,nan,nan,5,0.2607868811510844,3.97828999906813e-05,-1,nan,nan,1.6393023008540641,-1,nan,nan,1,0,0,FDSR_to_abstain,-3.97828999906813e-05,FBCSR_worse,0,0,0,0
ae62df1371af5474,2,3,9,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,25,0.314972721361004,-0.00022230811081858093,25,0.6256045976654339,-0.00022230811081858093,1.6393023008540641,-1,-1.0136977031886303,nan,1,1,0,same_winner,0.0,equal,0,0,0,1
f0a54058d2af5c6c,2,3,16,1,4,0.0006539796369151585,1,0.0002653000397607741,-1,nan,4,0.09894690883520069,0.0006539796369151585,4,0.47966171006092617,0.0006539796369151585,4,0.450901402117851,0.0006539796369151585,1.6393023008540641,-1,-1.1884008987362131,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
f533a754e0245b89,2,3,7,1,3,0.005489559835940572,-1,nan,-1,nan,10,0.0597686301894117,-0.002852290576696337,10,0.4391527712767644,-0.002852290576696337,10,1.3498151573175021,-0.002852290576696337,1.6393023008540641,-1,-0.289487143536562,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
f9c3f5c430be54aa,2,3,2,1,2,1.5646017807097174,-1,nan,-1,nan,2,0.15487356808964944,1.5646017807097174,2,0.5295932645891767,1.5646017807097174,2,0.3177311804397615,1.5646017807097174,1.6393023008540641,-1,-1.3215711204143026,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
02bb7e4c3012543c,2,3,8,1,7,0.0004034383127465844,-1,nan,-1,nan,-1,nan,nan,2,0.16775682420915966,-5.648203669115907e-05,2,0.5686083524758221,-5.648203669115907e-05,1.6393023008540641,-1,-1.070693948378242,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
105b657c237a5c20,2,3,11,1,13,0.9862152987198599,3,0.9776590389899095,-1,nan,-1,nan,nan,3,0.3658453237055045,0.9776590389899095,3,0.03083150534173018,0.9776590389899095,1.6393023008540641,-1,-1.6084707955123339,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
11aaf0aadcfb5861,2,3,17,0,-1,0.0,3,-6.401519821958024e-05,-1,nan,-1,nan,nan,3,0.4290112371000596,-6.401519821958024e-05,6,0.6484982004856208,-0.0005949245169758755,1.6393023008540641,-1,-0.9908041003684434,nan,1,1,0,winner_changed,-0.0005309093187562952,FBCSR_worse,0,0,0,1
22b187e4a9c25c9b,2,3,14,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,9,0.3689181503511852,-0.0006092125065624288,9,0.31475602353307464,-0.0006092125065624288,1.6393023008540641,-1,-1.3245462773209895,nan,1,1,0,same_winner,0.0,equal,0,0,0,1
2f2543566c675f13,2,3,11,1,6,1.2281749373942554,21,-0.00040563892025979875,-1,nan,1,0.0920906217169804,4.0812372416265674e-05,22,0.476313459422794,1.219843079800345,22,0.7402530863159911,1.219843079800345,1.6393023008540641,-1,-0.8990492145380731,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
359105de514f5258,2,3,12,1,7,2.2710651502944046e-05,-1,nan,-1,nan,9,0.01998065840662025,-0.00038073421872697466,9,0.4739241569041228,-0.00038073421872697466,9,0.3682322344498538,-0.00038073421872697466,1.6393023008540641,-1,-1.2710700664042103,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
5740c711ed2d5d2f,2,3,17,1,4,0.0004706690301303773,-1,nan,-1,nan,-1,nan,nan,9,0.2708376187181194,-8.293524551261644e-05,9,0.3613384500267653,-8.293524551261644e-05,1.6393023008540641,-1,-1.2779638508272988,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
5f01892cbea95932,2,3,14,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,9,0.4040133345746402,-0.00035789266303187794,9,0.3228013528820404,-0.00035789266303187794,1.6393023008540641,-1,-1.3165009479720238,nan,1,1,0,same_winner,0.0,equal,0,0,0,1
75fd8a14d25350e5,2,3,12,1,2,6.061441040871292,13,6.0602147196955976,-1,nan,14,0.04514352528794116,6.06032689663456,14,0.24874412942940827,6.06032689663456,-1,nan,nan,1.6393023008540641,-1,nan,nan,1,0,1,FDSR_to_abstain,-6.06032689663456,FBCSR_worse,0,0,0,0
78dae1caad5656a7,2,3,15,1,17,0.00012827663570642465,17,0.00012827663570642465,-1,nan,17,0.008300177152345364,0.00012827663570642465,17,0.38028693921330836,0.00012827663570642465,17,0.7606398088626545,0.00012827663570642465,1.6393023008540641,-1,-0.8786624919914097,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
a9e5024892425a19,2,3,10,1,12,0.10973774648478729,14,0.1097346117342588,-1,nan,9,0.14134178362205663,0.10973590606988859,9,0.5361300782443978,0.10973590606988859,9,1.0286136506266634,0.10973590606988859,1.6393023008540641,-1,-0.6106886502274007,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
aaddf9a720325142,2,3,11,0,-1,0.0,3,-0.0010124568271690781,-1,nan,-1,nan,nan,2,0.3518215694763198,-0.0005160496893578947,2,0.04251511088491422,-0.0005160496893578947,1.6393023008540641,-1,-1.59678718996915,nan,1,1,0,same_winner,0.0,equal,0,0,0,1
d32e31e6812d546f,2,3,9,1,2,3.667801286837873e-05,-1,nan,-1,nan,-1,nan,nan,2,0.21838610657446383,3.667801286837873e-05,2,0.6148158265528805,3.667801286837873e-05,1.6393023008540641,-1,-1.0244864743011837,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
e034837cf84e5081,2,3,8,1,2,5.710109185893099e-05,-1,nan,-1,nan,-1,nan,nan,2,0.1910559873494736,5.710109185893099e-05,2,0.5450527476761351,5.710109185893099e-05,1.6393023008540641,-1,-1.094249553177929,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
e865980d1e455826,2,3,16,1,7,0.00047294136965669864,-1,nan,-1,nan,-1,nan,nan,2,0.2822002916745504,0.0003811128575352818,2,0.3258505242786348,0.0003811128575352818,1.6393023008540641,-1,-1.3134517765754294,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
f125490e18b15e5c,2,3,21,1,18,8.97285602521336e-05,18,8.97285602521336e-05,-1,nan,19,0.08343242938592603,2.2940688254813324e-05,19,0.4572525930830701,2.2940688254813324e-05,19,1.0709817200155833,2.2940688254813324e-05,1.6393023008540641,-1,-0.5683205808384808,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
f1d77af4b7285825,2,3,7,1,13,0.9895852088484913,-1,nan,-1,nan,9,0.19419994230835644,-0.00017149056606013957,9,0.5657576518090729,-0.00017149056606013957,9,0.9616845563832682,-0.00017149056606013957,1.6393023008540641,-1,-0.6776177444707959,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
2d8cf993fd4159e2,2,3,12,1,16,0.00714421712828317,2,-0.0050927070549839915,-1,nan,2,0.23486250303059508,-0.0050927070549839915,2,0.5575330400647036,-0.0050927070549839915,2,0.47398919580307647,-0.0050927070549839915,1.6393023008540641,-1,-1.1653131050509877,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
470e191769275e16,2,3,9,1,5,0.001193100868631225,2,0.0005666931518353291,-1,nan,-1,nan,nan,3,0.2870103994035603,0.0004556193662341723,-1,nan,nan,1.6393023008540641,-1,nan,nan,1,0,0,FDSR_to_abstain,-0.0004556193662341723,FBCSR_worse,0,0,0,0
549a8da7bb0b5e8a,2,3,2,0,-1,0.0,2,-0.9131117959951052,-1,nan,2,0.07383833468040031,-0.9131117959951052,2,0.46888816296461194,-0.9131117959951052,-1,nan,nan,1.6393023008540641,-1,nan,nan,1,0,1,FDSR_to_abstain,0.9131117959951052,FBCSR_better,1,0,1,1
5c921b6094c95071,2,3,2,1,4,0.0017775409559486425,-1,nan,-1,nan,-1,nan,nan,4,0.3145227297041717,0.0017775409559486425,4,0.593382221316421,0.0017775409559486425,1.6393023008540641,-1,-1.045920079537643,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
698c37f393b852d6,2,3,14,0,-1,0.0,3,-5.399297096300715e-05,-1,nan,-1,nan,nan,3,0.33606473894000916,-5.399297096300715e-05,3,0.3467022609960049,-5.399297096300715e-05,1.6393023008540641,-1,-1.2926000398580593,nan,1,1,0,same_winner,0.0,equal,0,0,0,1
71dfd904537f5299,2,3,6,1,1,0.015588078906666691,-1,nan,-1,nan,-1,nan,nan,1,0.3835848368134904,0.015588078906666691,-1,nan,nan,1.6393023008540641,-1,nan,nan,1,0,0,FDSR_to_abstain,-0.015588078906666691,FBCSR_worse,0,0,0,0
7ef659e1786d5ef0,2,3,1,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,-1,nan,nan,-1,nan,nan,1.6393023008540641,-1,nan,nan,0,0,0,both_abstain,0.0,equal,0,0,0,1
893f5457b66f5c0a,2,3,4,0,-1,0.0,2,-0.0012851024791598054,-1,nan,-1,nan,nan,4,0.3641362841057351,-0.0023306173920631945,-1,nan,nan,1.6393023008540641,-1,nan,nan,1,0,0,FDSR_to_abstain,0.0023306173920631945,FBCSR_better,0,0,0,1
8f090017c0c45c30,2,3,13,1,12,0.9907511725057674,2,0.9801628914909379,-1,nan,2,0.13952551996676194,0.9801628914909379,2,0.4538073985371396,0.9801628914909379,2,0.3803410652204684,0.9801628914909379,1.6393023008540641,-1,-1.2589612356335957,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
90003a4fe9855d90,2,3,21,1,9,0.00012079995721547832,-1,nan,-1,nan,-1,nan,nan,22,0.33907237220220365,7.616092339146618e-05,22,1.3494965252246431,7.616092339146618e-05,1.6393023008540641,-1,-0.289805775629421,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
9d6b57b25d0e5698,2,3,29,1,9,0.0003207316190004389,2,-6.439244151115742e-05,-1,nan,28,0.0780187847273103,-4.430631548166253e-05,28,0.4482725674699307,-4.430631548166253e-05,28,1.1446887897067222,-4.430631548166253e-05,1.6393023008540641,-1,-0.494613511147342,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
a5a77a41a5d4527c,2,3,17,1,21,2.9820454305884425e-06,20,-0.0002340606202135831,-1,nan,2,0.05675393279198851,-0.00012272540132673981,2,0.4479762788302641,-0.00012272540132673981,2,0.9405190514857258,-0.00012272540132673981,1.6393023008540641,-1,-0.6987832493683384,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
b86d04e1e9105474,2,3,3,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,-1,nan,nan,-1,nan,nan,1.6393023008540641,-1,nan,nan,0,0,0,both_abstain,0.0,equal,0,0,0,1
c4a7fbc6d1e35668,2,3,6,1,21,1.9843287469431445,-1,nan,-1,nan,21,0.30506643197648003,1.9843287469431445,21,0.6277878636347363,1.9843287469431445,21,1.0131617810702065,1.9843287469431445,1.6393023008540641,-1,-0.6261405197838577,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
db167c9f01af53f1,2,3,17,0,-1,0.0,-1,nan,-1,nan,9,0.0069559904076055,-0.00040012851879001055,9,0.4282624935197747,-0.00040012851879001055,9,0.4196900497945516,-0.00040012851879001055,1.6393023008540641,-1,-1.2196122510595124,nan,1,1,1,same_winner,0.0,equal,0,0,0,1
e19f348970f556d2,2,3,5,0,-1,0.0,17,-1.5644987166379463,-1,nan,-1,nan,nan,8,0.2910134657577173,-1.5535100609214045,-1,nan,nan,1.6393023008540641,-1,nan,nan,1,0,0,FDSR_to_abstain,1.5535100609214045,FBCSR_better,1,0,0,1
e1c764e511515749,2,3,10,1,0,0.0008804408113469719,18,0.0008504654588357141,2,0.0008264897334102628,20,0.45567649190164655,0.000480583366891274,20,0.7923340825717667,0.000480583366891274,20,0.9794728045026049,0.000480583366891274,1.6393023008540641,-1,-0.6598294963514593,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
e75b5a59035b5493,2,3,9,1,22,1.9060943658999463e-05,21,-0.0001553025154863441,-1,nan,22,0.03279656586801001,1.9060943658999463e-05,22,0.4097929757564928,1.9060943658999463e-05,22,0.38776939567963836,1.9060943658999463e-05,1.6393023008540641,-1,-1.2515329051744257,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
e86d2d8665685c70,2,3,11,1,7,0.0002340462627121731,-1,nan,-1,nan,-1,nan,nan,2,0.2493306591756589,0.00011730156909917078,2,0.15042939924179627,0.00011730156909917078,1.6393023008540641,-1,-1.488872901612268,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
e9c39cd0c047561f,2,3,29,1,20,6.992455739585068e-05,-1,nan,-1,nan,-1,nan,nan,23,0.3728768161141486,5.109075177500699e-05,23,2.410944603400821,5.109075177500699e-05,1.6393023008540641,23,0.7716423025467569,5.109075177500699e-05,1,1,0,same_winner,0.0,equal,0,0,0,0
0612f5d26b32561d,2,3,15,1,7,0.0001517966874411414,3,0.0001302557921509795,-1,nan,-1,nan,nan,3,0.3336480251425913,0.0001302557921509795,3,0.13326470249955474,0.0001302557921509795,1.6393023008540641,-1,-1.5060375983545093,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
07003d3990e35817,2,3,2,1,7,0.0005464155733585357,-1,nan,-1,nan,-1,nan,nan,9,0.2522884467466257,-0.0001496147364377972,9,0.4626839155711553,-0.0001496147364377972,1.6393023008540641,-1,-1.1766183852829089,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
0938c742dd0159e8,2,3,4,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,6,0.21069269597744705,-0.0027235197387633914,6,0.2838330347947027,-0.0027235197387633914,1.6393023008540641,-1,-1.3554692660593615,nan,1,1,0,same_winner,0.0,equal,0,0,0,1
097a309009705384,2,3,9,1,10,0.9878206702034921,2,0.000491745157353618,-1,nan,3,0.09458799868532625,0.00048242681920529495,3,0.4609808742070498,0.00048242681920529495,3,0.18170552147173386,0.00048242681920529495,1.6393023008540641,-1,-1.4575967793823303,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
12db610090455243,2,3,15,1,10,4.043615513149462,3,4.0419002787104805,-1,nan,-1,nan,nan,3,0.3516369112098723,4.0419002787104805,3,0.28910849753577234,4.0419002787104805,1.6393023008540641,-1,-1.3501938033182919,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
1b2ded48330b5b03,2,3,17,1,5,0.0020229374388232024,2,-0.002889570005331521,-1,nan,5,0.10228610514745605,0.0020229374388232024,5,0.5617903233746918,0.0020229374388232024,5,0.574447002003242,0.0020229374388232024,1.6393023008540641,-1,-1.0648552988508222,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
2322ed0c8d8e5d5f,2,3,12,1,21,0.0027733717452734785,22,-0.11840499508380897,25,0.0026175350087694893,25,0.3004723276941828,0.0026175350087694893,25,0.6436316749637602,0.0026175350087694893,25,0.8279212009617738,0.0026175350087694893,1.6393023008540641,-1,-0.8113810998922903,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
253b0edab17c5d6d,2,3,17,0,-1,0.0,3,-0.003411719744776054,-1,nan,-1,nan,nan,10,0.18767146592388656,-0.0029342833202332663,10,0.07474974812196078,-0.0029342833202332663,1.6393023008540641,-1,-1.5645525527321034,nan,1,1,0,same_winner,0.0,equal,0,0,0,1
326079b8c9395f39,2,3,1,0,-1,0.0,-1,nan,-1,nan,23,0.09813942501087172,-0.0004300676556301397,23,0.4770525962237436,-0.0004300676556301397,23,0.1538414218357012,-0.0004300676556301397,1.6393023008540641,-1,-1.485460879018363,nan,1,1,1,same_winner,0.0,equal,0,0,0,1
460cfd36104e5450,2,3,16,1,3,1.6840276773955054e-05,3,1.6840276773955054e-05,3,1.6840276773955054e-05,6,0.177870682733008,-0.001754277704656193,6,0.599269035898977,-0.001754277704656193,6,0.7245829930132586,-0.001754277704656193,1.6393023008540641,-1,-0.9147193078408056,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
5b06ed05f63a5554,2,3,14,1,5,0.00024400286194870002,3,0.0001472774073248695,-1,nan,3,0.09420511719853825,0.0001472774073248695,3,0.4405661584982926,0.0001472774073248695,3,0.3121358985805233,0.0001472774073248695,1.6393023008540641,-1,-1.3271664022735408,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
5da895ba0a415a80,2,3,16,1,3,8.441190216679217e-05,3,8.441190216679217e-05,-1,nan,6,0.07692950700324638,-0.0020260254189370386,3,0.46579277527254936,8.441190216679217e-05,6,0.6116576911258154,-0.0020260254189370386,1.6393023008540641,-1,-1.0276446097282488,nan,1,1,1,winner_changed,-0.0021104373211038308,FBCSR_worse,0,0,0,0
5e16781ce6685597,2,3,12,1,9,0.9893989870341495,2,2.009114613765739e-05,-1,nan,9,0.11196107574940097,0.9893989870341495,9,0.5707636717793442,0.9893989870341495,9,0.3720689892765474,0.9893989870341495,1.6393023008540641,-1,-1.2672333115775167,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
5f9c0089a0a355fe,2,3,1,1,3,2.2543221819583934,3,2.2543221819583934,-1,nan,-1,nan,nan,-1,nan,nan,-1,nan,nan,1.6393023008540641,-1,nan,nan,0,0,0,both_abstain,0.0,equal,0,0,0,0
628e147a02bf5128,2,3,15,1,2,0.00017715641876420163,-1,nan,-1,nan,2,0.03648228866405262,0.00017715641876420163,2,0.4317331186683625,0.00017715641876420163,2,0.4259453465971432,0.00017715641876420163,1.6393023008540641,-1,-1.213356954256921,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
767b810b38de5665,2,3,10,1,7,0.00013741410858925107,-1,nan,-1,nan,-1,nan,nan,2,0.35484242156206414,6.291031986505047e-05,2,0.9000094917452921,6.291031986505047e-05,1.6393023008540641,-1,-0.739292809108772,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
1fd9a12a263556d8,3,4,4,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,2,0.11887849407386886,-0.0010081417662670678,2,0.41651524006588836,-0.0010081417662670678,2.3917722448700527,-1,-1.9752570048041642,nan,1,1,0,same_winner,0.0,equal,0,0,0,1
399cc87ac7c55646,3,4,16,1,20,0.0005813873671926557,21,0.0005813873671926557,-1,nan,22,0.29285965430672956,0.0005082323875802105,26,0.605963587979498,-6.56806117855012e-05,26,0.6008309062754736,-6.56806117855012e-05,2.3917722448700527,-1,-1.7909413385945792,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
41fdae5fd40d5324,3,4,19,1,19,0.000124900095909819,-1,nan,-1,nan,22,0.1220973388524979,-4.6419141395137586e-05,22,0.4634822185335736,-4.6419141395137586e-05,22,1.167551284892487,-4.6419141395137586e-05,2.3917722448700527,-1,-1.2242209599775657,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
46eb37ed09fc5718,3,4,22,1,19,7.77549555817103e-05,-1,nan,-1,nan,-1,nan,nan,20,0.3480240115957501,3.583490794945021e-05,20,2.234825024977056,3.583490794945021e-05,2.3917722448700527,-1,-0.15694721989299687,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
538f3eb865185615,3,4,26,0,-1,0.0,19,-9.282299746971034e-05,19,-9.282299746971034e-05,19,0.35647307123720984,-9.282299746971034e-05,19,0.6346634149322761,-9.282299746971034e-05,19,1.550337384809388,-9.282299746971034e-05,2.3917722448700527,-1,-0.8414348600606647,nan,1,1,1,same_winner,0.0,equal,0,0,0,1
667054412512521b,3,4,11,0,-1,0.0,-1,nan,-1,nan,9,0.03526535537068541,-0.00010643603205681695,9,0.43487735473768074,-0.00010643603205681695,9,0.30533647272082776,-0.00010643603205681695,2.3917722448700527,-1,-2.086435772149225,nan,1,1,1,same_winner,0.0,equal,0,0,0,1
86f569f804fb5848,3,4,8,1,7,0.00014328093612566567,-1,nan,-1,nan,-1,nan,nan,2,0.1621528298828479,1.4041063748300268e-05,2,0.7473240289904255,1.4041063748300268e-05,2.3917722448700527,-1,-1.6444482158796272,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
98dbc922be205d29,3,4,16,1,3,0.0006585955739022431,23,0.0006469780296087801,23,0.0006469780296087801,26,0.5185924505967953,0.00022450695186848613,26,0.7797631312450608,0.00022450695186848613,26,0.9634959321786399,0.00022450695186848613,2.3917722448700527,-1,-1.4282763126914126,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
