split,scenario_token,structural,expandable,fbic_reason,added_atoms,b16_final_action,b24_final_action,final_action_changed,b16_regret,b24_regret,b16_minus_b24_regret_gain,capacity_switch_effect,anchor16,incumbent16,icer_selected16,path16,anchor24,incumbent24,icer_selected24,path24,legacy_admissible16,legacy_admissible24,opportunity16,opportunity24,support_pos_opp16,support_pos_opp24,scalar_pos_opp16,scalar_pos_opp24,both_pos_opp16,both_pos_opp24,selected_positive16,selected_positive24,selected_teacher_improvement16,selected_teacher_improvement24,selected_support16,selected_support24,selected_scalar16,selected_scalar24,selected_dom16,selected_dom24,eligible_alt_count16,eligible_alt_count24,positive_alt_count16,positive_alt_count24,selected_decisive_atom_recall_16,selected_decisive_atom_recall_24,effective_selected_decisive_atom_recall_16,effective_selected_decisive_atom_recall_24,selected_interaction_decisive_atom_recall_16,selected_interaction_decisive_atom_recall_24,effective_selected_interaction_decisive_atom_recall_16,effective_selected_interaction_decisive_atom_recall_24,selected_soft_interaction_decisive_atom_recall_16,selected_soft_interaction_decisive_atom_recall_24,evidence_certificate_fraction_16,evidence_certificate_fraction_24,budget_vs_full_match_16,budget_vs_full_match_24,decisive_frontier_value_residual_rms_16,decisive_frontier_value_residual_rms_24
B,1791ec311b70503c,0,1,0,8.0,6,6,0,24401.223905778024,24401.223905778024,0.0,unchanged,9,21,6,direct_alt,9,21,6,direct_alt,1,1,1,1,1,1,1,1,1,1,0,0,6.077843278182171e-05,6.077843278182171e-05,0.6335197687149048,1.1068624258041382,0.858661949634552,1.71841299533844,0.8015523552894592,1.4807987213134766,12,14,14,14,0.6,0.8,0.8,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.1303076148033142,0.1597786694765091
B,17d03bdc1b3b5564,0,1,0,8.0,27,26,1,4.1826184400124475,2.503308513725642,1.6793099262868054,B24_beneficial,17,26,27,direct_alt,17,26,26,keep_incumbent,1,1,1,1,1,1,1,0,1,0,0,0,-8.396549631450867e-05,nan,3.3275668621063232,3.8845202922821045,0.3311591148376465,0.042977552860975266,0.38113874197006226,-3.6414248943328857,4,1,11,11,0.5,0.6666666666666666,0.8333333333333334,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.33176231384277344,0.40525662899017334
B,18ce965e06735b15,0,1,0,8.0,1,0,1,125453.1253411374,24133.866922294255,101319.25841884315,B24_beneficial,1,2,1,inadmissible_anchor_relative,0,2,0,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.3333333333333333,0.6,0.7333333333333333,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.2908342480659485,0.119588702917099
B,192479ab888c5a6b,0,1,0,8.0,9,9,0,0.0,0.0,0.0,unchanged,9,0,9,adm_inc_to_anchor,9,0,9,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.18181818181818182,0.5454545454545454,0.6363636363636364,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.0432480052113533,0.05302031338214874
B,193360ae65f95669,1,1,1,0.0,9,9,0,11.023726888000965,11.023726888000965,0.0,unchanged,9,0,0,structural,9,0,0,structural,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.7,0.7,0.7,0.7,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.041662897914648056,0.041662897914648056
B,198b82abea7a520c,0,0,6,0.0,18,18,0,0.0,0.0,0.0,unchanged,18,0,18,adm_inc_to_anchor,18,0,18,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.75,0.75,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.022552089765667915,0.022552089765667915
B,19df4d7dbdd45b80,0,0,6,0.0,1,1,0,73948.52000347269,73948.52000347269,0.0,unchanged,1,27,1,inadmissible_anchor_relative,1,27,1,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.7142857142857143,0.7142857142857143,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.2507513463497162,0.2507513463497162
B,19e2bd19a3675bb2,0,1,0,8.0,5,15,1,392.4796716446581,0.0,392.4796716446581,B24_beneficial,5,11,5,inadmissible_anchor_relative,15,15,15,keep_incumbent,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5714285714285714,0.8095238095238095,0.7619047619047619,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.03035883419215679,0.12767834961414337
B,1a05151bf416542d,0,1,0,6.0,9,9,0,0.0,0.0,0.0,unchanged,9,10,9,adm_inc_to_anchor,9,10,9,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.875,1.0,0.875,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.0308879092335701,0.03668948635458946
B,1a440d53f13a55c2,0,1,0,8.0,0,0,0,49278.513689061045,49278.513689061045,0.0,unchanged,0,0,0,keep_incumbent,0,0,0,keep_incumbent,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.9444444444444444,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.028096185997128487,0.0347488634288311
B,1a55936939fb58f3,0,1,0,8.0,4,1,1,2961.8448650147766,0.0,2961.8448650147766,B24_beneficial,2,1,4,direct_alt,2,1,1,keep_incumbent,1,1,0,0,0,0,0,0,0,0,0,0,-0.14809224325073878,nan,0.9695107936859131,1.449897289276123,1.9910739660263062,-1.6669692993164062,1.5822733640670776,-6.63707971572876,1,0,0,0,0.5555555555555556,0.7222222222222222,0.8333333333333334,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.4522239565849304,0.562014639377594
B,1a8487bd17bf5da5,0,1,0,8.0,9,9,0,0.0,0.0,0.0,unchanged,9,9,9,keep_incumbent,9,9,9,keep_incumbent,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.8,1.0,0.8,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.026199601590633392,0.03210492432117462
B,1b0573ca2dd95641,0,1,0,8.0,4,4,0,28.24108763039112,28.24108763039112,0.0,unchanged,4,9,4,inadmissible_anchor_relative,4,9,4,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.9333333333333333,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.11059320718050003,0.13040101528167725
B,1b0881404a395d9f,0,1,0,8.0,18,18,0,25928.36646891199,25928.36646891199,0.0,unchanged,18,1,18,inadmissible_anchor_relative,18,1,18,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5555555555555556,0.7777777777777778,0.7777777777777778,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.7612789869308472,0.2580913007259369
B,1b2e9ba964c75a62,0,0,6,0.0,21,21,0,2.6963623691990506,2.6963623691990506,0.0,unchanged,8,21,21,keep_incumbent,8,21,21,keep_incumbent,1,1,1,1,1,1,0,0,0,0,0,0,nan,nan,0.8045941591262817,0.8045941591262817,-0.6576564311981201,-0.6576564311981201,-4.631896018981934,-4.631896018981934,0,0,16,16,0.8333333333333334,0.8333333333333334,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.11071409285068512,0.11071409285068512
B,1ba97fe929d15258,0,1,0,8.0,0,4,1,6015.181272018701,0.0,6015.181272018701,B24_beneficial,4,0,0,keep_incumbent,4,0,4,inadmissible_anchor_relative,1,0,0,0,0,0,0,0,0,0,0,0,nan,nan,0.6452159285545349,nan,-1.9000126123428345,nan,-6.34963321685791,nan,0,0,0,0,0.6,0.85,0.75,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.16687597334384918,0.7650381922721863
B,1bcedd23e2645252,0,1,0,8.0,9,9,0,0.0,0.0,0.0,unchanged,9,0,9,adm_inc_to_anchor,9,0,9,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.8,0.8,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.047347716987133026,0.058051250874996185
B,1bf83dabfe575482,0,1,0,8.0,9,9,0,0.0,0.0,0.0,unchanged,9,0,9,adm_inc_to_anchor,9,0,9,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5714285714285714,1.0,0.5714285714285714,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.02054796926677227,0.025811120867729187
B,1e4e213a0b865e8c,0,1,0,8.0,10,10,0,74204.51182894409,74204.51182894409,0.0,unchanged,10,3,10,inadmissible_anchor_relative,10,7,10,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.47368421052631576,0.6842105263157895,0.7894736842105263,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.8939034938812256,1.1096737384796143
B,1e65457c324e5e12,0,1,0,8.0,9,9,0,0.0,0.0,0.0,unchanged,9,0,9,adm_inc_to_anchor,9,0,9,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.6363636363636364,0.8181818181818182,0.8181818181818182,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.02327180653810501,0.028888173401355743
B,1e94c76ba51d509e,0,1,0,8.0,0,5,1,4.813475044444203,0.0,4.813475044444203,B24_beneficial,0,5,0,adm_inc_to_anchor,0,5,5,keep_incumbent,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,0.041390370577573776,nan,-2.304938793182373,nan,-6.43860387802124,0,0,0,0,0.5,0.7333333333333333,0.6333333333333333,0.8666666666666667,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,0.03642026335000992,0.04495628923177719
B,200c3c1d63d65aba,0,1,0,8.0,18,18,0,0.010859832167625427,0.010859832167625427,0.0,unchanged,18,14,18,adm_inc_to_anchor,18,14,18,adm_inc_to_anchor,1,1,1,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0.55,0.85,0.7,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.04064497724175453,0.050518136471509933
B,2085ce3adfb25fc1,0,1,0,8.0,28,28,0,61473.88173014484,61473.88173014484,0.0,unchanged,28,19,28,inadmissible_anchor_relative,28,19,28,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.4827586206896552,0.6896551724137931,0.7931034482758621,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.09483642876148224,0.11484497040510178
B,21156bf0ce2e56d5,0,1,0,8.0,9,9,0,3.3077811039984226,3.3077811039984226,0.0,unchanged,9,9,9,keep_incumbent,9,9,9,keep_incumbent,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.8,1.0,0.8,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.016596907749772072,0.020339295268058777
B,211f5146c9195284,0,0,6,0.0,9,9,0,147.91244888305664,147.91244888305664,0.0,unchanged,9,24,9,adm_inc_to_anchor,9,24,9,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.028654368594288826,0.028654368594288826
B,2149a5a544a95322,0,1,0,8.0,9,9,0,4.417897418141365,4.417897418141365,0.0,unchanged,9,0,9,adm_inc_to_anchor,9,0,9,adm_inc_to_anchor,1,1,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,3,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.04379541799426079,0.05367722362279892
B,21b83335246958eb,0,1,0,8.0,18,18,0,151280.3280556634,151280.3280556634,0.0,unchanged,18,9,18,inadmissible_anchor_relative,18,9,18,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5,0.7083333333333334,0.7916666666666666,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.7099710702896118,0.8820735812187195
B,21d31c992ad15ada,0,1,0,8.0,18,20,1,22208.66566395799,22209.926167203128,-1.2605032451392617,B24_harmful,1,20,18,direct_alt,1,20,20,keep_incumbent,1,1,1,1,1,1,1,1,1,1,1,0,6.30251622569522e-05,nan,2.1075222492218018,3.200086832046509,0.320199191570282,-0.190012589097023,0.29230648279190063,-4.186911582946777,4,6,5,5,0.6,0.85,0.75,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.19783362746238708,0.24928966164588928
B,2206b0cce2dd5215,0,1,0,8.0,9,9,0,0.0,0.0,0.0,unchanged,9,0,9,adm_inc_to_anchor,9,0,9,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.04563620314002037,0.0559425987303257
B,2234f22163ea5e14,0,1,0,8.0,10,10,0,79.9741889773868,79.9741889773868,0.0,unchanged,10,5,10,adm_inc_to_anchor,10,5,10,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.6,0.8,0.8,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.07401645183563232,0.09081635624170303
B,22a409fea3a35e9e,0,1,0,8.0,22,22,0,73.3559196293354,73.3559196293354,0.0,unchanged,22,20,22,adm_inc_to_anchor,22,20,22,adm_inc_to_anchor,1,1,1,1,0,0,1,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,8,8,0.4166666666666667,0.6388888888888888,0.6388888888888888,0.8611111111111112,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.04922871291637421,0.05917660892009735
B,230ddfac25bd5cd6,0,1,0,8.0,10,10,0,23426.093597964966,23426.093597964966,0.0,unchanged,10,7,10,inadmissible_anchor_relative,10,7,10,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.38461538461538464,0.7692307692307693,0.6153846153846154,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.941239058971405,1.1545151472091675
B,23a5601ebd185e9c,0,1,0,8.0,9,9,0,5.455174691102002,5.455174691102002,0.0,unchanged,9,0,9,adm_inc_to_anchor,9,0,9,adm_inc_to_anchor,1,1,1,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,4,4,0.6,1.0,0.6,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.049978550523519516,0.061266034841537476
B,25b18b036e185e14,0,1,0,8.0,3,3,0,18586.436221644282,18586.436221644282,0.0,unchanged,7,3,3,keep_incumbent,7,3,3,keep_incumbent,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,1.2712334394454956,1.347304105758667,-0.8484838604927063,-1.690428376197815,-4.5826311111450195,-5.006142616271973,0,0,0,0,0.5909090909090909,0.8636363636363636,0.7272727272727273,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.20736470818519592,0.2543124854564667
B,2619a60b69d15bea,0,1,0,8.0,0,0,0,38668.35806594044,38668.35806594044,0.0,unchanged,3,0,0,keep_incumbent,3,0,0,keep_incumbent,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,0.672866940498352,0.23694336414337158,-3.6768901348114014,-5.5026679039001465,-5.326146125793457,-5.9261393547058105,0,0,0,0,0.5217391304347826,0.6521739130434783,0.782608695652174,0.9130434782608695,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.3379814624786377,0.4146413803100586
B,268628678b6751d7,0,1,0,8.0,26,15,1,5.114922306500375,25794.311276614666,-25789.196354308166,B24_harmful,26,10,26,inadmissible_anchor_relative,15,10,15,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5,0.7857142857142857,0.6785714285714286,0.9642857142857143,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.26555222272872925,0.3165314495563507
B,288dba6782fb5b01,0,1,0,8.0,5,5,0,2.746797774452716,2.746797774452716,0.0,unchanged,17,5,5,keep_incumbent,17,5,5,keep_incumbent,1,1,1,1,1,1,0,0,0,0,0,0,nan,nan,0.7370958924293518,0.42256325483322144,-2.1416025161743164,-3.2767016887664795,-5.972323417663574,-6.210241317749023,0,0,1,1,0.5882352941176471,0.7058823529411765,0.8235294117647058,0.9411764705882353,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.3167044520378113,0.3937719464302063
B,298644657b2a5a39,0,1,0,8.0,18,18,0,0.0,0.0,0.0,unchanged,18,0,18,adm_inc_to_anchor,18,0,18,inadmissible_anchor_relative,1,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.6363636363636364,0.8636363636363636,0.7727272727272727,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.0524960458278656,0.19706588983535767
B,29fa834442645bad,1,1,1,0.0,8,8,0,3508.178993180394,3508.178993180394,0.0,unchanged,3,2,2,structural,3,2,2,structural,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.375,0.375,0.65625,0.65625,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.5425660610198975,0.5425660610198975
B,2a25cfa3901157ab,0,1,0,8.0,0,0,0,0.0,0.0,0.0,unchanged,0,1,0,inadmissible_anchor_relative,0,1,0,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5,0.7142857142857143,0.7142857142857143,0.9285714285714286,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.5969106554985046,0.7424988150596619
B,2b148489ed3a525d,0,0,6,0.0,17,17,0,0.0,0.0,0.0,unchanged,22,11,17,direct_alt,22,11,17,direct_alt,1,1,1,1,1,1,1,1,1,1,1,1,0.989884757223725,0.989884757223725,3.146113395690918,3.146113395690918,1.3627601861953735,1.3627601861953735,1.2363091707229614,1.2363091707229614,6,6,22,22,0.625,0.625,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.2918524444103241,0.2918524444103241
B,2beea99def42570c,0,1,0,8.0,9,9,0,3.2933486588299274,3.2933486588299274,0.0,unchanged,9,9,9,keep_incumbent,9,9,9,keep_incumbent,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.8,1.0,0.8,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.016485612839460373,0.020201873034238815
B,2cf8e8d7b4eb566a,0,1,0,8.0,16,16,0,0.0,0.0,0.0,unchanged,16,11,16,adm_inc_to_anchor,16,11,16,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5172413793103449,0.7931034482758621,0.6551724137931034,0.9310344827586207,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.04984349384903908,0.060840457677841187
B,2d21131046665cf3,0,1,0,8.0,6,6,0,37.36968657374382,37.36968657374382,0.0,unchanged,0,6,6,keep_incumbent,0,6,6,keep_incumbent,1,1,1,1,0,1,0,1,0,0,0,0,nan,nan,0.602729082107544,1.1475273370742798,-0.5883824229240417,-0.5312173962593079,-4.794459819793701,-4.7436747550964355,0,0,14,14,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.12593205273151398,0.1565268486738205
B,2d29444547a150e8,0,1,0,8.0,9,9,0,0.0,0.0,0.0,unchanged,1,9,9,keep_incumbent,1,9,9,keep_incumbent,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,3.0794777870178223,4.039448261260986,-0.20798400044441223,-0.09820135682821274,-4.889265060424805,-4.6604156494140625,0,0,0,0,0.5555555555555556,0.8888888888888888,0.6666666666666666,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.14362239837646484,0.18120071291923523
B,2d3bb2917ab756ed,0,1,0,8.0,17,17,0,0.0,0.0,0.0,unchanged,17,11,17,adm_inc_to_anchor,17,0,17,inadmissible_anchor_relative,1,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5263157894736842,0.6842105263157895,0.8421052631578947,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.04495248943567276,0.16148197650909424
B,2de951c4cdbf5c83,0,1,0,8.0,15,15,0,13335.676423306431,13335.676423306431,0.0,unchanged,15,19,15,inadmissible_anchor_relative,15,19,15,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.43478260869565216,0.5652173913043478,0.782608695652174,0.9130434782608695,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.5439655184745789,0.6585749983787537
B,2e2ebe6c612b5a61,0,1,0,8.0,14,14,0,4845.736456025392,4845.736456025392,0.0,unchanged,14,25,14,inadmissible_anchor_relative,14,25,14,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5517241379310345,0.8275862068965517,0.7241379310344828,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.11895186454057693,0.14840106666088104
B,2ebd5bab0ecd55c4,0,1,0,2.0,25,13,1,3.615930676460266,7.215845048427582,-3.5999143719673157,B24_harmful,19,26,25,direct_alt,19,26,13,direct_alt,1,1,1,1,1,1,1,1,1,1,1,1,1.2197810719460254,1.219601076227427,2.2937333583831787,2.0934746265411377,0.6657283902168274,0.5767558217048645,0.5030243396759033,0.29824402928352356,7,6,27,27,0.6,0.6666666666666666,0.9333333333333333,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.30546802282333374,0.31991124153137207
B,2fb76a39d8a95abd,0,1,0,8.0,9,9,0,4.417746499180794,4.417746499180794,0.0,unchanged,9,0,9,adm_inc_to_anchor,9,0,9,adm_inc_to_anchor,1,1,1,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,2,2,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.0473102331161499,0.05798840895295143
B,2fddc916643b5679,0,1,0,8.0,2,13,1,19857.128093690528,25875.6247295714,-6018.496635880871,B24_harmful,13,2,2,keep_incumbent,13,2,13,inadmissible_anchor_relative,1,0,1,0,0,0,0,0,0,0,0,0,nan,nan,0.0379050187766552,nan,-1.3241249322891235,nan,-5.454751968383789,nan,0,0,4,0,0.631578947368421,0.8421052631578947,0.7894736842105263,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.3579026758670807,0.1848764568567276
B,30300d8dca6851cd,0,1,0,8.0,17,17,0,11.250044461339712,11.250044461339712,0.0,unchanged,17,4,17,adm_inc_to_anchor,17,4,17,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.6666666666666666,0.6666666666666666,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.03530658781528473,0.04277412220835686
B,3044512eb5865ef2,0,1,0,8.0,17,17,0,0.0,0.0,0.0,unchanged,17,0,17,adm_inc_to_anchor,17,0,17,inadmissible_anchor_relative,1,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5172413793103449,0.7586206896551724,0.6896551724137931,0.9310344827586207,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.04596729204058647,0.16553345322608948
B,30585a8a5cf158a8,0,1,0,6.0,11,0,1,0.17632567882537842,0.0,0.17632567882537842,B24_beneficial,1,0,11,direct_alt,1,0,0,keep_incumbent,1,1,0,0,0,0,0,0,0,0,0,0,-8.816283941337488e-06,nan,2.7269158363342285,3.5327837467193604,0.2814634144306183,0.0847531259059906,0.24460825324058533,-3.965498924255371,1,1,0,0,0.6666666666666666,0.9166666666666666,0.75,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.23646317422389984,0.28056612610816956
B,30bf34fa56c85a70,0,1,0,8.0,8,8,0,19822.55314373225,19822.55314373225,0.0,unchanged,8,5,8,inadmissible_anchor_relative,8,5,8,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5217391304347826,0.782608695652174,0.7391304347826086,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.7572789788246155,0.9286742806434631
B,30f1ceae35fb5f8c,0,1,0,8.0,3,11,1,3.446703713387251,9.60285995900631,-6.156156245619059,B24_harmful,18,3,3,keep_incumbent,18,3,11,direct_alt,1,1,1,1,1,1,0,0,0,0,0,0,nan,-0.000307807812280958,2.8194823265075684,1.0047438144683838,-0.8275321125984192,0.5964933037757874,-5.471962928771973,0.017472973093390465,0,2,3,3,0.6,0.9333333333333333,0.6,0.9333333333333333,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.38492146134376526,0.47821512818336487
B,31843fa21dbd5c22,0,1,0,8.0,4,16,1,0.0,-9838.397653598804,9838.397653598804,B24_beneficial,4,20,4,inadmissible_anchor_relative,16,20,16,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5333333333333333,0.8,0.7333333333333333,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.19410806894302368,0.2380490005016327
