scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,basepoint_selected_action,basepoint_reservation,basepoint_adjusted_margin,basepoint_selected_teacher_improvement,geometry_selected_action,geometry_reservation,geometry_adjusted_margin,geometry_selected_teacher_improvement,rsm_proposal_exists,rsm_positive,rsm_catastrophic,rsm_noop_false,basepoint_accepts_rsmr,sgrr_accepts_rsmr,sgrr_removed_rsmr,rsm_outcome_class
c608632e83a659ca,1,2,27,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
d022d382b3aa5fa1,1,2,10,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
d07acbfa3a6e55b0,1,2,17,1,3,0.0036022067530751,-0.0001263671795837,-1,0.1935793695310995,-0.1899771627780244,,3,0.0,0.0036022067530751,-0.0001263671795837,1,0,0,0,0,1,0,harmful_opportunity
e88d31e512eb52aa,1,2,23,1,20,0.3143507173025226,0.0001063138395562,20,0.1723584385141568,0.1419922787883657,0.0001063138395562,20,0.2859835337668683,0.0283671835356542,0.0001063138395562,1,1,0,0,1,1,0,positive
fc25adef73d35a71,1,2,6,1,9,0.1449706006304333,-0.0005650871805846,-1,0.2444101843858161,-0.0994395837553828,,-1,0.2338838472455155,-0.0889132466150822,,1,0,0,0,0,0,1,harmful_opportunity
06f2c0171372558e,1,2,14,0,9,0.1788165425554677,-0.0002192424658685,9,0.1711110299266958,0.0077055126287719,-0.0002192424658685,-1,0.278899485068707,-0.1000829425132392,,1,0,0,1,1,0,1,harmful_no_opportunity
1139bbb1cfe35d48,1,2,2,1,1,0.2045598402354911,0.0015995440794149,-1,0.3372115864749044,-0.1326517462394132,,-1,0.4022098081579127,-0.1976499679224215,,1,1,0,0,0,0,1,positive
190db336fe0e515f,1,2,4,0,9,0.1299149026015991,-0.000611153855361,-1,0.2693492991553159,-0.1394343965537168,,-1,0.2270631075151298,-0.0971482049135307,,1,0,0,1,0,0,1,harmful_no_opportunity
1bf5b342d1b052c3,1,2,3,0,11,0.0679980424190023,-0.0001951636242678,-1,0.2859408668711582,-0.2179428244521558,,-1,0.1283237205285725,-0.0603256781095702,,1,0,0,1,0,0,1,harmful_no_opportunity
1da0d8dce4485189,1,2,12,0,4,0.0354712576723474,-0.009133773411857,-1,0.1853491866325345,-0.1498779289601871,,4,0.0318186282891824,0.003652629383165,-0.009133773411857,1,0,0,1,0,1,0,harmful_no_opportunity
21f2c3689d765b09,1,2,1,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
234440ab79d55e59,1,2,18,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
2ababb1ca1ba5637,1,2,17,1,3,0.0662434635992207,0.0001287251278991,-1,0.1587230428456564,-0.0924795792464356,,3,0.0616866104671941,0.0045568531320266,0.0001287251278991,1,1,0,0,0,1,0,positive
3c6c3ba8c08e581a,1,2,16,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
59b8dea90c1b5499,1,2,17,1,3,0.1315731938029783,0.001022456206428,-1,0.1720683243644301,-0.0404951305614517,,-1,0.1826763671481624,-0.0511031733451841,,1,1,0,0,0,0,1,positive
68e20734e9415e24,1,2,4,1,9,0.1098865271516235,-8.91803213395187e-05,-1,0.141512926759815,-0.0316263996081915,,-1,0.1580081112472339,-0.0481215840956104,,1,0,0,0,0,0,1,harmful_opportunity
742976289d405b0d,1,2,17,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
091cae980d54535d,2,3,17,0,20,0.0143570900148686,-0.0001110662376973,-1,0.1199692912252946,-0.105612201210426,,-1,0.0927176245329484,-0.0783605345180798,,1,0,0,1,0,0,1,harmful_no_opportunity
0aea8543e71b5712,2,3,15,1,22,0.1013848030140113,0.0,-1,0.1032810859394888,-0.0018962829254774,,22,0.0450761923890392,0.0563086106249721,0.0,1,0,0,0,0,1,0,harmful_opportunity
122436b1207258bf,2,3,19,1,2,0.0399785615020017,1.2323318207158476,-1,0.0731265769367283,-0.0331480154347265,,-1,0.1412135231602028,-0.101234961658201,,1,1,0,0,0,0,1,positive
1bd7b3ce5adf5826,2,3,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
581836f4f4365cc8,2,3,18,1,1,0.6314680991488936,-0.0003538411187793,1,0.1863020572563849,0.4451660418925086,-0.0003538411187793,1,0.4215251920130146,0.2099429071358789,-0.0003538411187793,1,0,0,0,1,1,0,harmful_opportunity
70b54ac4d8ae56de,2,3,1,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
72eb13d3a4255179,2,3,1,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
7fc2b30cb72a5d56,2,3,9,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
83aa0b7439d45dd8,2,3,5,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
8675d815740a5a0b,2,3,22,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
9070daa02ad0542c,2,3,3,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
9771a60ee60a5d27,2,3,5,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
9c2eb9c5b45f522b,2,3,29,1,25,0.073651212373821,3.822718737644948e-05,25,0.0309182747823659,0.042732937591455,3.822718737644948e-05,-1,0.3401766586607885,-0.2665254462869675,,1,1,0,0,1,0,1,positive
bb1419c18f39553e,2,3,21,1,22,0.1391845165006192,0.0,22,0.0854338305705781,0.0537506859300411,0.0,22,0.0643814256971549,0.0748030908034643,0.0,1,0,0,0,1,1,0,harmful_opportunity
c56712e13eb759f5,2,3,1,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
b003a3bfbdb252e3,2,3,10,1,26,0.1487912521164641,0.9897842141886242,26,0.1202668106426957,0.0285244414737683,0.9897842141886242,-1,0.161293633049382,-0.0125023809329179,,1,1,0,0,1,0,1,positive
0f9ba65f3e2e5c1d,2,3,2,0,25,0.1375998380641172,-0.000127998102426,-1,0.1614500650966298,-0.0238502270325126,,-1,0.4204552291474253,-0.282855391083308,,1,0,0,1,0,0,1,harmful_no_opportunity
2709051d421d536a,2,3,26,1,27,0.1563648694025691,-1.0131592304229995e-05,27,0.133907407411457,0.022457461991112,-1.0131592304229995e-05,-1,0.1662376939074371,-0.009872824504868,,1,0,0,0,1,0,1,harmful_opportunity
2bf633d593a957ad,2,3,11,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
2cfe30b626795e99,2,3,7,1,10,0.2991193499749825,-0.1894030885848565,10,0.1254262805266248,0.1736930694483577,-0.1894030885848565,-1,0.4155798329367597,-0.1164604829617772,,1,0,0,0,1,0,1,harmful_opportunity
4a42412827f55dc1,2,3,16,1,24,0.0519914090775093,0.0,-1,0.1408559208218179,-0.0888645117443085,,-1,0.0730052781581379,-0.0210138690806286,,1,0,0,0,0,0,1,harmful_opportunity
60183447caa4548b,2,3,17,1,3,0.081899214436054,-6.448373179882786e-05,3,0.0459784418633336,0.0359207725727203,-6.448373179882786e-05,-1,0.1082207228937966,-0.0263215084577426,,1,0,0,0,1,0,1,harmful_opportunity
618892326e0c530e,2,3,24,0,17,0.075314314514665,-1.1183486133825582e-05,-1,0.0915074018045131,-0.016193087289848,,-1,0.2195694795339256,-0.1442551650192605,,1,0,0,1,0,0,1,harmful_no_opportunity
63d0c4a8acfa5fc2,2,3,1,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
8aeb517756f55681,2,3,14,1,15,0.0511970865472726,1.1431345063428466e-05,-1,0.257139978770362,-0.2059428922230893,,-1,0.1130307637421373,-0.0618336771948646,,1,1,0,0,0,0,1,positive
ab77602df4a154f7,2,3,11,1,10,0.0393448809408223,-0.0001715479505914,-1,0.2588228023158925,-0.2194779213750702,,-1,0.0744019359573675,-0.0350570550165451,,1,0,0,0,0,0,1,harmful_opportunity
acdcf9be0fc85495,2,3,23,1,13,0.1510483237136072,1.6302977381565595e-05,13,0.1276149812647447,0.0234333424488624,1.6302977381565595e-05,-1,0.2026451441862209,-0.0515968204726137,,1,1,0,0,1,0,1,positive
be58ded948ea5c00,2,3,4,0,2,0.0501064163029145,-0.0012929431468249,-1,0.138740239089994,-0.0886338227870794,,-1,0.2011983713112053,-0.1510919550082907,,1,0,0,1,0,0,1,harmful_no_opportunity
d74df20dba705137,2,3,19,1,23,0.0858643709150893,-8.57298430055383e-05,-1,0.1042035734400363,-0.0183392025249469,,23,0.0630110306370578,0.0228533402780315,-8.57298430055383e-05,1,0,0,0,0,1,0,harmful_opportunity
ec0f4f7c37615b20,2,3,5,0,2,0.0954451167856291,-0.7737388310596343,-1,0.3843184285997085,-0.2888733118140794,,-1,0.2093886590396766,-0.1139435422540475,,1,0,1,1,0,0,1,catastrophe
ec57eef8dffd515e,2,3,1,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
f73c53f115a550d5,2,3,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
06f8d2f6dca3537c,2,3,6,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
79e0120026c25eed,2,3,2,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
884e1c90e87b5fab,2,3,16,1,7,0.1830596053222681,-2.0925029926001974e-05,7,0.1341424350784372,0.0489171702438308,-2.0925029926001974e-05,7,0.1276552956653376,0.0554043096569304,-2.0925029926001974e-05,1,0,0,0,1,1,0,harmful_opportunity
8c1a6d183a275d96,2,3,12,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
bd8986c6178e5d2a,2,3,1,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
c1dd6c577b0f573a,2,3,5,0,1,0.0776118871430176,-0.2477531754664172,-1,0.3208063776179626,-0.2431944904749449,,1,0.0676161892870712,0.0099956978559464,-0.2477531754664172,1,0,0,1,0,1,0,harmful_no_opportunity
d1d6c7f48e6d5708,2,3,15,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
0fd565e4e40058b8,2,3,15,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
25708e54a75c59eb,2,3,17,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
321b3f53510c5059,2,3,7,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
3e07748ebae855b8,2,3,12,1,23,0.1816544829710277,-2.1420662570744223e-05,-1,0.2023082943875771,-0.0206538114165493,,-1,0.1835219969554049,-0.0018675139843772,,1,0,0,0,0,0,1,harmful_opportunity
46f297276986585b,2,3,4,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
4d6fb0d27a0f51ce,2,3,7,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
5583fb05984f5685,2,3,17,0,2,0.1166510411835945,-0.0004475013362128,-1,0.2025586784632994,-0.0859076372797048,,-1,0.1403143817364814,-0.0236633405528868,,1,0,0,1,0,0,1,harmful_no_opportunity
97b8db1dfd4f5fb3,2,3,18,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
edf9d12992c9551c,2,3,16,1,13,0.145948148399534,0.0,-1,0.1928064014006967,-0.0468582530011627,,-1,0.1714980231547788,-0.0255498747552448,,1,0,0,0,0,0,1,harmful_opportunity
f94f2bcde8345a9a,2,3,3,0,15,0.1621689269535773,0.0,-1,0.2625205315539273,-0.1003516046003499,,-1,0.4370369216133772,-0.2748679946597998,,1,0,0,1,0,0,1,harmful_no_opportunity
0bb64f8f31ba5310,2,3,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
440a7c7dd1395be4,2,3,17,1,22,0.3464565185401473,0.0054980933307104,22,0.2019562376820976,0.1445002808580497,0.0054980933307104,22,0.2970764425360074,0.0493800760041399,0.0054980933307104,1,1,0,0,1,1,0,positive
630c3828efa0518a,2,3,17,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
66a39f4cabc85bc4,2,3,14,1,6,0.3664261797426085,-1.1789312648981811,6,0.3327272562317599,0.0336989235108486,-1.1789312648981811,6,0.2804997637475816,0.0859264159950269,-1.1789312648981811,1,0,1,0,1,1,0,catastrophe
684af4044c445d01,2,3,4,1,9,0.0782435659244217,-6.066455971449631e-05,-1,0.1469483324511504,-0.0687047665267286,,-1,0.0937790425417383,-0.0155354766173165,,1,0,0,0,0,0,1,harmful_opportunity
69f12cf621135ce3,2,3,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
71589a780d925ed6,2,3,17,1,3,0.1988127549864715,0.9912868022998796,-1,0.2021660745364741,-0.0033533195500025,,3,0.1460404252567194,0.0527723297297521,0.9912868022998796,1,1,0,0,0,1,0,positive
7c39359aaa345e52,2,3,11,1,9,0.1375659597353667,0.0004377499253883,-1,0.1965531561286086,-0.0589871963932418,,-1,0.159072881397437,-0.0215069216620702,,1,1,0,0,0,0,1,positive
93ccd00db2005d2d,2,3,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
a1c64a274ecc54b0,2,3,1,1,20,0.0672836229915809,9.327751190868484e-05,-1,0.1509051163712633,-0.0836214933796824,,-1,0.3550087714899341,-0.2877251484983532,,1,1,0,0,0,0,1,positive
a71d387393a559d4,2,3,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
c65275d1d5af5014,2,3,17,0,3,0.1100294316323377,-0.0002589660743251,-1,0.2367010021213842,-0.1266715704890464,,-1,0.1252141342239884,-0.0151847025916506,,1,0,0,1,0,0,1,harmful_no_opportunity
cd7aee35baa65cec,2,3,16,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
dc6d75a4555c5fd6,2,3,10,1,21,0.0346460631531994,3.0565711064264086e-05,-1,0.1537963875666208,-0.1191503244134214,,-1,0.0445634786509634,-0.009917415497764,,1,1,0,0,0,0,1,positive
24e5d608f799503b,2,3,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
2fdb08ec2f205723,2,3,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
77e69dcde5805f89,2,3,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
79a429b2a2b450e7,2,3,17,1,3,0.1811866113655169,4.5840236171379445e-05,-1,0.2254808339030996,-0.0442942225375826,,3,0.138086960411297,0.0430996509542199,4.5840236171379445e-05,1,1,0,0,0,1,0,positive
8724d825e1c15a99,2,3,18,1,3,0.1498366784107047,0.0005389120473116,-1,0.2305333133585418,-0.0806966349478371,,-1,0.2029572871503662,-0.0531206087396615,,1,1,0,0,0,0,1,positive
dd63e7a132215419,2,3,9,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
0e59b30dfd9d5121,2,3,19,1,21,0.0242202976862277,0.000267652710434,-1,0.0993257268215997,-0.0751054291353719,,-1,0.0714671184527888,-0.047246820766561,,1,1,0,0,0,0,1,positive
38eeabce6a485364,2,3,15,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
5aa3112549445a00,2,3,4,0,20,0.0754684755646449,-5.174224078752232e-06,-1,0.4875029370853531,-0.4120344615207082,,-1,0.1756164058156383,-0.1001479302509933,,1,0,0,1,0,0,1,harmful_no_opportunity
683e8d239bf75a5d,2,3,17,1,22,0.0382279740013438,-0.0001595440631732,-1,0.1641582223505264,-0.1259302483491825,,-1,0.0603735514727082,-0.0221455774713643,,1,0,0,0,0,0,1,harmful_opportunity
713177596893526a,2,3,23,1,1,0.3351266791047002,0.9896099772717104,1,0.1459987739230256,0.1891279051816745,0.9896099772717104,1,0.3265757983908668,0.0085508807138333,0.9896099772717104,1,1,0,0,1,1,0,positive
8be5348ca3425c10,2,3,10,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
90244d4079fe5582,2,3,13,1,1,0.528581605465504,0.0010825669911689,1,0.3249051941567734,0.2036764113087306,0.0010825669911689,1,0.3865194646907883,0.1420621407747157,0.0010825669911689,1,1,0,0,1,1,0,positive
a63aaf23916e5f10,2,3,8,1,0,0.126020086422877,-9.402019237750216e-05,-1,0.1534321316794254,-0.0274120452565483,,0,0.118300007859758,0.007720078563119,-9.402019237750216e-05,1,0,0,0,0,1,0,harmful_opportunity
ac29e7c780d75eee,2,3,3,0,17,0.0513032791634178,-1.1126175523124004e-06,-1,0.5157054161439223,-0.4644021369805045,,-1,0.2525900832747373,-0.2012868041113195,,1,0,0,1,0,0,1,harmful_no_opportunity
b4a3828e9a685c84,2,3,1,0,16,0.073244073087613,0.0,-1,0.6833336694059177,-0.6100895963183046,,-1,0.3543751623958942,-0.2811310893082812,,1,0,0,1,0,0,1,harmful_no_opportunity
b9b7f27d456b5e0b,2,3,1,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
c6eebddd3a955416,2,3,16,0,3,0.2206431298405776,-0.0003261594811454,-1,0.2838741842185488,-0.0632310543779711,,3,0.1178544504331301,0.1027886794074475,-0.0003261594811454,1,0,0,1,0,1,0,harmful_no_opportunity
e06039dcbccd55a0,2,3,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
ee1f7084ec1a54cf,2,3,11,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
fa243f63e0525715,2,3,15,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
1c3f933be722564d,2,3,2,0,7,0.0163772575546554,-2.020616720138795,-1,0.2602596681386087,-0.2438824105839532,,-1,0.1782919410478077,-0.1619146834931522,,1,0,1,1,0,0,1,catastrophe
27d3a84b2d335113,2,3,13,1,0,0.0710031756706808,3.223411133512874e-06,-1,0.0907822359695795,-0.0197790602988987,,0,0.0242468708353063,0.0467563048353744,3.223411133512874e-06,1,1,0,0,0,1,0,positive
37c65539bccb5da7,2,3,18,1,19,0.3096755280489328,3.19452974479645e-05,19,0.1282029964245566,0.1814725316243762,3.19452974479645e-05,19,0.1546562917404135,0.1550192363085193,3.19452974479645e-05,1,1,0,0,1,1,0,positive
3dae82a193c9501b,2,3,17,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
69a069b9a6985aaf,2,3,15,1,7,0.1634119045513961,0.0001744541430845,-1,0.2431955688788844,-0.0797836643274883,,-1,0.1736305081454585,-0.0102186035940624,,1,1,0,0,0,0,1,positive
7d8759e340975895,2,3,12,1,14,0.1369317555161481,0.0001328599065542,14,0.049430317045375,0.0875014384707731,0.0001328599065542,-1,0.1905743558662753,-0.0536426003501271,,1,1,0,0,1,0,1,positive
a99fbe3c63d15894,2,3,23,1,21,0.150472348272085,-3.527703285222117e-05,21,0.0377479625678143,0.1127243857042706,-3.527703285222117e-05,-1,0.1833257119291273,-0.0328533636570422,,1,0,0,0,1,0,1,harmful_opportunity
aaf8a6e715785915,2,3,19,1,21,0.0851857097933432,1.1295703612024257e-05,-1,0.1459159830371718,-0.0607302732438285,,-1,0.1007970911670204,-0.0156113813736772,,1,1,0,0,0,0,1,positive
adb358cddcdf5ad4,2,3,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
ae3f167434e35c78,2,3,4,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
ae62df1371af5474,2,3,9,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
f0a54058d2af5c6c,2,3,16,1,4,0.0989469088352006,0.0006539796369151,-1,0.2465335217481889,-0.1475866129129882,,4,0.0888153510001707,0.0101315578350299,0.0006539796369151,1,1,0,0,0,1,0,positive
f533a754e0245b89,2,3,7,1,10,0.0597686301894117,-0.0028522905766963,-1,0.0955355462074479,-0.0357669160180362,,-1,0.2627914886997448,-0.203022858510333,,1,0,0,0,0,0,1,harmful_opportunity
f9c3f5c430be54aa,2,3,2,1,2,0.1548735680896494,1.5646017807097174,-1,0.1958211904251065,-0.0409476223354571,,-1,0.36882187500879,-0.2139483069191406,,1,1,0,0,0,0,1,positive
02bb7e4c3012543c,2,3,8,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
105b657c237a5c20,2,3,11,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
11aaf0aadcfb5861,2,3,17,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
22b187e4a9c25c9b,2,3,14,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
2f2543566c675f13,2,3,11,1,1,0.0920906217169804,4.081237241626568e-05,-1,0.1127262929511956,-0.0206356712342152,,-1,0.0949049927606565,-0.0028143710436761,,1,1,0,0,0,0,1,positive
359105de514f5258,2,3,12,1,9,0.0199806584066202,-0.0003807342187269,-1,0.2121672058384426,-0.1921865474318223,,-1,0.1075497713067254,-0.0875691129001052,,1,0,0,0,0,0,1,harmful_opportunity
5740c711ed2d5d2f,2,3,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
5f01892cbea95932,2,3,14,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
75fd8a14d25350e5,2,3,12,1,14,0.0451435252879411,6.06032689663456,-1,0.3074674845088045,-0.2623239592208634,,-1,0.0691578549986878,-0.0240143297107467,,1,1,0,0,0,0,1,positive
78dae1caad5656a7,2,3,15,1,17,0.0083001771523453,0.0001282766357064,-1,0.1081622228222014,-0.0998620456698561,,-1,0.1034653020618884,-0.095165124909543,,1,1,0,0,0,0,1,positive
a9e5024892425a19,2,3,10,1,9,0.1413417836220566,0.1097359060698885,-1,0.2652388214623437,-0.123897037840287,,-1,0.2217129210629716,-0.0803711374409149,,1,1,0,0,0,0,1,positive
aaddf9a720325142,2,3,11,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
d32e31e6812d546f,2,3,9,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
e034837cf84e5081,2,3,8,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
e865980d1e455826,2,3,16,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
f125490e18b15e5c,2,3,21,1,19,0.083432429385926,2.2940688254813324e-05,19,0.0781216707020268,0.0053107586838991,2.2940688254813324e-05,-1,0.1612201704714506,-0.0777877410855246,,1,1,0,0,1,0,1,positive
f1d77af4b7285825,2,3,7,1,9,0.1941999423083564,-0.0001714905660601,-1,0.2744022565428399,-0.0802023142344835,,-1,0.4412283337827341,-0.2470283914743777,,1,0,0,0,0,0,1,harmful_opportunity
2d8cf993fd4159e2,2,3,12,1,2,0.234862503030595,-0.0050927070549839,-1,0.3123193693493772,-0.0774568663187821,,2,0.1391383887717407,0.0957241142588543,-0.0050927070549839,1,0,0,0,0,1,0,harmful_opportunity
470e191769275e16,2,3,9,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
549a8da7bb0b5e8a,2,3,2,0,2,0.0738383346804003,-0.9131117959951052,-1,0.2960736509791464,-0.2222353162987461,,-1,0.1739970985429084,-0.1001587638625081,,1,0,1,1,0,0,1,catastrophe
5c921b6094c95071,2,3,2,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
698c37f393b852d6,2,3,14,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
71dfd904537f5299,2,3,6,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
7ef659e1786d5ef0,2,3,1,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
893f5457b66f5c0a,2,3,4,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
8f090017c0c45c30,2,3,13,1,2,0.1395255199667619,0.980162891490938,-1,0.3130502385402007,-0.1735247185734388,,2,0.1115199833385447,0.0280055366282171,0.980162891490938,1,1,0,0,0,1,0,positive
90003a4fe9855d90,2,3,21,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
9d6b57b25d0e5698,2,3,29,1,28,0.0780187847273103,-4.430631548166253e-05,-1,0.1582150694535394,-0.0801962847262291,,-1,0.1041235727472672,-0.0261047880199569,,1,0,0,0,0,0,1,harmful_opportunity
a5a77a41a5d4527c,2,3,17,1,2,0.0567539327919885,-0.0001227254013267,-1,0.1115932009640636,-0.0548392681720751,,-1,0.1130075557539703,-0.0562536229619818,,1,0,0,0,0,0,1,harmful_opportunity
b86d04e1e9105474,2,3,3,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
c4a7fbc6d1e35668,2,3,6,1,21,0.30506643197648,1.9843287469431443,21,0.1880343385475126,0.1170320934289674,1.9843287469431443,-1,0.4649480873321155,-0.1598816553556355,,1,1,0,0,1,0,1,positive
db167c9f01af53f1,2,3,17,0,9,0.0069559904076055,-0.00040012851879,-1,0.1976736342486145,-0.190717643841009,,-1,0.1402605000679185,-0.133304509660313,,1,0,0,1,0,0,1,harmful_no_opportunity
e19f348970f556d2,2,3,5,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
e1c764e511515749,2,3,10,1,20,0.4556764919016465,0.0004805833668912,20,0.2783748618080106,0.1773016300936359,0.0004805833668912,-1,0.531041746294491,-0.0753652543928444,,1,1,0,0,1,0,1,positive
e75b5a59035b5493,2,3,9,1,22,0.03279656586801,1.9060943658999463e-05,-1,0.1684314972368023,-0.1356349313687923,,-1,0.0417089705936159,-0.0089124047256059,,1,1,0,0,0,0,1,positive
e86d2d8665685c70,2,3,11,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
e9c39cd0c047561f,2,3,29,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
0612f5d26b32561d,2,3,15,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
07003d3990e35817,2,3,2,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
0938c742dd0159e8,2,3,4,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
097a309009705384,2,3,9,1,3,0.0945879986853262,0.0004824268192052,-1,0.2262627408858223,-0.1316747422004961,,-1,0.0969765749226704,-0.0023885762373442,,1,1,0,0,0,0,1,positive
12db610090455243,2,3,15,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
1b2ded48330b5b03,2,3,17,1,5,0.102286105147456,0.0020229374388232,-1,0.2964252019402285,-0.1941390967927724,,-1,0.2084002469510996,-0.1061141418036436,,1,1,0,0,0,0,1,positive
2322ed0c8d8e5d5f,2,3,12,1,25,0.3004723276941828,0.0026175350087694,25,0.27013590920346,0.0303364184907227,0.0026175350087694,-1,0.3630137074255691,-0.0625413797313862,,1,1,0,0,1,0,1,positive
