scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,mean_selected_action,mean_selected_score,mean_selected_teacher_improvement,pair_selected_action,pair_selected_score,pair_selected_teacher_improvement,selected_policy_conformal_q,main_selected_action,main_selected_lower_bound,main_selected_teacher_improvement,pair_changes_mean_winner,mean_selected,pair_selected,mean_outcome_class,pair_outcome_class,transition_class,pair_minus_mean_teacher_improvement
be58ded948ea5c00,2,3,4,0,3,0.328059526799389,-0.002376665484905338,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
d74df20dba705137,2,3,19,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
ec0f4f7c37615b20,2,3,5,0,2,0.034772532865669836,-0.7737388310596343,-1,nan,nan,inf,-1,nan,nan,1,1,0,catastrophic,abstain,mean_to_abstain,
ec57eef8dffd515e,2,3,1,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
f73c53f115a550d5,2,3,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
06f8d2f6dca3537c,2,3,6,0,1,0.05705803429463785,-0.000358822239515888,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
79e0120026c25eed,2,3,2,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
884e1c90e87b5fab,2,3,16,1,7,0.11762211234959857,-2.0925029926001978e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
8c1a6d183a275d96,2,3,12,0,2,0.04576012362286985,-1.860835845118249,-1,nan,nan,inf,-1,nan,nan,1,1,0,catastrophic,abstain,mean_to_abstain,
bd8986c6178e5d2a,2,3,1,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
c1dd6c577b0f573a,2,3,5,0,7,0.02831453461000244,-1.9031534062852646,-1,nan,nan,inf,-1,nan,nan,1,1,0,catastrophic,abstain,mean_to_abstain,
d1d6c7f48e6d5708,2,3,15,0,2,0.011720603608504132,-0.0010312189533143723,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
0fd565e4e40058b8,2,3,15,1,9,0.06832072575881959,1.4693383132424742e-07,9,0.08472922838476371,1.4693383132424742e-07,inf,-1,nan,nan,0,1,1,positive,positive,same_winner,0.0
25708e54a75c59eb,2,3,17,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
321b3f53510c5059,2,3,7,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
3e07748ebae855b8,2,3,12,1,23,0.0072133816200226075,-2.1420662570744223e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
46f297276986585b,2,3,4,0,3,0.05734397903908717,-0.0006632306687068823,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
4d6fb0d27a0f51ce,2,3,7,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
5583fb05984f5685,2,3,17,0,2,0.026599932173750784,-0.00044750133621285215,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
97b8db1dfd4f5fb3,2,3,18,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
edf9d12992c9551c,2,3,16,1,13,0.004006409023781021,0.0,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
f94f2bcde8345a9a,2,3,3,0,15,0.004460108684665731,0.0,15,0.04129960441364533,0.0,inf,-1,nan,nan,0,1,1,nonpositive,nonpositive,same_winner,0.0
0bb64f8f31ba5310,2,3,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
440a7c7dd1395be4,2,3,17,1,20,0.15111603007136276,-1.226950428916795,-1,nan,nan,inf,-1,nan,nan,1,1,0,catastrophic,abstain,mean_to_abstain,
630c3828efa0518a,2,3,17,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
66a39f4cabc85bc4,2,3,14,1,2,0.16764427793682835,-0.0001536196351051844,3,0.05886063865133209,-0.0004653942766715824,inf,-1,nan,nan,1,1,1,nonpositive,nonpositive,different_winner_pair_worse,-0.000311774641566398
684af4044c445d01,2,3,4,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
69f12cf621135ce3,2,3,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
71589a780d925ed6,2,3,17,1,3,0.047810243819854215,0.9912868022998795,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
7c39359aaa345e52,2,3,11,1,9,0.06427569972636876,0.00043774992538837994,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
93ccd00db2005d2d,2,3,17,1,9,0.006993378247470372,4.8513787338722025e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
a1c64a274ecc54b0,2,3,1,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
a71d387393a559d4,2,3,17,1,3,0.00962606771222052,0.0002378853145987847,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
c65275d1d5af5014,2,3,17,0,3,0.09154006902660455,-0.00025896607432512875,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
cd7aee35baa65cec,2,3,16,1,3,0.006329341279759537,2.0246859603986143,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
dc6d75a4555c5fd6,2,3,10,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
24e5d608f799503b,2,3,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
2fdb08ec2f205723,2,3,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
77e69dcde5805f89,2,3,17,1,9,0.041720890727896864,0.0002186685764231644,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
79a429b2a2b450e7,2,3,17,1,3,0.03895014771631278,4.5840236171379445e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
8724d825e1c15a99,2,3,18,1,3,0.05716889600164132,0.0005389120473116016,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
dd63e7a132215419,2,3,9,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
0e59b30dfd9d5121,2,3,19,1,21,0.015418149132260972,0.00026765271043404943,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
38eeabce6a485364,2,3,15,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
5aa3112549445a00,2,3,4,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
683e8d239bf75a5d,2,3,17,1,22,0.009149615406786826,-0.00015954406317320036,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
713177596893526a,2,3,23,1,0,0.13216105510638088,-5.5375219450759516e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
8be5348ca3425c10,2,3,10,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
90244d4079fe5582,2,3,13,1,1,0.15330052298079033,0.0010825669911689317,3,0.06544910886306698,0.000440689604822353,inf,-1,nan,nan,1,1,1,positive,positive,different_winner_pair_worse,-0.0006418773863465788
a63aaf23916e5f10,2,3,8,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
ac29e7c780d75eee,2,3,3,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
b4a3828e9a685c84,2,3,1,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
b9b7f27d456b5e0b,2,3,1,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
c6eebddd3a955416,2,3,16,0,3,0.10333484462142589,-0.00032615948114544935,9,0.05330263015623238,-0.0008299901787189867,inf,-1,nan,nan,1,1,1,nonpositive,nonpositive,different_winner_pair_worse,-0.0005038306975735374
e06039dcbccd55a0,2,3,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
ee1f7084ec1a54cf,2,3,11,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
fa243f63e0525715,2,3,15,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
1c3f933be722564d,2,3,2,0,7,0.005965432529987658,-2.020616720138795,-1,nan,nan,inf,-1,nan,nan,1,1,0,catastrophic,abstain,mean_to_abstain,
27d3a84b2d335113,2,3,13,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
37c65539bccb5da7,2,3,18,1,19,0.16987282205050142,3.19452974479645e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
3dae82a193c9501b,2,3,17,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
69a069b9a6985aaf,2,3,15,1,1,0.0827049607014968,0.0012525444069877295,1,0.21195683549152727,0.0012525444069877295,inf,-1,nan,nan,0,1,1,positive,positive,same_winner,0.0
7d8759e340975895,2,3,12,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
a99fbe3c63d15894,2,3,23,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
aaf8a6e715785915,2,3,19,1,6,0.12744896822885626,-9.605649828481333e-05,6,0.1685104389035959,-9.605649828481333e-05,inf,-1,nan,nan,0,1,1,nonpositive,nonpositive,same_winner,0.0
adb358cddcdf5ad4,2,3,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
ae3f167434e35c78,2,3,4,1,3,0.03065818841479101,0.00034339852984995034,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
ae62df1371af5474,2,3,9,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
f0a54058d2af5c6c,2,3,16,1,1,0.07860277932030368,0.0002653000397607741,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
f533a754e0245b89,2,3,7,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
f9c3f5c430be54aa,2,3,2,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
02bb7e4c3012543c,2,3,8,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
105b657c237a5c20,2,3,11,1,3,0.06332403520963098,0.9776590389899095,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
11aaf0aadcfb5861,2,3,17,0,3,0.01666742103995994,-6.401519821958024e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
22b187e4a9c25c9b,2,3,14,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
2f2543566c675f13,2,3,11,1,21,0.0380207196047288,-0.00040563892025979875,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
359105de514f5258,2,3,12,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
5740c711ed2d5d2f,2,3,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
5f01892cbea95932,2,3,14,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
75fd8a14d25350e5,2,3,12,1,13,0.19691125647652763,6.0602147196955976,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
78dae1caad5656a7,2,3,15,1,17,0.04063788769334009,0.00012827663570642465,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
a9e5024892425a19,2,3,10,1,14,0.022208612238365566,0.1097346117342588,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
aaddf9a720325142,2,3,11,0,3,0.10404202534036822,-0.0010124568271690781,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
d32e31e6812d546f,2,3,9,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
e034837cf84e5081,2,3,8,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
e865980d1e455826,2,3,16,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
f125490e18b15e5c,2,3,21,1,18,0.029961784459608176,8.97285602521336e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
f1d77af4b7285825,2,3,7,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
2d8cf993fd4159e2,2,3,12,1,2,0.08885904056060656,-0.0050927070549839915,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
470e191769275e16,2,3,9,1,2,0.06582905048900661,0.0005666931518353291,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
549a8da7bb0b5e8a,2,3,2,0,2,0.05815213271903674,-0.9131117959951052,-1,nan,nan,inf,-1,nan,nan,1,1,0,catastrophic,abstain,mean_to_abstain,
5c921b6094c95071,2,3,2,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
698c37f393b852d6,2,3,14,0,3,0.06196537906452798,-5.399297096300715e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
71dfd904537f5299,2,3,6,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
7ef659e1786d5ef0,2,3,1,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
893f5457b66f5c0a,2,3,4,0,2,0.025014464384383095,-0.0012851024791598054,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
8f090017c0c45c30,2,3,13,1,2,0.08212600522980179,0.9801628914909379,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
90003a4fe9855d90,2,3,21,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
9d6b57b25d0e5698,2,3,29,1,2,0.044388947699499415,-6.439244151115742e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
a5a77a41a5d4527c,2,3,17,1,20,0.01185475897582261,-0.0002340606202135831,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
b86d04e1e9105474,2,3,3,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
c4a7fbc6d1e35668,2,3,6,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
db167c9f01af53f1,2,3,17,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
e19f348970f556d2,2,3,5,0,17,0.07369123882031686,-1.5644987166379463,-1,nan,nan,inf,-1,nan,nan,1,1,0,catastrophic,abstain,mean_to_abstain,
e1c764e511515749,2,3,10,1,18,0.2626611694282026,0.0008504654588357141,2,0.14223703379391184,0.0008264897334102628,inf,-1,nan,nan,1,1,1,positive,positive,different_winner_pair_worse,-2.3975725425451344e-05
e75b5a59035b5493,2,3,9,1,21,0.0042576451993325826,-0.0001553025154863441,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
e86d2d8665685c70,2,3,11,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
e9c39cd0c047561f,2,3,29,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
0612f5d26b32561d,2,3,15,1,3,0.028887262152236082,0.0001302557921509795,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
07003d3990e35817,2,3,2,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
0938c742dd0159e8,2,3,4,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
097a309009705384,2,3,9,1,2,0.10695996000906127,0.000491745157353618,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
12db610090455243,2,3,15,1,3,0.07572488047896209,4.0419002787104805,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
1b2ded48330b5b03,2,3,17,1,2,0.08942918991681909,-0.002889570005331521,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
2322ed0c8d8e5d5f,2,3,12,1,22,0.21915121367153767,-0.11840499508380897,25,0.10951220846984808,0.0026175350087694893,inf,-1,nan,nan,1,1,1,nonpositive,positive,bad_to_good_winner_change,0.12102253009257846
253b0edab17c5d6d,2,3,17,0,3,0.0611103594735522,-0.003411719744776054,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
326079b8c9395f39,2,3,1,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
460cfd36104e5450,2,3,16,1,3,0.032686011572831075,1.6840276773955054e-05,3,0.02874824808081211,1.6840276773955054e-05,inf,-1,nan,nan,0,1,1,positive,positive,same_winner,0.0
5b06ed05f63a5554,2,3,14,1,3,0.1023724142519809,0.0001472774073248695,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
5da895ba0a415a80,2,3,16,1,3,0.02572170438449628,8.441190216679217e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
5e16781ce6685597,2,3,12,1,2,0.004565069306549097,2.009114613765739e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
5f9c0089a0a355fe,2,3,1,1,3,0.05845022041658293,2.2543221819583934,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
628e147a02bf5128,2,3,15,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
767b810b38de5665,2,3,10,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
1fd9a12a263556d8,3,4,4,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
399cc87ac7c55646,3,4,16,1,21,0.17330153981362822,0.0005813873671926557,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
41fdae5fd40d5324,3,4,19,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
46eb37ed09fc5718,3,4,22,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
538f3eb865185615,3,4,26,0,19,0.10157030241735271,-9.282299746971034e-05,19,0.06425181213813028,-9.282299746971034e-05,inf,-1,nan,nan,0,1,1,nonpositive,nonpositive,same_winner,0.0
667054412512521b,3,4,11,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
86f569f804fb5848,3,4,8,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
98dbc922be205d29,3,4,16,1,23,0.17458361107655812,0.0006469780296087801,23,0.12163622222501635,0.0006469780296087801,inf,-1,nan,nan,0,1,1,positive,positive,same_winner,0.0
ba95a132236555b4,3,4,9,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
bc346dea1bcd5cc3,3,4,29,1,28,0.0021376548800902673,-9.483449810643307e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
c0426fcae01a50cf,3,4,17,1,3,0.05535302192912256,6.599369290150037e-06,9,0.03513065655766856,-0.0004124789287045516,inf,-1,nan,nan,1,1,1,positive,nonpositive,good_to_bad_winner_change,-0.00041907829799470164
c075c65bf21d5842,3,4,14,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
d1f387a440e25adc,3,4,17,1,23,0.019326570197398696,9.959389120339779e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
f462fca7c1f8594c,3,4,5,1,18,0.017056924145719077,0.00018964126333594284,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
f5b6478d00565e99,3,4,2,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
258a909f4194587f,3,4,14,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
09be490c13cb56b6,3,4,19,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
2f4a06067a6f5d7f,3,4,3,1,3,0.05134847994389624,0.00021399705917568568,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
33cd12f0c4a75e41,3,4,16,1,2,0.02221133274374465,-1.801679306273651,-1,nan,nan,inf,-1,nan,nan,1,1,0,catastrophic,abstain,mean_to_abstain,
3cd8e7898e005bc4,3,4,8,1,11,0.005713577326010411,0.25258236902564546,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
3f68aa4cebd65ce8,3,4,21,1,24,0.007228072223865956,-0.0006958824434317649,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
420b77ddd4f052b3,3,4,18,1,21,0.08530876902527007,8.52977834641935e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
56e384e4189f536f,3,4,19,1,3,0.010532629166216723,-1.771524733840124e-05,3,0.0195667755113631,-1.771524733840124e-05,inf,-1,nan,nan,0,1,1,nonpositive,nonpositive,same_winner,0.0
7f9f132592f45a84,3,4,25,0,13,0.13943719339398047,-0.00038678148182808014,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
9d81a9a1677354a1,3,4,10,1,22,0.021814243586091964,0.0004219845463870886,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
b0f9569dfe425d61,3,4,9,0,2,0.017246260277768932,-0.00454796047975492,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
e516f368a8fb5a16,3,4,3,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
f997536112085ece,3,4,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
925cbce83b0c5797,3,4,16,1,5,0.006807795565611563,0.0030797749766464655,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
050392bdc27a5f5c,3,4,1,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
1ae7a63963375f27,3,4,2,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
1bd0f4142cdc52f5,3,4,10,1,0,0.0436688587241707,-2.8255283832552547e-06,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
2e91c253ccb958d1,3,4,16,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
63464806708f5d70,3,4,3,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
67a57ae417045162,3,4,4,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
6ed7b0d3fc715d28,3,4,11,1,8,0.2926011866301716,0.0009856917359167827,4,0.34170283699026893,-1.230240422105021,inf,-1,nan,nan,1,1,1,positive,catastrophic,good_to_bad_winner_change,-1.2312261138409377
78a96b59eca751e7,3,4,16,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
986b52e5fc685833,3,4,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
9f32f8bd95195212,3,4,4,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
b4c84a922cb957a8,3,4,19,1,19,0.0021181370600490967,4.153288900852212e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
b8c14f4001735d94,3,4,1,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
bd29c544e8035592,3,4,2,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
c34206b68ee6576f,3,4,11,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
efc9ce296b1955e3,3,4,12,1,22,0.008435705685451322,-0.00011442493945360184,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
0831e7eae1365d56,3,4,5,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
174ebef468f65cc9,3,4,15,1,3,0.022516815334346463,-0.000124439314473479,9,0.0386418357504037,-0.0006035279097151847,inf,-1,nan,nan,1,1,1,nonpositive,nonpositive,different_winner_pair_worse,-0.00047908859524170566
40e3009527ee5be5,3,4,16,1,3,0.04671766204366051,0.00028099160604178053,9,0.12528352690921896,-1.3401190564144017e-05,inf,-1,nan,nan,1,1,1,positive,nonpositive,good_to_bad_winner_change,-0.00029439279660592454
